vertex_index,distance,angle,elev,x,y,relief,velocity
84,283.63595457282730,152.93765950257685,60.219,999176.389,-605981.995,17.273,3.076
85,286.83929432267104,163.69457096394061,60.367,999177.846,-605984.848,16.719,3.076
86,289.43315818983808,174.45148242682947,60.555,999178.097,-605987.429,16.742,3.076
87,292.02702205712103,153.91221887539646,60.875,999178.348,-605990.011,16.266,3.076
88,294.60776565942939,133.37295532289980,60.852,999180.224,-605991.783,16.508,3.076
89,297.18850926165783,121.85963665578940,60.961,999182.100,-605993.556,16.492,4.289
90,301.23157118116671,110.34631798961836,61.047,999185.891,-605994.961,16.469,4.289
91,305.27463310067560,122.44536931788362,61.078,999189.681,-605996.367,16.742,4.289
92,307.80131823781090,134.54442064614889,61.133,999191.482,-605998.139,16.805,4.289
93,310.32800337494621,152.80974798524485,61.109,999193.283,-605999.912,17.070,4.289
94,312.90527370907495,171.07507532454161,61.352,999193.683,-606002.458,16.688,4.289
95,315.48254404331874,163.41681034703083,61.438,999194.083,-606005.004,16.773,4.289
96,319.38199800222475,155.75854536853947,61.867,999195.684,-606008.560,16.414,4.289
97,323.28145196117856,118.62353328039723,62.133,999197.285,-606012.115,16.266,4.289
98,327.17437578533884,81.48852119303480,61.633,999201.135,-606011.539,17.031,4.289
99,331.06729960949912,105.08250632123450,61.773,999204.985,-606010.963,17.555,4.289
100,333.83872633197154,128.67649145018621,61.922,999207.148,-606012.695,17.641,4.289
101,336.61015305435308,136.34210492649515,62.086,999209.312,-606014.427,17.695,4.289
102,339.12488911747170,144.00771840205201,62.242,999210.790,-606016.461,17.742,4.289
103,341.63962518059031,127.34243717166883,62.383,999212.268,-606018.496,17.813,4.289
104,344.43079221007014,110.67715593974586,62.531,999214.879,-606019.482,18.133,4.289
105,347.22195923961777,93.67231236600367,62.633,999217.490,-606020.467,18.250,4.289
106,350.95314502085728,99.90097673480328,63.047,999221.121,-606019.607,19.078,4.289
107,355.46325110395668,134.66254070104213,63.125,999224.898,-606022.072,19.484,4.289
108,360.14436320714793,125.40967993142392,63.203,999227.503,-606025.961,19.672,4.289
109,364.70168445568578,130.08731188993391,63.508,999231.912,-606027.112,20.180,4.289
110,369.35259466621886,155.54586064264620,63.703,999233.837,-606031.346,20.156,7.501
111,374.00350487680015,152.62211417277112,64.063,999235.763,-606035.580,20.164,7.501
112,378.19508955464482,149.69836770246036,64.438,999237.878,-606039.199,20.289,7.501
