vertex_index,distance,angle,elev,x,y,relief,velocity
67,169.32322224300012,336.33670574440953,346.656,-1024067.793,-1551634.600,56.820,0.690
68,171.18937879854548,357.12248884659374,347.133,-1024068.163,-1551632.771,55.617,0.690
69,173.74749817081948,353.85955023803240,347.813,-1024067.909,-1551630.226,55.055,0.690
70,176.49829167938597,328.05833022847332,348.719,-1024068.758,-1551627.609,55.281,0.690
71,178.26381019167880,317.48806729731791,348.633,-1024070.026,-1551626.381,55.281,0.690
72,181.67663814255948,307.34986526118985,350.547,-1024072.180,-1551623.733,55.102,0.690
73,183.68530230991237,277.52029088112897,350.625,-1024074.017,-1551622.922,55.102,0.690
74,185.01552903201929,233.78867835224557,350.625,-1024075.332,-1551623.125,55.102,0.690
75,186.84290982074648,172.21934350746312,350.203,-1024076.143,-1551624.762,54.992,0.690
76,188.24662006228615,124.14867757696631,349.688,-1024075.205,-1551625.807,55.383,0.690
77,190.25126722435505,118.38718399483888,348.852,-1024073.324,-1551626.499,55.281,0.690
78,192.01721019224399,154.27241910133046,348.633,-1024071.906,-1551627.551,55.281,0.690
79,193.20520147133055,226.29445352592819,348.359,-1024071.947,-1551628.739,54.977,0.690
80,195.20115234896801,265.88190400596841,348.828,-1024073.943,-1551628.718,54.977,0.690
81,198.13675935735091,251.54856939416155,349.555,-1024076.843,-1551629.169,54.891,0.690
82,200.67120015000813,249.96790451330111,350.063,-1024079.080,-1551630.361,55.016,0.690
83,201.68370469856345,283.25211569809142,350.469,-1024080.070,-1551630.572,55.016,0.690
84,203.39312818165840,310.36121669835279,350.023,-1024081.408,-1551629.507,54.633,0.690
85,206.65736903361571,313.00617774931345,350.250,-1024083.825,-1551627.314,54.594,0.690
86,209.56343569646637,307.93749897643517,351.000,-1024085.923,-1551625.303,55.328,0.690
87,212.00479127234692,321.78101859026532,351.648,-1024087.992,-1551624.006,56.430,0.917
88,215.42219313118480,343.85813461870788,352.109,-1024089.077,-1551620.766,56.414,0.917
89,218.89617167351443,341.70353483663081,351.625,-1024089.904,-1551617.391,56.375,0.917
90,221.02580122748745,327.78051210701631,351.531,-1024090.730,-1551615.429,57.180,0.917
91,223.07742744106156,336.80579586111423,352.141,-1024092.092,-1551613.895,57.164,0.917
92,225.63531284912881,350.52289660894201,352.695,-1024092.305,-1551611.346,56.742,0.917
93,228.82058499669105,318.72110745851006,353.445,-1024093.085,-1551608.257,56.148,0.917
94,230.16260284564424,269.30727153378604,354.602,-1024094.333,-1551607.763,55.352,0.917
95,232.92780550023565,236.14948744586312,353.922,-1024096.878,-1551608.844,55.758,0.917
96,234.89611313699265,231.23057117055657,353.758,-1024098.277,-1551610.228,55.039,0.917
97,237.27287670378192,220.85916639643804,354.414,-1024100.274,-1551611.517,53.938,0.917
98,239.72918160891516,183.23401377793215,354.125,-1024101.295,-1551613.751,53.938,0.917
99,241.95351403214269,147.05283224555527,354.188,-1024100.605,-1551615.865,53.938,0.917
100,244.38091833116584,153.63520964185017,353.820,-1024098.806,-1551617.496,55.039,0.917
101,245.95893548316829,215.71516846778965,354.406,-1024098.671,-1551619.068,55.039,0.917
102,248.19551910099145,241.07028350854884,354.836,-1024100.844,-1551619.596,53.938,0.917
103,249.40914145099572,218.01096726770251,355.445,-1024101.714,-1551620.442,54.242,0.917
104,251.62183281620713,216.34973024978365,357.000,-1024102.828,-1551622.354,55.250,0.917
105,255.24060290498679,228.98368594500121,358.727,-1024105.271,-1551625.023,56.742,0.917
106,258.19396272872723,246.14749784847444,360.648,-1024107.705,-1551626.696,57.648,0.917
107,261.62692163766462,258.76403860562624,361.797,-1024111.048,-1551627.480,58.320,0.917
108,264.47793310487674,272.42978245943226,361.977,-1024113.861,-1551627.939,58.656,0.917
109,266.57546604029216,335.30112587097335,362.148,-1024115.896,-1551627.428,59.156,0.917
110,268.26080128329755,39.90864564707304,361.188,-1024115.144,-1551625.919,57.414,0.917
111,270.69827922096817,57.40209672790654,360.836,-1024113.189,-1551624.464,57.297,0.917
112,273.01358930694971,58.94182982777436,359.633,-1024111.155,-1551623.358,56.609,0.917
113,274.51520946693500,4.24163418868277,359.086,-1024109.904,-1551622.527,56.344,0.917
114,275.83127509985849,289.57754357411829,359.047,-1024110.881,-1551621.645,54.859,0.917
115,278.76318224081155,269.20256233866013,359.516,-1024113.809,-1551621.794,55.078,0.917
116,283.13456799603068,273.68272671159406,361.703,-1024118.179,-1551621.694,55.617,0.917
117,286.65024930538857,285.41802512379587,362.320,-1024121.675,-1551621.323,55.656,0.917
118,288.73828605180535,305.28385610162235,363.328,-1024123.571,-1551620.448,55.656,0.917
119,290.33731830313110,346.95522000997761,364.133,-1024124.686,-1551619.302,54.563,0.917
120,293.00189354074996,28.93807126549184,362.648,-1024123.857,-1551616.770,52.969,0.917
121,296.37275752785501,31.16146547391982,361.422,-1024121.702,-1551614.178,51.469,0.917
122,299.88675633628850,0.09063539534019,360.188,-1024120.352,-1551610.933,48.969,0.917
123,302.72424705917160,326.03697614858260,359.813,-1024121.434,-1551608.310,48.164,0.917
124,306.02029179107791,315.35634952069159,360.711,-1024123.786,-1551606.001,47.484,0.917
125,309.33859465132639,314.56573309233715,361.836,-1024126.081,-1551603.604,45.383,0.917
126,313.84578805803858,324.51411641759358,362.008,-1024129.383,-1551600.536,44.523,0.917
127,317.18426887200366,351.09933500202573,361.320,-1024130.733,-1551597.483,44.430,0.917
128,320.37384530501458,10.90686974039132,361.063,-1024130.397,-1551594.311,44.430,0.917
129,322.87544222800511,15.75104065962121,360.781,-1024129.717,-1551591.904,43.852,2.294
130,325.37703915077157,13.64274961089494,361.383,-1024129.038,-1551589.496,43.633,2.294
131,328.04011161216675,11.53445856267191,362.359,-1024128.506,-1551586.887,43.633,2.294
132,330.70318407358519,358.70981447616282,363.078,-1024127.973,-1551584.278,43.539,2.294
133,333.53382234809067,345.88517038785869,365.234,-1024128.664,-1551581.532,42.539,2.294
134,336.36446062285034,343.77039387440738,365.898,-1024129.354,-1551578.787,41.977,2.294
135,340.32527134037599,347.04362761958077,366.578,-1024130.601,-1551575.028,41.125,2.294
136,343.38490456714396,338.94492487273715,366.063,-1024131.004,-1551571.995,41.609,2.294
137,345.39535772540427,297.59836923908705,366.203,-1024132.143,-1551570.339,41.820,2.294
138,347.19457617733747,259.01230684910809,366.203,-1024133.943,-1551570.347,41.820,2.294
139,350.19722812651310,248.70589945223117,367.094,-1024136.732,-1551571.458,42.461,2.294
140,352.42997807768603,256.69217541945761,368.305,-1024138.818,-1551572.253,41.977,2.294
141,355.65589284130499,275.44653158486364,369.258,-1024142.028,-1551572.576,41.992,2.294
142,359.69594113318840,298.67918545753787,368.922,-1024145.899,-1551571.420,41.242,2.294
143,360.84245323040722,345.84357995929440,369.484,-1024146.768,-1551570.672,40.063,2.294
144,362.76211888406590,43.09706318989063,368.977,-1024146.081,-1551568.879,40.172,2.294
145,364.55743838993698,60.55924083762222,368.383,-1024144.451,-1551568.127,41.352,2.294
146,366.09698011700289,41.54647457412588,367.266,-1024143.176,-1551567.263,42.078,2.294
147,369.24122479475386,18.33851765057466,366.797,-1024141.739,-1551564.467,42.188,2.294
148,371.20524490521461,359.43135089515198,366.680,-1024141.416,-1551562.530,41.984,2.294
149,373.80871704977017,341.74126678894027,367.617,-1024141.895,-1551559.971,41.047,2.294
150,376.68723152453686,328.99662006173071,368.078,-1024143.153,-1551557.382,40.859,2.294
151,379.46523418394406,312.23153524943859,368.664,-1024144.790,-1551555.137,40.313,2.294
152,381.04893096435370,286.61403428804147,369.563,-1024146.153,-1551554.332,39.844,2.294
153,382.61158787629034,264.68198125504415,369.563,-1024147.714,-1551554.259,39.844,2.294
154,384.40750729548495,234.07469684232009,370.164,-1024149.462,-1551554.672,39.484,2.294
155,385.83246645586809,208.90473798148221,371.109,-1024150.205,-1551555.888,39.117,2.294
156,387.94992761598462,212.56247824768809,370.922,-1024151.146,-1551557.785,39.117,2.294
157,389.42667702570282,220.78410760898257,370.734,-1024152.070,-1551558.936,39.031,2.294
158,391.49818848797867,238.36464665516937,370.852,-1024153.478,-1551560.456,39.031,2.294
159,393.89602175043098,272.84127139019614,371.203,-1024155.782,-1551561.120,38.953,2.294
160,396.05130764970545,309.13868202607978,371.422,-1024157.784,-1551560.321,39.086,2.294
161,398.08342332060710,325.62960165551999,371.000,-1024158.905,-1551558.626,38.930,2.294
162,400.28475584896813,299.64310835102168,371.063,-1024160.175,-1551556.829,38.406,2.294
163,401.61080793136995,265.96764956446538,371.063,-1024161.497,-1551556.724,38.406,2.294
164,403.60900080620831,238.59302846527112,371.180,-1024163.447,-1551557.160,38.523,2.294
165,406.29726146599802,208.32879703701195,371.055,-1024165.168,-1551559.226,38.672,2.294
166,407.67479458784027,212.92175241050245,371.141,-1024165.568,-1551560.544,38.672,2.294
167,409.12133603654416,235.85059334424224,371.219,-1024166.659,-1551561.493,38.875,2.294
168,411.48646525979774,253.11045239925687,371.781,-1024168.761,-1551562.577,38.508,2.294
169,413.93233636098290,290.11228600280390,372.133,-1024171.191,-1551562.854,37.820,2.294
170,416.49289948000290,319.24242426772952,372.031,-1024172.947,-1551560.990,37.344,2.294
171,418.36289382535870,331.72679742704508,372.328,-1024174.104,-1551559.521,36.789,2.294
172,421.29217587514086,339.97549016839906,371.977,-1024175.024,-1551556.740,36.789,2.294
173,423.79436672213950,339.55773407468422,371.914,-1024175.951,-1551554.416,36.789,2.294
174,426.07905357481962,338.74691434122934,372.188,-1024176.700,-1551552.258,36.148,2.294
175,427.58939102681785,330.73543884197863,371.523,-1024177.299,-1551550.871,36.148,2.294
176,428.91288653300370,338.49609740052517,370.961,-1024178.062,-1551549.789,35.313,2.294
177,431.50671327321601,352.78542008826480,370.617,-1024178.415,-1551547.220,35.313,2.294
178,434.57953737243929,3.13520820921098,370.953,-1024178.768,-1551544.167,35.313,2.294
179,437.80143142258589,14.08154669734281,372.797,-1024178.051,-1551541.026,35.313,2.294
180,440.49461178088222,356.33678555934182,373.617,-1024177.340,-1551538.428,36.148,2.294
181,442.56204225071775,310.13753126355317,374.750,-1024178.136,-1551536.520,35.086,2.294
182,444.04325171812502,274.95979814733681,374.750,-1024179.579,-1551536.189,35.086,2.294
183,446.18831242202111,280.37447375700231,374.672,-1024181.721,-1551536.301,34.242,2.294
184,447.88014093225928,306.51359986215499,375.242,-1024183.270,-1551535.620,33.297,2.294
185,449.49561946615341,332.06296727487876,375.266,-1024184.324,-1551534.395,32.766,2.294
186,451.02348161997855,346.17210501219910,375.625,-1024184.724,-1551532.921,32.250,2.294
187,452.58933304077209,354.93364062344716,376.422,-1024185.062,-1551531.392,31.797,2.294
188,453.86891726809591,355.82725583551780,376.422,-1024185.010,-1551530.113,31.797,2.294
189,454.80725315453424,320.47028577408594,377.297,-1024185.184,-1551529.191,31.797,2.294
190,456.46296247662787,293.35357420499031,377.063,-1024186.723,-1551528.581,31.914,2.294
191,458.88435681964137,293.97656999779002,377.117,-1024188.916,-1551527.555,31.914,2.294
192,462.82819273596402,296.61165323612380,376.281,-1024192.550,-1551526.021,32.219,2.294
193,466.08277698444431,301.11192854213499,376.516,-1024195.358,-1551524.377,32.492,2.294
194,469.52402505273523,305.39667081599612,376.828,-1024198.280,-1551522.560,33.203,2.294
195,473.68618563060306,310.01963505289984,377.797,-1024201.519,-1551519.945,33.336,2.294
196,476.43554965587055,311.13039377873258,377.227,-1024203.590,-1551518.137,33.266,2.294
197,479.18491368089718,306.21078871969632,377.008,-1024205.661,-1551516.328,32.391,2.294
198,482.44139840262210,298.67017829468836,377.227,-1024208.444,-1551514.637,29.492,1.671
199,486.99405236634607,291.30840018969025,377.852,-1024212.534,-1551512.638,28.203,1.671
200,491.09559390422993,278.91152500572827,378.828,-1024216.465,-1551511.468,28.555,1.671
201,494.09222672458350,267.06247078489196,378.766,-1024219.461,-1551511.403,28.047,1.671
202,496.91169779885934,276.60636773834437,378.875,-1024222.259,-1551511.753,25.797,1.671
203,498.44520534208579,276.13006961340318,378.875,-1024223.697,-1551511.219,25.797,1.671
204,499.09270224851838,251.90809414360720,379.031,-1024224.338,-1551511.310,25.039,1.671
205,500.01789469283233,251.07894547499708,379.031,-1024225.154,-1551511.746,25.039,1.671
206,503.22017996842897,252.79507358648496,378.719,-1024228.310,-1551512.288,25.281,1.671
207,505.52932860906213,248.70111497529024,379.336,-1024230.408,-1551513.252,25.438,1.671
208,507.46314740296214,269.59850971642197,379.945,-1024232.248,-1551513.847,25.570,1.671
209,508.29937742253617,317.08055884774268,379.945,-1024233.047,-1551513.601,25.570,1.671
210,509.19536457406866,356.48239363796705,379.945,-1024233.248,-1551512.728,25.570,1.671
211,511.37382590536066,356.21269250913008,380.664,-1024233.023,-1551510.561,25.570,1.671
212,512.79751246716876,322.50405706081835,381.469,-1024233.356,-1551509.177,25.570,1.671
213,514.08320811427086,282.90837596630945,381.789,-1024234.486,-1551508.563,25.570,1.671
214,515.83027631204379,266.13782031192653,382.242,-1024236.231,-1551508.645,25.570,1.671
215,517.19148567397315,284.95240622409898,382.242,-1024237.587,-1551508.764,25.570,1.671
216,520.30848085575576,300.87907197368457,383.391,-1024240.142,-1551506.980,25.789,1.671
217,522.84417902967141,297.39548015367370,383.828,-1024242.405,-1551505.835,25.789,1.671
218,526.51366204229475,297.00011504067680,383.891,-1024245.646,-1551504.114,25.789,1.671
219,529.92308252899045,319.15471115180236,383.609,-1024248.709,-1551502.618,25.875,1.671
220,531.23129304509098,326.21360333273986,383.734,-1024249.108,-1551501.372,25.945,1.671
221,533.72177156325893,319.89747406587298,383.570,-1024251.011,-1551499.766,26.133,1.671
222,536.07169369388930,343.00167358352559,383.789,-1024252.199,-1551497.738,26.156,1.671
223,538.60648125553701,341.92181905309008,383.922,-1024252.360,-1551495.209,26.281,1.671
224,541.17093517390072,327.48325482954425,384.047,-1024253.738,-1551493.046,26.531,1.671
225,543.73538909220190,321.53189530007086,383.992,-1024255.117,-1551490.884,26.070,1.671
226,546.71412268109532,315.58053576950090,383.789,-1024257.202,-1551488.756,25.547,1.671
227,549.69285626998874,315.78091882465327,383.883,-1024259.286,-1551486.629,24.750,1.671
228,552.41978046167196,315.98130187980564,384.109,-1024261.181,-1551484.668,24.172,1.671
229,555.14670465335519,315.25898876713069,384.109,-1024263.076,-1551482.707,24.156,1.671
230,557.94342280170667,314.53667565275572,384.055,-1024265.070,-1551480.745,24.266,1.671
231,560.74014094989491,310.38022555466239,384.008,-1024267.063,-1551478.784,24.336,1.671
232,564.69464996657928,315.50545082285942,383.844,-1024270.253,-1551476.447,23.141,1.671
233,568.53442885497884,317.18306237504709,383.922,-1024272.467,-1551473.310,23.563,1.671
234,572.98940198176774,310.56473055113867,383.914,-1024275.901,-1551470.471,23.727,3.119
235,576.90152677735205,308.99268297907116,384.125,-1024278.829,-1551467.876,24.063,3.119
236,579.42511319136702,306.43490341638295,384.008,-1024280.859,-1551466.378,24.305,3.119
237,581.94869960524363,300.26631046454844,384.125,-1024282.889,-1551464.879,24.305,3.119
238,585.89039223973668,299.40816472176112,384.313,-1024286.488,-1551463.270,24.313,3.119
239,589.67980331204126,302.59679994139913,384.461,-1024289.602,-1551461.111,24.531,3.119
240,593.24846890306389,300.47498795364254,384.656,-1024292.678,-1551459.301,24.797,3.119
241,596.81713449418692,296.96272033726541,384.891,-1024295.754,-1551457.491,24.852,3.119
242,600.44620292159937,290.49934737094350,384.398,-1024299.083,-1551456.047,25.102,3.119
243,603.83544690328119,280.34270003227743,384.102,-1024302.315,-1551455.025,24.578,3.119
244,608.20606531402439,272.68395596126521,384.422,-1024306.679,-1551454.786,24.383,3.119
245,610.44284269066702,257.94422234794592,384.781,-1024308.914,-1551454.699,23.750,3.119
246,613.09410945243314,237.25585379401076,384.992,-1024311.290,-1551455.876,22.633,3.119
247,615.49018637240840,220.29495974245927,385.063,-1024313.148,-1551457.388,21.695,3.119
248,617.18207672307040,209.39523888070067,385.109,-1024313.987,-1551458.857,21.328,3.119
249,618.47522985984108,222.50116425592032,385.164,-1024314.615,-1551459.988,21.063,3.119
250,619.96530669047468,246.24916103731897,385.664,-1024315.850,-1551460.822,21.063,3.119
251,621.28350390476226,259.86621927032314,385.477,-1024317.132,-1551461.129,20.625,3.119
252,622.47251363682574,277.49718246483224,385.273,-1024318.312,-1551461.270,20.086,3.119
253,623.86920657620078,293.50010157251046,385.273,-1024319.609,-1551460.751,20.086,3.119
254,627.70156313627785,290.84159013419747,385.539,-1024323.077,-1551459.120,20.477,3.119
255,630.67830850690984,282.85418755882341,385.539,-1024325.931,-1551458.275,20.852,3.119
256,633.92593208377389,267.72608209287728,386.117,-1024329.137,-1551457.755,21.023,3.085
257,637.45075682582387,236.24330186128739,386.203,-1024332.561,-1551458.593,21.320,3.085
258,639.47608028934360,192.45283399006607,386.008,-1024333.758,-1551460.227,21.320,3.085
259,641.08418081156879,153.76846345980260,386.008,-1024333.442,-1551461.803,21.320,3.085
260,642.92786451485802,157.57599303920463,386.438,-1024332.229,-1551463.192,21.313,3.085
261,644.05726349547786,200.43545546673863,387.383,-1024332.156,-1551464.319,21.313,3.085
262,645.56007091583740,233.79129032285391,387.383,-1024333.211,-1551465.389,21.313,3.085
263,647.09861018177628,257.20646877100137,388.445,-1024334.582,-1551466.088,21.367,3.085
264,650.51475328094057,282.98521582637420,388.336,-1024337.997,-1551466.003,21.578,3.085
265,653.51791761326729,307.06441750105671,387.867,-1024340.729,-1551464.756,22.055,3.085
266,656.40870461586223,324.56451793376857,387.805,-1024342.603,-1551462.555,22.273,3.085
267,658.60323510446347,326.75357963628210,387.625,-1024343.715,-1551460.663,22.273,3.085
268,662.98250331644215,317.05513984435458,387.000,-1024346.291,-1551457.122,22.641,3.085
269,664.83185335968028,303.75147042852302,387.203,-1024347.705,-1551455.929,22.664,3.085
270,667.86894636761804,300.30055768342180,386.891,-1024350.403,-1551454.534,22.961,3.085
271,672.25960271006920,312.88851115401121,387.211,-1024354.075,-1551452.127,23.438,3.085
272,675.43881638024118,314.84536179681822,387.867,-1024356.009,-1551449.603,23.789,3.085
273,676.92600376312009,303.89477337577330,387.867,-1024357.194,-1551448.705,23.789,3.085
274,678.23247383384171,311.97786630821031,387.797,-1024358.318,-1551448.039,24.141,3.085
275,680.16092369318096,309.35862822702478,388.781,-1024359.470,-1551446.493,24.141,3.085
276,683.27790196289902,278.62634011016405,392.102,-1024362.286,-1551445.156,24.531,3.085
277,685.56614147214373,257.17564675280249,392.336,-1024364.551,-1551445.480,24.688,3.085
278,688.46584413562493,230.22638613202489,390.867,-1024367.316,-1551446.352,24.750,3.085
279,690.06857095719147,201.25336821781065,391.156,-1024368.068,-1551447.768,25.047,3.085
280,692.63165557849879,193.07031460085429,389.063,-1024368.711,-1551450.249,24.875,3.085
281,695.14830625102559,196.08762614193239,388.711,-1024369.217,-1551452.714,24.805,3.085
282,697.03485748463754,210.02385896749388,389.055,-1024369.880,-1551454.480,24.641,3.085
283,698.67810302850967,227.50328305573316,389.039,-1024370.925,-1551455.749,24.852,3.085
284,700.37579297905927,236.86924578261505,389.844,-1024372.325,-1551456.709,24.961,3.085
285,702.65901804264968,248.46740846878677,390.383,-1024374.265,-1551457.913,25.219,3.085
286,705.08474653769792,262.63746493459962,391.258,-1024376.644,-1551458.386,25.188,3.085
287,707.59111985698530,259.80851981206206,391.531,-1024379.146,-1551458.538,25.117,3.085
288,709.22355079860881,240.71629319467445,391.867,-1024380.708,-1551459.013,24.875,3.085
289,711.89946650217246,233.83300692547760,392.563,-1024382.707,-1551460.791,24.523,3.085
290,714.05822750126038,258.87989797896807,392.602,-1024384.564,-1551461.893,24.242,3.085
291,715.74668774844076,297.13241604778932,392.336,-1024386.234,-1551461.645,24.188,3.085
292,717.53851705989825,332.01905806376300,392.336,-1024387.483,-1551460.360,24.188,3.085
293,719.61716808962581,350.04847954386344,391.930,-1024387.907,-1551458.325,24.313,3.085
294,721.96482206550490,334.85295508680042,391.727,-1024388.239,-1551456.001,24.625,3.085
295,723.44779956158220,304.98876603708567,391.930,-1024389.234,-1551454.902,24.859,3.085
296,724.76145079337493,284.43998426042481,391.781,-1024390.451,-1551454.407,25.031,3.085
297,725.52748730999872,247.40469812264669,391.781,-1024391.212,-1551454.317,25.031,3.085
298,726.49900072455489,263.49387969466301,391.781,-1024391.811,-1551455.082,25.031,3.085
299,727.52647661261153,303.40360966253365,391.984,-1024392.611,-1551454.436,24.945,3.085
300,730.06752104546001,297.06451192405780,392.555,-1024394.856,-1551453.247,25.313,3.085
301,731.53984325316196,289.43514420754343,392.523,-1024396.177,-1551452.596,25.570,3.085
302,735.24389482241077,269.73320839508636,393.055,-1024399.791,-1551451.786,25.844,3.085
303,739.16076275762691,247.92063837282288,392.578,-1024403.605,-1551452.679,25.250,3.085
304,741.26642734558402,247.31666345822333,392.961,-1024405.410,-1551453.763,25.227,3.085
305,744.00346018997391,261.06057897505309,394.547,-1024408.062,-1551454.442,24.813,3.085
306,745.89358611282171,276.01924783262967,394.547,-1024409.948,-1551454.558,24.813,3.085
307,747.21636724322684,310.70203719932010,394.992,-1024411.223,-1551454.203,24.313,3.085
308,749.59906076787411,344.54645780796125,394.883,-1024412.197,-1551452.029,24.531,3.085
309,753.57610249755476,350.88860948279120,393.813,-1024412.666,-1551448.080,24.914,3.085
310,755.78097604351444,326.31548923675660,394.125,-1024413.104,-1551445.919,25.281,3.085
311,758.67067176762896,302.63555849129523,394.016,-1024415.497,-1551444.299,25.281,3.085
312,762.38385251611055,309.96310806613292,393.906,-1024418.673,-1551442.376,25.586,3.085
313,764.40370050382091,319.42301919645286,394.469,-1024420.006,-1551440.858,25.969,3.085
314,766.59753550200207,304.87972597191225,395.008,-1024421.412,-1551439.175,26.328,3.085
315,767.84549949545215,276.50953192431092,395.086,-1024422.588,-1551438.755,26.328,3.085
