vertex_index,distance,angle,elev,x,y,Velocity,relief
37,134.14927711313132,335.55025658883926,4536.264,-1481243.998,781532.471,151.070,16.293
38,138.56955310863052,335.55025658883926,4535.082,-1481245.828,781536.495,151.070,16.399
39,142.98982910413932,335.55025658915156,4535.082,-1481247.657,781540.519,151.070,16.399
40,147.41010509974450,346.65231812707799,4533.241,-1481249.487,781544.543,151.363,17.419
41,151.34665676426340,357.75437966641135,4535.018,-1481249.641,781548.476,151.363,17.419
42,155.28320842889863,12.15944865112536,4535.018,-1481249.795,781552.410,151.363,17.419
43,159.64225124157815,26.56451763443751,4532.659,-1481247.846,781556.309,151.363,18.998
44,164.00129405415356,5.06451432401914,4532.659,-1481245.896,781560.208,151.363,18.998
45,168.12723979180620,343.56451101474079,4533.160,-1481247.064,781564.165,151.363,18.162
46,172.25318552934721,343.56451101474079,4533.160,-1481248.231,781568.122,151.363,18.162
47,176.37913126699985,330.09820333823302,4534.537,-1481249.398,781572.080,151.363,17.744
48,181.34404673251265,316.63189566149651,4533.390,-1481252.808,781575.689,151.363,17.744
49,186.30896219802543,324.04179013631546,4533.677,-1481256.217,781579.298,151.363,17.545
50,189.43279069939891,331.45168461113440,4533.677,-1481257.710,781582.042,151.363,17.545
51,192.55661920077239,333.22853552611110,4533.667,-1481259.203,781584.786,151.363,17.545
52,196.82352890424659,335.00538644108775,4533.627,-1481261.006,781588.654,151.363,17.345
53,201.09043860772076,340.38915968860192,4533.627,-1481262.809,781592.521,151.363,17.345
54,204.86743254073255,345.77293293611615,4533.352,-1481263.737,781596.182,151.363,17.029
55,208.64442647374440,332.45973961696774,4533.352,-1481264.665,781599.843,151.363,17.029
56,211.78554197701757,319.14654629781938,4532.899,-1481266.720,781602.219,151.363,17.029
57,214.92665748029069,278.14560774262907,4532.443,-1481268.775,781604.595,151.363,18.395
58,218.28113407761111,237.14466918743867,4532.443,-1481271.592,781602.775,151.363,18.395
59,221.63561067493157,270.03016117840332,4532.899,-1481274.410,781600.955,151.363,17.029
60,224.90188294972285,302.91565316740116,4533.533,-1481277.152,781602.730,151.363,16.212
61,228.16815522464637,332.89823493147412,4533.533,-1481279.894,781604.505,151.363,16.212
62,232.83842003466555,2.88081669612340,4533.533,-1481279.659,781609.169,151.363,16.212
63,237.50868484455677,359.62119461539197,4534.052,-1481279.425,781613.834,151.363,17.644
64,241.58713308820461,356.36157253768323,4534.052,-1481279.684,781617.904,151.363,17.644
65,245.66558133183767,356.36157253768323,4535.184,-1481279.942,781621.974,151.363,18.216
66,249.74402957548551,356.64938159243860,4535.184,-1481280.201,781626.045,151.363,18.216
67,253.65228465223336,356.93719064716754,4536.103,-1481280.410,781629.947,151.363,19.405
68,257.56053972910991,356.93719064716754,4536.103,-1481280.619,781633.850,151.363,19.405
69,261.46879480585778,353.05991416131297,4536.697,-1481280.828,781637.753,151.363,20.915
70,265.62510125022379,349.18263767379989,4536.697,-1481281.608,781641.835,151.363,20.915
71,269.78140769458980,349.18263767395047,4536.903,-1481282.388,781645.917,151.363,22.599
72,273.93771413907018,349.18263767395047,4536.833,-1481283.168,781650.000,151.363,18.924
73,278.09402058343619,336.08007277168116,4535.873,-1481283.948,781654.082,151.363,20.557
74,281.70531728945787,322.97750787011853,4535.873,-1481286.122,781656.966,151.363,20.557
75,285.31661399557248,301.63691195752716,4535.873,-1481288.297,781659.849,151.363,20.557
76,289.66837424593405,280.29631604465374,4535.081,-1481292.579,781660.627,151.363,16.071
77,294.02013449606653,287.33140089309785,4535.081,-1481296.860,781661.405,151.363,16.071
78,299.00419547347991,294.36648574065845,4535.726,-1481301.400,781663.461,151.363,12.284
79,303.98825645084526,301.98095352501042,4535.726,-1481305.940,781665.517,151.363,12.284
80,308.66945176718883,309.59542130997193,4536.113,-1481309.548,781668.501,151.363,10.765
81,313.35064708353241,315.63279394255113,4535.870,-1481313.155,781671.484,151.363,12.025
82,317.49922668735690,321.67016657386904,4535.870,-1481315.728,781674.739,151.363,12.025
83,321.64780629132576,321.67016657386904,4536.021,-1481318.301,781677.993,151.363,14.027
84,325.79638589515025,321.15860849801453,4536.021,-1481320.873,781681.247,151.363,14.027
85,330.36434097310752,320.64705042089878,4536.021,-1481323.770,781684.780,151.363,14.027
86,334.93229605106478,320.64705042089878,4535.947,-1481326.666,781688.312,148.247,15.359
87,339.50025112902205,336.86090530430766,4535.947,-1481329.563,781691.844,148.247,15.359
88,342.77681976223465,353.07476018771655,4535.970,-1481329.958,781695.097,148.247,16.423
89,346.05338839544726,0.99507082514340,4535.970,-1481330.353,781698.349,148.247,16.423
90,350.64885848045304,8.91538146124886,4535.501,-1481329.641,781702.889,148.247,17.760
91,355.24432856530774,8.91538146124885,4535.501,-1481328.929,781707.429,148.247,17.760
92,359.83979865031353,24.70464331222175,4535.293,-1481328.217,781711.969,148.247,18.751
93,363.80752426941814,40.49390516187321,4535.293,-1481325.640,781714.987,148.247,18.751
94,367.77524988852286,47.42790556138130,4535.568,-1481323.064,781718.004,148.247,18.896
95,370.90619683636680,54.36190596002368,4536.839,-1481320.519,781719.828,148.247,18.893
96,374.03714378427856,52.52667184246454,4536.839,-1481317.974,781721.652,148.247,18.893
97,378.37030778758168,50.69143772539146,4537.813,-1481314.622,781724.397,148.247,18.893
98,382.70347179063094,43.11113517955829,4539.875,-1481311.269,781727.143,148.247,18.914
99,386.67158891806696,35.53083263224839,4539.875,-1481308.963,781730.372,148.247,18.914
100,390.63970604546250,35.53083263224840,4540.551,-1481306.657,781733.601,148.247,18.914
101,394.60782317289846,33.76910801658564,4542.381,-1481304.351,781736.830,148.247,18.849
102,398.71828130006094,32.00738339769044,4542.381,-1481302.172,781740.316,148.247,18.849
103,402.82873942710006,37.79459649876838,4543.546,-1481299.993,781743.802,148.247,18.288
104,406.19111746588715,43.58180960334315,4544.491,-1481297.675,781746.237,148.247,18.288
105,409.55349550475023,38.62623060202292,4544.491,-1481295.357,781748.673,148.247,18.288
106,412.49468455421936,33.67065160109794,4544.491,-1481293.727,781751.121,148.247,18.288
107,415.43587360372067,21.37708402369506,4546.542,-1481292.096,781753.568,148.247,18.048
108,419.47978315545856,9.08351644390635,4546.542,-1481291.458,781757.562,148.247,18.048
109,423.52369270708152,15.46027797436582,4548.857,-1481290.819,781761.555,148.247,19.146
110,427.69216619985878,21.83703950499270,4548.857,-1481289.269,781765.424,148.247,19.146
111,431.86063969252808,10.40592810911822,4550.221,-1481287.718,781769.294,148.247,19.448
112,436.84860160685810,350.44947102935248,4550.221,-1481287.807,781774.281,148.247,19.448
113,440.30787269103143,341.92412534605802,4551.464,-1481288.881,781777.569,148.247,19.951
114,443.76714377531545,305.48979344433985,4551.464,-1481289.954,781780.858,148.247,19.951
115,448.15519787497931,230.94430346300689,4550.589,-1481294.342,781780.785,148.247,18.606
116,452.98288855587123,192.83314538234407,4549.209,-1481295.414,781776.078,148.247,18.392
117,457.81057923671131,224.95784707487641,4549.209,-1481296.486,781771.371,148.247,18.392
118,461.69708176307034,257.08254876875583,4547.328,-1481300.274,781770.502,148.247,18.708
119,465.58358428942938,272.82747630761520,4547.328,-1481304.062,781769.634,148.247,18.708
120,468.10574389536038,288.57240384563227,4547.328,-1481306.453,781770.437,148.247,18.708
121,470.62790350151215,285.35049936535432,4544.667,-1481308.844,781771.240,148.247,18.744
122,473.95922061660514,282.12859488731806,4544.667,-1481312.101,781771.940,148.247,18.744
123,477.29053773149479,269.85578576686129,4544.667,-1481315.358,781772.640,148.247,18.744
124,481.21670914985555,257.58297664463970,4540.551,-1481319.192,781771.796,148.247,19.682
125,485.14288056798881,254.97006608076620,4540.551,-1481323.027,781770.952,148.247,19.682
126,487.99226817147104,252.35715551837336,4537.711,-1481325.742,781770.088,148.247,21.340
127,490.84165577491802,275.70740967434335,4537.711,-1481328.457,781769.224,148.247,21.340
128,494.77139763296515,299.05766383076417,4537.711,-1481331.893,781771.133,148.247,21.340
129,498.70113949086527,299.05766383076417,4536.826,-1481335.328,781773.042,148.247,21.538
130,502.63088134891240,292.45131985932545,4536.826,-1481338.763,781774.950,148.247,21.538
131,506.90693732720808,285.84497589020327,4536.425,-1481342.876,781776.118,148.735,21.538
132,511.18299330553555,264.39774798047932,4536.114,-1481346.990,781777.285,148.735,22.135
133,515.70121620673513,242.95052006999103,4536.016,-1481351.014,781775.231,148.735,21.538
134,520.21943910767436,259.83041211157331,4536.016,-1481355.038,781773.176,148.735,21.538
135,522.74206404012091,276.71030415347855,4535.774,-1481357.543,781773.471,148.735,21.538
136,525.26468897233622,274.52941486668789,4535.774,-1481360.049,781773.766,148.735,21.538
137,529.50345535243889,272.34852557965269,4535.774,-1481364.284,781773.939,148.735,21.538
138,533.74222173230885,248.76695225991375,4535.343,-1481368.519,781774.113,148.735,21.538
139,537.73255984661785,225.18537894070329,4535.343,-1481371.350,781771.300,148.735,21.538
140,541.72289796084488,225.18537894070329,4535.586,-1481374.180,781768.488,148.735,20.861
141,545.71323607515387,214.32043365350685,4535.241,-1481377.011,781765.676,148.735,17.813
142,549.51931017154425,203.45548836725203,4535.241,-1481378.526,781762.184,148.735,17.813
143,553.32538426782787,203.45548836725203,4535.083,-1481380.041,781758.692,148.735,16.526
144,557.13145836421825,207.13961224333315,4535.083,-1481381.556,781755.201,148.735,16.526
145,560.52751446258264,210.82373611925988,4535.695,-1481383.296,781752.284,148.735,15.825
146,563.92357056104697,210.82373611925988,4535.346,-1481385.036,781749.368,148.735,14.370
147,567.31962665941137,222.29075832527161,4535.346,-1481386.776,781746.452,148.735,14.370
148,571.00590683454084,233.75778052971037,4535.346,-1481389.749,781744.272,148.735,14.370
149,574.69218700948250,252.15398247111827,4534.622,-1481392.723,781742.093,148.735,10.704
150,579.36307707386663,298.19181162625438,4534.622,-1481397.393,781742.138,148.735,10.704
151,583.85683111279525,348.51204258702188,4534.680,-1481399.917,781745.856,148.735,7.265
152,586.77906377367106,11.19064633759152,4534.680,-1481399.350,781748.723,148.735,7.265
153,589.70129643447785,17.83535082988344,4534.980,-1481398.783,781751.589,148.735,8.183
154,594.19416569202519,24.48005532002231,4535.743,-1481396.921,781755.678,148.735,12.357
155,598.68703494946658,19.92976472021379,4536.187,-1481395.059,781759.767,148.735,13.378
156,602.04383355961409,15.37947411844524,4536.187,-1481394.169,781763.004,148.735,13.378
157,605.40063216958754,17.48235785750436,4536.187,-1481393.279,781766.241,148.735,13.378
158,608.39110533067037,329.19070249238439,4536.583,-1481392.276,781769.058,148.735,15.367
159,613.10818330423501,265.53665698884453,4536.583,-1481396.938,781769.779,148.735,15.367
160,617.39783566304413,252.27715059113604,4536.387,-1481401.024,781768.474,148.735,11.595
161,621.68748802185326,265.92951697664739,4535.654,-1481405.110,781767.168,148.735,9.324
162,626.20691404901595,279.86007039986669,4535.227,-1481409.566,781767.920,148.735,7.633
163,629.93118107162104,280.13825743845609,4536.397,-1481413.232,781768.576,148.735,9.233
164,633.65544809424659,297.76312544233787,4536.792,-1481416.899,781769.231,148.735,7.510
165,637.60085447797906,315.38799344654171,4536.792,-1481419.669,781772.040,148.735,7.510
166,641.54626086154792,315.49485763137716,4536.792,-1481422.440,781774.848,148.735,7.510
167,646.40344064656006,315.60172181599029,4537.008,-1481425.839,781778.319,148.735,7.299
168,651.26062043140928,309.36726632063124,4537.008,-1481429.237,781781.789,148.735,7.299
169,655.20491375644599,303.13281082429097,4536.514,-1481432.540,781783.945,148.735,6.302
170,659.14920708148270,305.92549721557134,4536.406,-1481435.843,781786.101,148.735,6.523
171,662.66158758817869,308.71818360611093,4536.406,-1481438.583,781788.298,148.735,6.523
172,666.17396809480181,330.39866391124099,4535.888,-1481441.324,781790.495,148.735,6.523
173,670.44651878256616,352.07914421711195,4535.737,-1481441.913,781794.727,148.735,6.874
174,674.71906947033051,352.07914421865820,4535.737,-1481442.501,781798.959,148.735,6.874
175,678.99162015806280,352.07914421865820,4535.641,-1481443.090,781803.190,148.735,7.110
176,683.26417084582715,352.07914421711195,4535.641,-1481443.679,781807.422,148.735,7.110
177,687.53672153359150,357.50330418486777,4535.415,-1481444.268,781811.654,148.735,7.751
178,691.39124152941031,2.92746415257937,4535.415,-1481444.071,781815.503,148.735,7.751
179,695.24576152534530,2.92746415253519,4534.922,-1481443.874,781819.353,148.735,9.411
180,699.10028152128029,2.92746415257938,4534.922,-1481443.677,781823.202,148.735,9.411
181,702.95480151709910,10.79207371501578,4535.106,-1481443.480,781827.052,146.119,10.872
182,707.25171757656733,18.65668327765628,4535.106,-1481442.106,781831.123,146.119,10.872
183,711.54863363592528,18.65668327765628,4535.467,-1481440.731,781835.194,146.119,10.872
184,715.84554969539352,43.89466878739373,4535.273,-1481439.357,781839.265,146.119,10.872
185,718.85295185638495,69.13265429737946,4535.273,-1481436.546,781840.337,146.119,10.872
186,721.86035401737627,67.94300849493892,4535.273,-1481433.736,781841.408,146.119,10.872
187,725.93643860067834,93.97385241757119,4534.450,-1481429.991,781843.017,146.119,11.635
188,729.08884262352854,121.19434214264398,4534.515,-1481427.294,781841.384,146.119,11.635
189,732.24124664637861,133.04897030096012,4534.515,-1481424.598,781839.751,146.119,11.635
190,736.02303300547590,144.90359845834018,4533.722,-1481422.423,781836.657,146.119,15.609
191,739.80481936480237,144.90359845834018,4534.117,-1481420.249,781833.563,146.119,15.609
192,743.58660572389988,132.08012265076846,4534.117,-1481418.075,781830.468,146.119,15.609
193,747.59846175057748,119.25664684072289,4533.154,-1481414.575,781828.508,146.119,20.164
194,751.61031777740106,126.46793448855578,4533.154,-1481411.075,781826.547,146.119,20.164
195,754.25924357989925,133.67922213701596,4534.274,-1481409.159,781824.718,148.735,18.862
196,756.90816938231683,101.05291044210838,4534.274,-1481407.243,781822.888,148.735,18.862
197,760.99045285898796,68.42659874827027,4533.663,-1481403.447,781824.389,148.735,22.124
198,765.07273633539990,57.71408961065900,4533.663,-1481399.650,781825.890,148.735,22.124
199,769.07533159483762,47.00158047288876,4532.586,-1481396.723,781828.620,146.119,25.615
200,773.07792685427557,38.69667217678078,4532.586,-1481393.796,781831.350,146.119,25.615
201,775.63241786233425,30.39176388067283,4532.586,-1481392.503,781833.553,146.119,25.615
202,778.18690887039315,9.36473816107051,4531.961,-1481391.211,781835.757,146.119,25.615
203,781.16405634708110,348.33771243950042,4531.961,-1481391.813,781838.672,146.119,25.615
204,784.14120382393025,332.96597115059035,4531.961,-1481392.415,781841.588,146.119,25.615
205,788.53052428774606,329.48433986942234,4531.847,-1481395.375,781844.829,146.119,25.615
206,791.13463889739876,341.37444987803298,4531.847,-1481396.206,781847.297,146.119,25.615
207,793.73875350708715,326.95315373869335,4531.847,-1481397.038,781849.764,146.119,25.615
208,796.87586794978574,332.39768015268970,4531.449,-1481399.350,781851.885,146.119,23.425
209,799.64907014867572,352.26350270886201,4531.449,-1481399.723,781854.633,146.119,23.425
210,802.42227234756581,342.45498632243954,4531.449,-1481400.096,781857.381,146.119,23.425
211,807.01159656799291,333.88695820243817,4531.099,-1481402.205,781861.457,146.119,23.425
212,810.28735466759372,335.12744646701179,4531.099,-1481403.583,781864.429,146.119,23.425
213,813.56311276729252,340.71407364709381,4531.099,-1481404.961,781867.401,146.119,23.425
214,816.80278724629534,346.30070082902324,4530.862,-1481405.728,781870.549,146.119,23.425
215,820.04246172529827,328.41457445500146,4530.862,-1481406.495,781873.696,146.119,23.425
216,824.91518819279759,324.72607626479146,4530.458,-1481410.199,781876.863,146.119,20.164
217,827.84726706127071,338.92370444607138,4530.458,-1481411.253,781879.598,146.119,20.164
218,830.77934592971883,329.45850733506768,4530.458,-1481412.308,781882.334,146.119,20.164
219,834.39632852606917,319.99331022577599,4529.927,-1481414.633,781885.105,146.119,20.164
220,838.01331112265825,330.90344624335756,4530.404,-1481416.958,781887.875,146.119,15.635
221,841.40884911335252,341.81358226175888,4530.404,-1481418.018,781891.101,146.119,15.635
222,844.80438710404667,349.44129366270289,4530.424,-1481419.078,781894.327,146.119,17.948
223,848.55613387644894,357.06900506369226,4530.424,-1481419.270,781898.074,146.119,17.948
224,852.30788064896740,18.73203482565333,4531.497,-1481419.462,781901.821,146.119,19.382
225,855.92826990508490,40.39506458756888,4531.497,-1481417.115,781904.578,146.119,19.382
226,859.54865916120241,30.74974950131027,4530.451,-1481414.769,781907.335,146.119,21.570
227,863.70218351574067,21.10443441654982,4532.383,-1481413.274,781911.210,146.119,21.570
228,867.85570787036283,21.10443441804800,4532.383,-1481411.778,781915.085,146.119,21.570
229,872.00923222498500,21.10443441654981,4533.862,-1481410.282,781918.960,146.119,21.570
230,876.16275657952315,8.16850818360642,4533.862,-1481408.787,781922.835,146.119,21.570
231,879.79557847925196,355.23258195223747,4533.506,-1481409.089,781926.455,146.119,21.570
232,883.42840037909662,342.40213667629382,4533.506,-1481409.391,781930.076,146.119,21.570
233,887.56337197477581,329.57169140027383,4533.506,-1481411.485,781933.641,146.119,21.570
234,891.69834357045522,295.71366819593209,4532.860,-1481413.579,781937.207,146.119,21.570
235,896.29810493880916,261.85564499159034,4534.582,-1481418.133,781936.555,146.119,19.424
236,900.89786630716299,261.85564499159034,4534.582,-1481422.686,781935.903,146.119,19.424
237,905.49762767551692,262.36349328299974,4535.279,-1481427.239,781935.252,146.119,18.257
238,909.35004789413028,262.05109422560832,4535.279,-1481431.062,781934.774,146.119,18.257
239,913.28900968743619,261.23084687706557,4535.395,-1481434.955,781934.173,146.119,18.257
240,917.22797148097231,261.23084687706557,4536.275,-1481438.848,781933.573,146.119,16.727
241,921.16693327427845,264.62693655793339,4536.168,-1481442.741,781932.972,146.119,14.963
242,925.10279106808764,268.02302623815410,4536.168,-1481446.674,781932.836,146.119,14.963
243,929.03864886166843,278.29618384400408,4536.324,-1481450.608,781932.700,146.119,12.845
244,932.51176396839060,288.56934144923747,4536.110,-1481453.900,781933.806,146.119,15.577
245,935.98487907529636,302.14802230446963,4535.500,-1481457.192,781934.912,146.119,12.313
246,940.06939868815198,315.72670316239282,4535.500,-1481460.044,781937.837,146.119,12.313
247,944.15391830084491,345.91638628980922,4535.500,-1481462.895,781940.762,146.119,12.313
248,948.75624753165027,16.10606941446301,4535.391,-1481461.618,781945.183,146.119,14.814
249,953.35857676250259,30.47650104239586,4535.391,-1481460.341,781949.605,146.119,14.814
250,957.45984133748016,44.84693267364868,4535.131,-1481457.449,781952.513,146.119,16.105
251,961.56110591253935,44.84693267364868,4535.123,-1481454.557,781955.421,146.119,20.320
252,965.66237048751691,42.75256436446717,4535.123,-1481451.665,781958.328,146.119,20.320
253,970.01697352094675,40.65819605867317,4534.726,-1481448.827,781961.632,146.579,20.846
254,974.37157655443980,40.65819605867317,4534.540,-1481445.990,781964.935,146.119,22.623
255,978.72617958786975,33.49188753191256,4534.038,-1481443.153,781968.239,146.579,22.617
256,982.64962338669886,26.32557900681293,4534.038,-1481441.413,781971.755,146.579,22.617
257,986.57306718552798,26.32557900681293,4531.867,-1481439.673,781975.272,146.579,21.160
258,990.49651098435709,6.76001384496916,4531.867,-1481437.933,781978.788,146.579,21.160
259,994.84721115232060,347.19444868329532,4531.867,-1481438.897,781983.031,146.579,21.160
260,999.19791132039757,347.19444868329532,4530.700,-1481439.862,781987.273,146.579,19.815
261,1003.54861148836108,322.25295904333871,4531.738,-1481440.826,781991.516,146.579,19.778
262,1006.74388417931732,297.31146940355188,4530.869,-1481443.665,781992.982,146.579,19.778
263,1009.93915687027334,276.95074860092797,4530.869,-1481446.504,781994.448,146.579,19.778
264,1013.74974520541298,256.59002779745271,4531.369,-1481450.211,781993.564,146.579,18.561
265,1017.56033354057979,256.59002779745271,4531.369,-1481453.918,781992.680,146.579,18.561
266,1021.37092187571955,278.23543121164329,4532.175,-1481457.624,781991.797,146.579,18.561
267,1024.05063385021253,299.88083462730174,4532.175,-1481459.948,781993.132,146.579,18.561
268,1026.73034582456171,316.46387408212127,4532.175,-1481462.271,781994.467,146.579,18.561
269,1030.97915081821702,333.04691353566511,4532.175,-1481464.197,781998.254,146.579,18.561
270,1035.22795581166315,346.12707499967200,4532.732,-1481466.123,782002.041,145.783,22.348
271,1038.73228074020062,359.20723646453854,4532.732,-1481466.171,782005.545,145.783,22.348
272,1042.23660566873491,359.20723646453854,4533.483,-1481466.220,782009.049,145.783,24.709
273,1045.74093059727238,350.93919753780915,4533.483,-1481466.268,782012.553,145.783,24.709
274,1048.95573166210647,342.67115861329188,4533.483,-1481467.226,782015.622,145.783,24.709
275,1052.17053272705152,329.65972306756123,4534.360,-1481468.183,782018.691,145.783,25.254
276,1057.05235854426087,316.64828752298399,4534.360,-1481471.535,782022.241,145.783,25.254
277,1061.93418436139495,321.98663005678304,4536.555,-1481474.886,782025.791,145.783,23.875
278,1065.80920288222637,327.32497258720605,4536.555,-1481476.978,782029.053,145.783,23.875
279,1069.68422140308553,325.46611011937148,4536.555,-1481479.070,782032.314,145.783,23.875
280,1073.65887295677521,323.60724765259744,4536.119,-1481481.428,782035.514,145.783,23.875
281,1077.63352451069659,328.86664079809788,4537.814,-1481483.786,782038.713,145.783,20.539
282,1081.11873930580578,334.12603394403368,4536.793,-1481485.307,782041.849,145.783,20.539
283,1084.60395410081014,334.12603394403368,4536.793,-1481486.828,782044.985,145.783,20.539
284,1088.08916889591933,339.44910921891108,4536.793,-1481488.349,782048.121,145.783,20.539
285,1092.53713881938052,344.77218449501470,4535.639,-1481489.517,782052.413,145.783,20.539
286,1096.98510874289286,344.77218449501470,4536.820,-1481490.686,782056.704,145.783,16.296
287,1101.43307866635405,320.76829377802943,4535.588,-1481491.854,782060.996,145.783,17.007
288,1105.64173711909780,296.76440306339560,4535.588,-1481495.612,782062.891,145.783,17.007
289,1109.85039557189407,252.64192827574453,4536.580,-1481499.370,782064.787,145.783,14.523
290,1114.13605291207114,208.51945348775749,4536.580,-1481501.416,782061.021,145.783,14.523
291,1118.42171025214589,216.83406662331583,4537.771,-1481503.462,782057.255,145.783,13.643
292,1123.37055774063606,225.14867975993093,4538.907,-1481506.970,782053.765,145.783,12.375
293,1128.31940522920922,225.14867975993093,4538.907,-1481510.479,782050.275,145.783,12.375
294,1133.26825271769940,232.76849462302397,4539.724,-1481513.987,782046.785,145.783,12.146
295,1137.86989953479906,240.38830948754531,4540.063,-1481517.988,782044.511,145.783,12.980
296,1142.47154635189872,240.38830948754531,4540.063,-1481521.989,782042.237,145.783,12.980
297,1147.07319316899839,263.57560621806141,4539.373,-1481525.989,782039.963,145.783,12.550
298,1151.04438685075024,286.76290294889714,4539.373,-1481529.792,782041.109,145.783,12.550
299,1155.01558053275858,286.76290294889714,4538.946,-1481533.594,782042.254,145.783,13.351
300,1158.98677421451043,322.24191303371020,4538.946,-1481537.397,782043.399,145.783,13.351
301,1163.07574450781885,357.72092312047295,4538.946,-1481537.559,782047.485,145.783,13.351
302,1167.16471480111795,354.08605564364188,4538.820,-1481537.722,782051.571,145.783,13.351
303,1171.67754328399633,350.45118816651586,4538.820,-1481538.470,782056.021,145.783,13.351
304,1176.19037176672123,350.45118816651586,4538.769,-1481539.219,782060.471,145.783,13.351
305,1180.70320024959960,4.84888551829749,4539.384,-1481539.968,782064.922,145.783,14.427
306,1184.28024457875313,19.24658287110676,4538.701,-1481538.789,782068.299,145.783,13.351
307,1187.85728890801647,19.24658287110674,4538.701,-1481537.609,782071.676,145.783,13.351
308,1191.43433323716999,27.81412243131132,4538.564,-1481536.430,782075.053,145.783,13.351
309,1195.08125643318317,36.38166199120855,4538.564,-1481534.267,782077.989,145.783,13.351
310,1198.72817962919635,13.42704561432108,4538.564,-1481532.104,782080.925,145.783,13.351
311,1203.27253075719386,350.47242923586464,4538.378,-1481532.856,782085.407,145.783,13.351
312,1207.81688188511521,350.47242923586464,4538.378,-1481533.608,782089.889,145.783,13.351
313,1212.36123301311272,322.64446039692751,4538.287,-1481534.360,782094.370,145.783,13.351
314,1216.49653147831941,294.81649155642140,4538.287,-1481538.114,782096.106,145.783,13.351
315,1220.63182994352610,285.90148189787857,4539.165,-1481541.867,782097.842,145.783,14.427
316,1224.69568619309507,276.98647223953543,4539.165,-1481545.901,782098.336,145.783,14.427
317,1228.75954244243303,300.47292364846146,4539.883,-1481549.935,782098.830,145.783,15.117
318,1233.22051825797826,323.95937505762760,4539.820,-1481552.559,782102.437,145.083,15.117
319,1237.68149407361761,329.41389402300797,4539.820,-1481555.184,782106.044,145.083,15.117
320,1238.63299095799448,327.49533641581655,4539.820,-1481555.588,782106.906,145.083,15.117
321,1241.99152204365009,320.12225984304780,4540.639,-1481557.741,782109.483,145.083,15.633
