vertex_index,distance,angle,elev,x,y,Velocity,relief
40,161.08434826217965,285.85272411858278,4130.442,-1479619.940,767129.142,137.876,15.810
41,165.95560381811040,311.59398544521554,4130.442,-1479623.583,767132.376,137.876,15.810
42,170.82685937404116,307.75965259481427,4131.530,-1479627.227,767135.610,137.876,16.943
43,175.22825440260607,303.92531974293848,4131.530,-1479630.879,767138.066,137.876,16.943
44,179.62964943129921,303.92531974293848,4131.530,-1479634.531,767140.523,137.876,16.943
45,184.03104445986412,317.13468780950524,4134.480,-1479638.183,767142.979,137.876,16.943
46,188.63095785024848,330.34405587333725,4134.480,-1479640.459,767146.976,137.876,16.943
47,193.23087124074803,330.34405587333725,4134.480,-1479642.735,767150.974,137.876,16.943
48,197.83078463113239,337.07725883946995,4136.012,-1479645.011,767154.971,137.876,16.943
49,202.80261083796981,343.81046180286711,4137.070,-1479646.397,767159.746,137.876,16.581
50,207.77443704476033,343.81046180286711,4137.070,-1479647.783,767164.521,137.876,16.581
51,212.74626325159767,355.78076895795090,4137.488,-1479649.170,767169.295,137.876,15.462
52,217.05375988302595,7.75107611012941,4137.488,-1479648.589,767173.563,137.876,15.462
53,221.36125651430743,7.75107610869951,4136.948,-1479648.008,767177.831,137.876,14.259
54,225.66875314558897,7.75107611012942,4136.948,-1479647.427,767182.100,137.876,14.259
55,229.97624977701719,22.40399257452723,4135.972,-1479646.846,767186.368,137.876,13.531
56,233.56281474639687,37.05690903601097,4135.972,-1479644.684,767189.230,137.876,13.531
57,237.14937971563620,47.60340403350520,4136.148,-1479642.523,767192.092,137.876,13.531
58,241.34853832523439,58.14989903332178,4135.289,-1479638.956,767194.308,137.876,13.174
59,245.54769693503036,58.14989903332174,4135.289,-1479635.389,767196.524,137.876,13.174
60,249.74685554462857,70.68051003433666,4135.777,-1479631.822,767198.740,137.876,13.174
61,253.51189480894439,83.21112103510077,4135.777,-1479628.084,767199.185,137.876,13.174
62,257.27693407304281,83.21112103510077,4136.536,-1479624.345,767199.630,137.876,12.041
63,261.04197333735863,75.17104118945198,4136.536,-1479620.607,767200.075,137.876,12.041
64,264.85226669528743,67.13096134352068,4136.602,-1479617.096,767201.556,137.876,9.938
65,268.66256005317098,67.13096134432716,4136.602,-1479613.585,767203.037,137.876,9.938
66,272.47285341105453,67.13096134352068,4136.602,-1479610.074,767204.517,137.876,9.938
67,276.28314676898333,53.87314354246464,4136.044,-1479606.563,767205.998,137.876,11.541
68,280.07475393270283,40.61532574164249,4136.044,-1479604.095,767208.876,137.876,11.541
69,283.86636109651073,40.61532574164250,4136.410,-1479601.627,767211.755,137.876,9.229
70,287.65796826023023,28.18194669950218,4136.176,-1479599.159,767214.633,142.193,11.108
71,292.11908791240586,15.74856765678926,4137.318,-1479597.948,767218.926,142.193,11.108
72,296.58020756458149,15.74856765535022,4137.318,-1479596.737,767223.220,142.193,11.108
73,301.04132721669390,15.74856765535022,4137.344,-1479595.526,767227.514,142.193,11.108
74,305.50244686886953,14.59664767756913,4137.344,-1479594.315,767231.807,142.193,11.108
75,309.29335107729213,13.44472770006030,4136.747,-1479593.434,767235.494,142.193,11.108
76,313.08425528576890,13.44472770006029,4137.087,-1479592.553,767239.181,142.193,13.576
77,316.87515949419151,341.99147162373288,4136.813,-1479591.671,767242.868,142.193,13.576
78,321.02433109443137,310.53821554746099,4136.537,-1479594.824,767245.565,142.193,11.108
79,325.17350269477254,325.27744612966939,4136.537,-1479597.978,767248.262,142.193,11.108
80,328.70863020879773,340.01667671353351,4136.783,-1479599.186,767251.584,143.315,11.108
81,332.24375772282292,311.15564043447961,4136.783,-1479600.394,767254.907,143.315,11.108
82,335.89116617844377,282.29460415542570,4134.333,-1479603.958,767255.683,137.275,10.727
83,339.53857463406462,288.07438191578984,4134.333,-1479607.521,767256.460,137.275,10.727
84,343.22444380657140,293.85415967605826,4133.841,-1479610.892,767257.951,137.275,11.662
85,346.91031297881818,316.50616759113723,4135.029,-1479614.263,767259.441,137.275,12.762
86,351.16621528625524,339.15817550603310,4135.029,-1479615.778,767263.419,137.275,12.762
87,355.42211759358349,352.46220893801370,4136.451,-1479617.292,767267.396,137.275,12.917
88,359.93709162286717,5.76624237027309,4136.451,-1479616.838,767271.888,137.275,12.917
89,364.45206565215091,10.53241144144548,4137.925,-1479616.385,767276.380,137.275,12.917
90,368.08470301741738,15.29858051108902,4137.925,-1479615.426,767279.884,137.275,12.917
91,371.71734038251014,15.29858051108901,4137.925,-1479614.468,767283.388,137.275,12.917
92,375.34997774777662,37.85704130341474,4139.750,-1479613.509,767286.892,137.275,12.917
93,378.46102950228823,60.41550209421160,4139.750,-1479610.804,767288.428,137.275,12.917
94,381.57208125679978,67.42085123997683,4140.769,-1479608.098,767289.964,137.275,11.384
95,385.90351107889290,74.42620038458692,4140.769,-1479603.926,767291.127,137.275,11.384
96,390.23494090079288,64.55612823125171,4141.880,-1479599.753,767292.290,143.315,10.293
97,394.93715624098098,54.68605607907156,4141.880,-1479595.916,767295.008,143.315,10.293
98,399.63937158116897,54.68605607907156,4141.457,-1479592.079,767297.726,143.315,11.737
99,404.34158692135702,54.68605607825158,4141.361,-1479588.242,767300.444,143.315,10.827
100,409.04380226135504,54.68605607825158,4140.538,-1479584.405,767303.162,143.315,12.252
101,413.74601760154314,54.68605607907156,4140.538,-1479580.568,767305.880,143.315,12.252
102,418.44823294173113,46.16869810411962,4140.932,-1479576.731,767308.599,143.315,12.420
103,423.03786859780178,37.65134012757318,4140.721,-1479573.928,767312.232,143.315,14.211
104,427.62750425382239,37.65134012757317,4140.721,-1479571.124,767315.866,143.315,14.211
105,432.21713990989304,27.09076194043395,4140.696,-1479568.321,767319.500,143.315,16.176
106,437.01682918682405,16.53018375150252,4140.696,-1479566.955,767324.101,143.315,16.176
107,441.81651846386666,16.53018375150252,4140.833,-1479565.589,767328.703,143.315,14.989
108,446.61620774079768,16.53018375170022,4140.833,-1479564.224,767333.304,143.315,14.989
109,451.41589701772870,4.32327686687382,4140.141,-1479562.858,767337.905,143.315,13.700
110,456.27473262084271,352.11636998204739,4139.528,-1479563.525,767342.718,143.315,13.382
111,461.13356822395673,336.31685515124661,4139.528,-1479564.191,767347.531,143.315,13.382
112,465.54279990643687,320.51734032092679,4139.360,-1479566.995,767350.934,143.315,13.167
113,469.95203158900688,293.69330114668185,4139.197,-1479569.798,767354.337,143.315,11.965
114,474.18989826006930,266.86926197125615,4139.197,-1479574.030,767354.106,143.315,11.965
115,478.42776493137058,266.86926197055635,4139.160,-1479578.261,767353.874,143.315,11.739
116,482.66563160267185,266.86926197125615,4139.160,-1479582.493,767353.643,143.315,11.739
117,486.90349827373421,255.30766762407757,4139.542,-1479586.724,767353.411,143.315,10.669
118,491.24411312092110,243.74607327551001,4139.542,-1479590.617,767351.491,143.315,10.669
119,495.58472796815943,243.74607327551001,4140.530,-1479594.510,767349.571,143.315,8.340
120,499.92534281534626,240.04368951719343,4140.530,-1479598.403,767347.651,143.315,8.340
121,503.60073722412784,236.34130575994891,4140.530,-1479601.462,767345.614,143.315,8.340
122,507.27613163303874,236.34130575994891,4141.291,-1479604.521,767343.577,137.275,9.011
123,510.95152604182033,298.89081527463276,4141.081,-1479607.581,767341.540,137.275,9.011
124,515.32650399106478,1.44032479105861,4141.291,-1479607.471,767345.914,137.275,9.011
125,519.70148194042565,16.94208484925360,4141.735,-1479607.361,767350.287,137.275,9.011
126,523.65118362681437,32.44384490649554,4141.735,-1479605.242,767353.620,137.275,9.011
127,527.60088531297993,32.44384490507039,4141.735,-1479603.123,767356.954,137.275,9.011
128,531.55058699924371,32.44384490604257,4140.864,-1479601.004,767360.287,143.315,10.418
129,535.50028868563243,26.87652687408232,4140.864,-1479598.885,767363.620,143.315,10.418
130,539.76091820697945,21.30920884069691,4141.914,-1479597.337,767367.589,143.315,9.976
131,544.02154772832648,21.30920884098136,4141.914,-1479595.788,767371.559,143.315,9.976
132,548.28217724956505,21.30920884098135,4142.826,-1479594.240,767375.528,143.315,9.391
133,552.54280677091208,6.74911198437115,4141.960,-1479592.692,767379.498,143.315,9.646
134,556.69051691565357,352.18901512815472,4142.220,-1479593.256,767383.607,143.315,9.133
135,560.83822706051035,352.18901512815472,4142.294,-1479593.819,767387.716,143.315,8.879
136,564.98593720525184,328.03751403612944,4141.698,-1479594.383,767391.825,146.089,8.879
137,569.17056792678045,303.88601294510210,4141.698,-1479597.857,767394.158,146.089,8.879
138,573.35519864811579,303.88601294510210,4141.698,-1479601.331,767396.491,146.089,8.879
139,577.53982936964439,331.50556362824614,4142.024,-1479604.805,767398.825,137.950,9.666
140,582.08060876187869,359.12511431373650,4142.244,-1479604.874,767403.365,137.950,10.704
141,586.62138815399294,359.12511431373650,4143.200,-1479604.943,767407.905,137.950,11.832
142,591.16216754622724,343.25591356983330,4143.200,-1479605.013,767412.445,137.950,11.832
143,596.15280496698176,327.38671282702745,4144.556,-1479607.702,767416.649,137.950,13.012
144,601.14344238763829,327.61577155630249,4144.625,-1479610.392,767420.853,137.950,13.012
145,605.76825356232712,327.84483028555394,4144.682,-1479612.854,767424.768,137.950,13.565
146,610.39306473691738,327.84483028555394,4144.682,-1479615.315,767428.684,137.950,13.565
147,615.01787591160621,323.22956506900471,4144.682,-1479617.776,767432.599,137.950,13.565
148,618.94962994730258,318.61429985334456,4143.332,-1479620.376,767435.549,137.950,13.157
149,622.88138398284502,318.61429985334456,4143.332,-1479622.975,767438.499,137.950,13.157
150,626.81313801854139,323.13293130209235,4142.639,-1479625.574,767441.449,137.950,12.457
151,631.11701940689011,327.65156275342224,4142.870,-1479627.877,767445.085,137.950,12.450
152,635.42090079511422,327.65156275342224,4142.870,-1479630.180,767448.721,137.950,12.450
153,639.72478218346293,335.41591863555129,4142.748,-1479632.483,767452.357,137.950,12.532
154,644.37022972201112,343.18027451740744,4142.748,-1479633.827,767456.803,137.950,12.532
155,649.01567726051519,343.18027451719973,4143.767,-1479635.171,767461.250,137.950,12.824
156,653.66112479895196,343.18027451878186,4143.767,-1479636.516,767465.697,137.950,12.824
157,658.30657233750014,349.03774176861322,4144.572,-1479637.860,767470.143,137.950,13.786
158,663.07693913261653,354.89520901962948,4145.457,-1479638.284,767474.895,137.950,13.786
159,667.84730592771211,354.89520901962948,4145.457,-1479638.709,767479.646,137.950,13.786
160,672.61767272282850,354.89520901962948,4146.080,-1479639.133,767484.398,137.950,13.786
161,677.38803951792408,354.89520901962948,4146.080,-1479639.558,767489.149,137.950,13.786
162,682.15840631304047,352.66308775194494,4146.540,-1479639.982,767493.901,137.950,13.786
163,686.82007008153221,350.43096648436108,4146.540,-1479640.757,767498.497,137.950,13.786
164,691.48173385017742,350.43096648436108,4147.409,-1479641.532,767503.094,137.950,13.786
165,696.14339761866916,350.43096648436108,4148.068,-1479642.307,767507.691,137.950,13.786
166,700.80506138731437,350.43096648436108,4147.935,-1479643.082,767512.288,137.950,11.517
167,705.46672515580610,350.88761255205662,4148.661,-1479643.857,767516.885,137.950,11.517
168,710.10746866339832,351.34425861856818,4148.661,-1479644.555,767521.473,137.950,11.517
169,714.74821217110571,351.34425861856818,4149.502,-1479645.254,767526.060,135.620,11.517
170,719.38895567869804,340.39298147774355,4149.502,-1479645.952,767530.648,135.620,11.517
171,722.54663211643117,329.44170433702703,4149.901,-1479647.557,767533.367,135.620,11.517
172,725.70430855416430,336.86477458539019,4149.901,-1479649.163,767536.087,135.620,11.517
173,730.44940365891205,344.28784483240014,4149.626,-1479650.448,767540.654,135.620,11.844
174,735.19449876372289,356.99463636117736,4150.360,-1479651.733,767545.222,135.620,10.646
175,739.88405908687787,9.70142789142757,4149.014,-1479650.943,767549.845,135.620,12.805
176,744.57361940991802,9.70142789142756,4149.014,-1479650.152,767554.467,135.620,12.805
177,749.26317973307312,9.70142789130773,4148.284,-1479649.362,767559.090,135.620,13.150
178,753.95274005622821,15.45232864169497,4148.284,-1479648.572,767563.712,135.620,13.150
179,758.26931980523580,21.20322939208220,4147.667,-1479647.011,767567.737,135.620,13.989
180,762.58589955424372,21.20322939208220,4147.667,-1479645.449,767571.761,135.620,13.989
181,766.90247930325154,21.20322939208220,4147.510,-1479643.888,767575.785,135.620,14.723
182,771.21905905225935,21.20322939208220,4148.526,-1479642.327,767579.810,135.620,16.992
183,775.53563880126717,31.26817185042014,4148.873,-1479640.766,767583.834,135.620,17.192
184,779.85142248897284,41.33311430991858,4148.873,-1479637.916,767587.075,135.620,17.192
185,784.16720617683234,41.33311430991859,4149.461,-1479635.065,767590.315,135.620,17.192
186,788.48298986453813,86.95102055544042,4150.416,-1479632.215,767593.556,135.620,19.160
187,791.12235071741213,132.56892680476290,4150.416,-1479630.271,767591.770,135.620,19.160
188,793.76171157019348,151.32999711541129,4150.123,-1479628.327,767589.985,135.620,19.160
189,797.91933629938944,170.09106742183911,4150.123,-1479627.612,767585.889,135.620,19.160
190,802.07696102862565,170.09106742012068,4150.123,-1479626.896,767581.794,135.620,19.160
191,806.23458575774691,170.09106742170107,4150.479,-1479626.181,767577.698,135.620,18.960
192,810.39221048694299,166.68073054471489,4150.479,-1479625.466,767573.603,135.620,18.960
193,814.42230900484060,163.27039366577208,4150.162,-1479624.305,767569.743,135.620,18.227
194,818.45240752262669,163.27039366577208,4150.162,-1479623.145,767565.884,135.620,18.227
195,822.48250604052453,160.59256685735843,4149.931,-1479621.985,767562.024,135.620,17.304
196,826.86060784307949,157.91474004758126,4149.931,-1479620.339,767557.967,135.620,17.304
197,831.23870964582989,157.91474004758126,4149.384,-1479618.693,767553.910,135.620,16.180
198,835.61681144838508,142.20904340483176,4147.494,-1479617.047,767549.853,135.620,16.180
199,839.60237532557483,126.50334676028430,4146.896,-1479613.843,767547.483,135.620,15.754
200,843.58793920269557,126.50334676028430,4146.896,-1479610.640,767545.112,135.620,15.754
201,847.57350307988531,122.73220049365860,4144.779,-1479607.436,767542.741,135.620,15.754
202,852.39298871577137,118.96105422636025,4144.779,-1479603.219,767540.407,135.620,15.754
203,857.21247435165742,99.67288626441805,4143.362,-1479599.002,767538.073,139.065,14.604
204,861.68826204071490,80.38471830174126,4143.362,-1479594.589,767538.821,139.065,14.604
205,866.16404972979183,69.36036944207792,4142.387,-1479590.176,767539.569,139.065,14.468
206,870.06571662485419,58.33602058477420,4142.644,-1479586.856,767541.617,139.065,14.957
207,873.96738352005389,58.33602058477420,4141.425,-1479583.535,767543.665,139.065,14.957
208,877.86905041511636,53.51354925562406,4141.425,-1479580.214,767545.713,139.065,14.957
209,882.83151848773355,48.69107792898616,4139.604,-1479576.486,767548.989,139.065,16.180
210,887.79398656052558,48.69107792898616,4139.604,-1479572.759,767552.265,139.065,16.180
211,892.75645463314277,47.58895999564934,4139.604,-1479569.031,767555.540,139.065,16.180
212,896.69796101804388,46.48684206436494,4139.023,-1479566.173,767558.254,139.065,17.081
213,900.63946740311371,46.48684206375130,4139.023,-1479563.314,767560.968,139.065,17.081
214,904.58097378809509,46.48684206258614,4139.023,-1479560.456,767563.682,139.065,17.081
215,908.52248017299621,43.42132497117923,4139.583,-1479557.597,767566.396,139.065,16.886
216,912.25308367804564,40.35580787994229,4139.583,-1479555.182,767569.239,139.065,16.886
217,915.98368718333438,40.35580787994229,4139.583,-1479552.766,767572.081,139.065,16.886
218,919.71429068838370,27.09703966928640,4140.094,-1479550.350,767574.924,139.065,16.276
219,924.18824515527820,13.83827146086167,4140.094,-1479549.280,767579.268,139.065,16.276
220,928.66219962222863,13.83827146086169,4141.673,-1479548.210,767583.612,139.065,16.471
221,933.13615408912324,13.83827145923577,4141.673,-1479547.140,767587.957,139.065,16.471
222,937.61010855613108,13.83827145923577,4143.666,-1479546.070,767592.301,139.065,16.471
223,942.08406302302558,13.83827146086167,4143.666,-1479545.000,767596.645,139.065,16.471
224,946.55801748997590,13.83827146086169,4145.309,-1479543.930,767600.989,139.065,16.471
225,951.03197195687051,9.29314757856067,4145.224,-1479542.860,767605.333,139.065,15.315
226,955.13666682990981,4.74802369608784,4146.792,-1479542.520,767609.424,139.065,15.120
227,959.24136170292991,4.74802369602059,4146.792,-1479542.180,767613.514,139.065,15.120
228,963.34605657608529,4.74802369764001,4148.101,-1479541.840,767617.605,139.065,14.454
229,967.45075144912460,4.04329887888382,4148.101,-1479541.501,767621.695,139.065,14.454
230,972.02001118363694,3.33857406006040,4148.714,-1479541.234,767626.257,139.065,13.652
231,976.58927091814928,3.33857406151770,4148.714,-1479540.968,767630.818,139.065,13.652
232,981.15853065267515,3.33857406151770,4148.305,-1479540.702,767635.380,139.065,12.986
233,985.72779038718750,341.27515798991288,4147.279,-1479540.436,767639.941,139.065,12.172
234,989.55903628114459,319.21174191901582,4147.279,-1479542.939,767642.842,139.065,12.172
235,993.39028217534212,319.21174191769768,4149.119,-1479545.442,767645.743,139.065,13.328
236,997.22152806945121,319.21174191844716,4148.404,-1479547.945,767648.644,139.065,12.782
237,1001.05277396340830,321.47998039121126,4148.404,-1479550.447,767651.544,139.065,12.782
238,1006.02880705039888,323.74821886157622,4149.464,-1479553.390,767655.557,139.065,14.517
239,1011.00484013752725,323.74821886157622,4148.987,-1479556.332,767659.570,139.065,14.517
240,1015.98087322451772,336.92142087657805,4148.987,-1479559.275,767663.583,139.065,14.517
241,1019.48030422798945,350.09462288845731,4147.614,-1479559.877,767667.030,139.065,14.517
242,1022.97973523138660,350.09462288845731,4149.309,-1479560.479,767670.477,139.065,15.861
243,1026.47916623485821,353.99882575161286,4147.691,-1479561.081,767673.925,139.065,15.861
244,1030.63376616821415,357.90302861269748,4147.691,-1479561.233,767678.076,139.065,15.861
245,1034.78836610145368,357.90302861269748,4146.507,-1479561.385,767682.228,146.805,15.861
246,1038.94296603480961,63.39981059743706,4146.507,-1479561.537,767686.380,146.805,15.861
247,1042.00664059912651,128.89659258266710,4142.806,-1479559.153,767684.456,146.805,14.724
248,1045.07031516318898,124.06393548537496,4142.806,-1479556.768,767682.533,146.805,14.724
249,1049.66923882814535,119.23127838827126,4144.721,-1479552.755,767680.287,139.065,14.517
250,1054.26816249289868,89.59803976125002,4143.323,-1479548.742,767678.041,139.065,13.767
251,1058.53227596054012,59.96480113352052,4143.323,-1479545.050,767680.175,139.065,13.767
252,1062.79638942818156,51.03816284364250,4142.834,-1479541.359,767682.310,146.805,14.724
253,1067.79405802873202,42.11152455376446,4142.834,-1479538.007,767686.017,146.805,14.724
254,1072.79172662928249,42.11152455376446,4146.267,-1479534.656,767689.725,146.805,15.990
255,1077.78939522983296,28.82814641464206,4146.267,-1479531.305,767693.432,146.805,15.990
256,1080.44967742313361,15.54476827344009,4146.267,-1479530.592,767695.995,146.805,15.990
257,1083.10995961625986,356.38659700853748,4148.227,-1479529.879,767698.558,146.805,16.929
258,1086.57706765986632,337.22842574394070,4148.227,-1479531.221,767701.755,146.805,16.929
259,1090.04417570356304,333.85404838358215,4148.227,-1479532.563,767704.952,146.805,16.929
260,1093.71062561327676,330.47967102658049,4150.008,-1479534.369,767708.142,146.805,16.929
261,1097.37707552287566,328.30929318287559,4148.254,-1479536.176,767711.333,146.805,16.929
262,1102.23594134204086,282.64004835611860,4149.195,-1479538.883,767715.367,146.805,16.929
263,1105.56712431582605,239.14118137550895,4148.254,-1479541.743,767713.659,146.805,16.929
264,1108.89830728955144,297.03572232053955,4146.210,-1479544.602,767711.950,146.805,16.929
265,1112.78179384809823,354.93026326463479,4146.890,-1479544.945,767715.818,146.805,16.929
266,1116.66528040652906,354.93026326463479,4146.890,-1479545.289,767719.687,146.805,16.929
267,1120.54876696507586,359.31748049927575,4147.279,-1479545.632,767723.555,146.805,16.929
268,1124.54372438855057,3.70469773217468,4147.279,-1479545.374,767727.542,146.805,16.929
269,1128.53868181201028,3.70469773217468,4147.880,-1479545.116,767731.528,146.805,16.673
270,1132.53363923548500,3.70469773384083,4147.880,-1479544.857,767735.515,146.805,16.673
271,1136.52859665895971,13.24733983958289,4148.744,-1479544.599,767739.501,146.805,15.966
272,1140.29479028961100,22.78998194566797,4149.394,-1479543.140,767742.974,146.805,16.369
273,1144.06098392015497,42.04845302514353,4149.394,-1479541.682,767746.446,146.805,16.369
274,1147.34645474581089,61.30692410436036,4149.948,-1479538.800,767748.023,146.805,16.375
275,1150.63192557172692,48.68091871246006,4149.948,-1479535.918,767749.601,146.805,16.375
276,1154.69703430289360,36.05491332180204,4150.302,-1479533.525,767752.887,146.805,16.674
277,1158.76214303419738,36.05491332180202,4150.531,-1479531.132,767756.174,146.805,15.371
278,1162.82725176536405,46.78567133268012,4150.531,-1479528.740,767759.460,146.805,15.371
279,1167.30651175968046,57.51642934505638,4150.630,-1479524.961,767761.866,146.805,16.190
280,1171.78577175425585,40.46591034169416,4150.732,-1479521.183,767764.271,146.805,14.495
281,1176.48537923473782,23.41539133844228,4150.732,-1479519.315,767768.584,146.805,14.495
282,1181.18498671511293,23.41539133742188,4151.003,-1479517.448,767772.896,146.805,14.069
283,1185.88459419539549,23.41539133713987,4151.003,-1479515.580,767777.209,146.805,14.069
284,1190.58420167587747,15.39572252871170,4151.608,-1479513.713,767781.522,146.805,13.465
285,1195.57883705930499,7.37605372058756,4151.608,-1479513.071,767786.475,146.805,13.465
286,1200.57347244276252,7.37605372058755,4152.371,-1479512.430,767791.428,146.805,13.465
287,1205.56810782619004,359.09019110996212,4152.371,-1479511.789,767796.381,146.805,13.465
288,1209.39160686309515,350.80432850080041,4153.171,-1479512.400,767800.156,146.805,12.917
289,1213.21510590011508,350.80432850093979,4153.171,-1479513.011,767803.930,146.805,12.917
290,1217.03860493713501,350.80432850080041,4153.806,-1479513.622,767807.705,146.805,11.179
291,1220.86210397404011,335.69212111004583,4153.806,-1479514.233,767811.479,146.805,11.179
292,1225.66483443419361,320.57991371791678,4154.025,-1479517.283,767815.189,146.805,9.998
293,1230.46756489440509,320.57991371791678,4154.580,-1479520.332,767818.899,146.805,9.872
294,1235.27029535455858,315.02198408506450,4154.533,-1479523.382,767822.609,147.686,10.046
295,1239.76963136679888,309.46405445127067,4154.533,-1479526.856,767825.469,147.686,10.046
296,1244.26896737911329,309.46405445127067,4154.762,-1479530.329,767828.329,147.686,10.851
297,1248.76830339135358,281.79201639818865,4154.650,-1479533.803,767831.189,147.686,11.356
298,1253.10829695954476,254.11997834525835,4154.848,-1479537.977,767830.001,147.686,10.851
299,1257.44829052751197,254.11997834525835,4154.848,-1479542.152,767828.814,147.686,10.851
300,1261.78828409570315,279.37487143972817,4154.903,-1479546.326,767827.626,147.686,10.851
301,1266.52400365224503,304.62976453319806,4155.107,-1479550.223,767830.317,147.686,11.356
302,1271.25972320872074,323.54278581754841,4155.500,-1479554.120,767833.008,147.686,11.356
303,1275.42120319701667,18.41451488795032,4155.500,-1479555.374,767836.976,147.686,11.356
304,1279.96411788369983,54.37322267487428,4155.315,-1479551.681,767839.623,147.686,11.995
305,1284.50703257050441,52.81151748558806,4155.315,-1479547.989,767842.269,147.686,11.995
306,1287.74827225536774,51.24981229356182,4155.315,-1479545.461,767844.298,147.686,11.995
307,1290.98951194004940,13.18107575266147,4154.695,-1479542.933,767846.326,147.686,11.995
308,1294.81024806659002,336.40815840904452,4155.788,-1479544.541,767849.792,147.686,12.689
309,1297.91831053039255,337.70397760544694,4155.788,-1479545.720,767852.668,147.686,12.689
310,1301.02637299430285,342.16495231487335,4156.417,-1479546.899,767855.544,147.686,13.295
311,1304.87787842565081,346.62592702389276,4156.417,-1479547.790,767859.291,147.686,13.295
312,1308.72938385699877,359.21647380037933,4156.417,-1479548.681,767863.038,147.686,13.295
313,1313.30546224528848,11.80702057671678,4156.897,-1479547.745,767867.517,147.686,13.694
314,1317.88154063369234,11.80702057671676,4157.258,-1479546.809,767871.996,147.686,13.694
315,1322.45761902198205,29.12888268556579,4157.258,-1479545.872,767876.476,147.686,13.694
316,1326.55634767049605,46.45074479367596,4156.623,-1479542.902,767879.300,147.686,13.694
317,1330.65507631909031,16.97641909945464,4157.042,-1479539.931,767882.123,147.686,13.907
318,1335.46683962044176,347.50209340582302,4157.042,-1479540.972,767886.821,147.686,13.907
319,1340.27860292179321,345.01183373975368,4157.340,-1479542.013,767891.519,147.686,14.721
320,1344.49252640993541,342.52157407543183,4157.340,-1479543.279,767895.538,147.686,14.721
321,1348.70644989811876,342.52157407543183,4158.003,-1479544.545,767899.558,147.686,14.880
