vertex_index,distance,angle,elev,x,y,Velocity,relief
86,324.25797984513918,345.87058992428854,4628.563,-1484828.473,785551.478,145.288,15.815
87,329.20085678580153,359.66664020804706,4627.559,-1484828.502,785556.421,145.288,15.815
88,334.14373372646389,15.09522273356717,4626.392,-1484828.531,785561.364,145.288,15.815
89,336.90076050045769,30.52380525908728,4624.570,-1484827.130,785563.739,145.288,15.339
90,339.65778727445149,35.41610139594185,4624.570,-1484825.730,785566.114,145.288,15.339
91,342.52137540436462,40.30839753102016,4624.570,-1484823.878,785568.297,145.288,15.339
92,345.38496353412711,50.24235528699496,4623.810,-1484822.025,785570.481,145.288,15.339
93,349.12143448535085,60.17631304397162,4621.993,-1484818.784,785572.339,145.288,14.573
94,352.85790543663245,55.21027531451038,4621.993,-1484815.542,785574.197,145.288,14.573
95,356.45798832742912,50.24423758772056,4621.993,-1484812.774,785576.500,145.288,14.573
96,360.05807121833033,50.24423758772056,4620.856,-1484810.007,785578.802,145.288,14.285
97,363.65815410912694,49.95841123496910,4620.856,-1484807.239,785581.104,145.288,14.285
98,367.44200373874389,49.67258488344272,4620.856,-1484804.354,785583.553,145.288,14.285
99,371.22585336843622,49.67258488344272,4620.559,-1484801.470,785586.002,145.288,14.253
100,375.00970299805323,40.53102685368867,4620.559,-1484798.585,785588.451,145.288,14.253
101,378.50582319240607,31.38946882326274,4620.559,-1484796.764,785591.435,145.288,14.253
102,382.00194338675897,29.04000808948826,4621.657,-1484794.943,785594.419,141.020,13.901
103,385.42538565162266,26.69054735615135,4625.143,-1484793.405,785597.478,141.020,14.454
104,388.84882791638222,26.69054735615136,4625.143,-1484791.868,785600.537,141.020,14.454
105,392.27227018124586,28.84917784359597,4626.021,-1484790.330,785603.595,141.020,14.454
106,395.39875089265706,31.00780833147817,4626.021,-1484788.719,785606.275,141.020,14.454
107,398.52523160406827,70.84830170943502,4626.021,-1484787.109,785608.955,141.020,14.454
108,402.00949606755682,101.97493209863042,4627.952,-1484783.849,785607.724,141.020,14.500
109,404.77236679945423,93.26106910986896,4627.952,-1484781.091,785607.567,141.020,14.500
110,407.53523753135170,62.71387666975820,4627.952,-1484778.332,785607.410,141.020,14.500
111,412.14091121894506,31.34526656920139,4628.675,-1484775.880,785611.308,141.020,14.434
112,414.89792900608433,30.52384890936968,4628.675,-1484774.480,785613.683,141.020,14.434
113,417.65494679312337,13.81480819009372,4628.675,-1484773.080,785616.058,141.020,14.434
114,420.81964418944614,357.10576747020338,4628.054,-1484773.240,785619.219,141.020,14.084
115,423.98434158576890,343.57942524378126,4628.054,-1484773.399,785622.379,141.020,14.084
116,426.98904624291077,330.05308301928261,4628.054,-1484774.899,785624.983,141.020,14.084
117,429.99375089993640,329.66217492985555,4627.111,-1484776.399,785627.587,141.020,14.525
118,434.25580767556136,329.27126683850503,4626.215,-1484778.577,785631.250,141.020,14.525
119,438.51786445118631,316.68877817444252,4626.215,-1484780.755,785634.914,141.020,14.525
120,442.80435824665562,304.10628950950746,4625.317,-1484784.304,785637.317,141.020,15.193
121,447.09085204231758,280.42061015086659,4624.076,-1484787.853,785639.721,141.020,15.193
122,451.37091181619030,256.73493079309833,4624.076,-1484792.019,785638.739,141.020,15.193
123,455.65097159006314,266.69467669395306,4622.005,-1484796.185,785637.757,141.020,15.193
124,458.85643671997366,276.65442259456677,4622.005,-1484799.369,785638.128,141.020,15.193
125,462.06190185011553,287.91365531301665,4621.039,-1484802.553,785638.500,141.020,15.193
126,466.36762477678059,299.96355373375178,4621.039,-1484806.312,785640.599,141.020,15.193
127,470.28926466133487,300.75421943492631,4621.039,-1484809.682,785642.604,141.020,15.193
128,474.21090454608930,303.97216042192724,4622.461,-1484813.053,785644.609,141.020,15.193
129,477.24192426460382,307.19010140979788,4622.461,-1484815.467,785646.441,141.020,15.193
130,480.27294398311830,312.20749493290521,4622.461,-1484817.882,785648.274,141.020,15.193
131,482.89220632571255,321.44008923973638,4621.980,-1484819.661,785650.196,141.020,15.193
132,485.16742488357329,317.90386485223235,4621.980,-1484820.944,785652.075,141.020,15.193
133,488.32811265501294,310.15243968181107,4622.411,-1484823.360,785654.113,141.020,15.193
134,491.48880042652769,318.17208520486571,4622.411,-1484825.776,785656.151,141.020,15.193
135,495.59072119338555,326.19173072891732,4622.115,-1484828.058,785659.559,141.020,15.287
136,499.69264196021066,341.69686914818794,4622.165,-1484830.341,785662.967,141.020,15.198
137,503.80283945966789,357.20200756569454,4622.165,-1484830.541,785667.073,141.020,15.198
138,507.91303695924154,356.53686643667368,4622.129,-1484830.742,785671.178,141.020,14.981
139,511.11773850339517,355.87172530753821,4622.129,-1484830.973,785674.374,141.020,14.981
140,514.32244004743279,355.59220511110010,4622.026,-1484831.203,785677.571,141.020,14.981
141,517.11627365171557,355.31268491463942,4622.026,-1484831.432,785680.355,141.020,14.981
142,519.91010725588228,348.63750588472612,4622.026,-1484831.660,785683.140,141.020,14.981
143,524.56002376124979,313.62957781682377,4622.019,-1484833.100,785687.561,141.020,14.908
144,529.18539091365460,291.01429830147976,4621.926,-1484837.561,785688.781,141.020,15.473
145,534.10810247485699,299.35240476041434,4621.926,-1484841.958,785690.996,141.020,15.473
146,538.12343376687477,317.65869530303024,4622.957,-1484845.364,785693.122,140.299,15.666
147,542.42858962894809,333.34434890980179,4622.325,-1484847.295,785696.970,140.299,15.497
148,546.73374549112543,327.67003424781774,4622.325,-1484849.227,785700.817,140.299,15.497
149,549.74179130811592,321.99571958548620,4621.645,-1484851.079,785703.187,140.299,15.497
150,552.74983712510641,317.01930315693147,4623.292,-1484852.931,785705.558,140.299,15.497
151,557.47866937946594,316.90739037882042,4623.292,-1484856.443,785708.724,140.299,15.497
152,561.70403742672374,327.88304676996950,4622.324,-1484859.058,785712.044,140.299,15.497
153,566.29997013113530,330.13233028973804,4625.026,-1484861.073,785716.174,140.299,16.157
154,569.31869953608236,326.27046106880101,4623.766,-1484862.749,785718.685,140.299,16.348
155,572.33742894102943,319.57777679416103,4623.766,-1484864.425,785721.195,140.299,16.348
156,576.24116219783969,325.89284832099850,4623.766,-1484867.285,785723.852,140.299,16.348
157,578.88027419992591,338.90060412293087,4623.766,-1484868.236,785726.314,140.299,16.348
158,581.51938620212070,336.37763097931298,4625.236,-1484869.186,785728.776,140.299,17.588
159,585.00423457689169,333.85465783524018,4625.236,-1484870.721,785731.905,140.299,17.588
160,588.48908295166268,339.20134707188106,4624.253,-1484872.257,785735.033,140.299,17.588
161,593.34764309503987,344.54803630719857,4624.253,-1484873.551,785739.716,140.299,17.588
162,598.20620323847913,339.93390525107986,4623.524,-1484874.846,785744.399,148.536,17.588
163,601.94269753517665,335.31977419591163,4623.524,-1484876.406,785747.794,148.536,17.588
164,605.67919183176843,333.17587600812902,4625.946,-1484877.966,785751.189,148.536,18.447
165,610.17209895981500,327.23180092947820,4625.383,-1484880.142,785755.120,148.536,18.447
166,614.47297759501691,323.43162403869951,4625.383,-1484882.704,785758.574,148.536,18.447
167,618.77385623031228,316.44110278341725,4627.758,-1484885.267,785762.028,148.536,18.978
168,622.21420887286570,309.45058152569254,4627.758,-1484887.923,785764.215,148.536,18.978
169,625.65456151552496,302.12166272282502,4627.758,-1484890.580,785766.401,148.536,18.978
170,628.45614688423677,294.79274392193798,4627.758,-1484893.123,785767.575,148.536,18.978
171,631.25773225294859,294.77866332834259,4629.662,-1484895.667,785768.750,148.536,18.978
172,634.01835650539749,294.76458273365012,4629.662,-1484898.173,785769.907,148.536,18.978
173,636.77898075779763,299.37166226941906,4629.662,-1484900.680,785771.063,148.536,18.978
174,641.28722138285127,314.74342315143832,4631.280,-1484904.419,785773.583,148.536,18.978
175,644.84293403056540,325.50810449451438,4631.557,-1484906.432,785776.513,148.536,18.978
176,648.39864667831534,335.23924738699156,4631.557,-1484908.446,785779.444,148.536,18.978
177,651.09208983087785,344.97039028154597,4631.557,-1484909.144,785782.045,148.536,18.978
178,653.78553298344036,347.78131023132136,4631.829,-1484909.843,785784.646,148.536,18.978
179,657.84809363806016,350.59223018096242,4633.583,-1484910.507,785788.654,148.536,18.978
180,661.91065429256514,356.00478704351337,4633.583,-1484911.171,785792.662,148.536,18.978
181,665.19217327351737,1.41734390619845,4634.087,-1484911.090,785795.943,148.536,18.978
182,668.47369225446960,4.48404382677910,4634.087,-1484911.008,785799.223,148.536,18.978
183,672.67580623757260,7.55074374735974,4634.105,-1484910.456,785803.389,148.536,19.221
184,676.87792022067561,11.63810470444571,4632.173,-1484909.904,785807.555,148.536,19.221
185,681.81927997953949,27.40626997219016,4631.832,-1484908.565,785812.311,148.536,19.496
186,684.56366242625086,39.08707428284864,4631.832,-1484906.835,785814.441,148.536,19.496
187,687.30804487296223,50.89316439467684,4631.832,-1484905.104,785816.571,148.536,19.496
188,690.70855454679474,62.69925450740472,4630.919,-1484902.082,785818.131,148.536,19.542
189,694.10906422083417,56.38901021325874,4628.198,-1484899.061,785819.691,148.536,18.780
190,696.97669139210882,50.07876591821308,4628.198,-1484896.861,785821.531,148.536,18.780
191,699.84431856338347,29.06185006159361,4628.198,-1484894.662,785823.371,148.536,18.780
192,702.74997919457735,8.04493420286184,4627.189,-1484894.256,785826.248,148.536,18.545
193,705.65563982562344,345.74625060608679,4627.189,-1484893.849,785829.125,148.536,18.545
194,710.19456370858995,322.79273414239429,4627.189,-1484896.552,785832.772,148.536,18.545
195,714.34351186176889,320.24387991442018,4626.040,-1484899.099,785836.047,148.536,18.545
196,717.26616921995208,318.34985855301233,4626.040,-1484901.041,785838.231,148.536,18.545
197,720.18882657820302,323.54311858060828,4628.858,-1484902.983,785840.415,148.536,19.307
198,723.60236646156125,313.48417946445551,4627.268,-1484904.755,785843.333,148.536,19.307
199,727.06934775281934,295.59015305153486,4627.268,-1484907.809,785844.973,148.536,19.307
200,731.19705315057570,313.53322796172404,4630.718,-1484911.610,785846.582,148.536,20.345
201,734.35917153712671,334.11813013672366,4630.718,-1484912.991,785849.427,148.536,20.345
202,737.52128992377936,338.14833718258672,4629.411,-1484914.371,785852.272,148.536,20.770
203,741.77476853780502,342.17854423208041,4629.411,-1484915.673,785856.321,148.536,20.770
204,746.02824715187023,341.68305120979875,4627.226,-1484916.975,785860.371,148.536,20.448
205,749.22386639164165,341.18755818776009,4627.226,-1484918.005,785863.396,148.536,20.448
206,752.41948563133792,340.98937324117924,4631.651,-1484919.036,785866.421,148.536,22.069
207,755.13381462902964,340.79118829070626,4629.490,-1484919.929,785868.984,148.536,21.040
208,757.84814362690804,333.68817736262196,4629.490,-1484920.822,785871.547,148.536,21.040
209,762.57166189989732,333.31395923264296,4629.490,-1484923.423,785875.490,148.536,21.040
210,766.26556900522405,340.04275202852381,4627.288,-1484924.684,785878.962,147.951,20.521
211,769.95947611044130,3.29361572660771,4627.288,-1484925.944,785882.434,147.951,20.521
212,773.81316243717265,18.14978866850246,4626.202,-1484924.222,785885.881,147.951,20.270
213,777.99727321131525,10.55527123121268,4626.202,-1484923.513,785890.005,147.951,20.270
214,782.13001246678812,21.70675172792372,4626.274,-1484922.700,785894.057,147.951,20.098
215,786.89937272046848,24.11712373732357,4626.274,-1484920.168,785898.099,147.951,20.098
216,791.01354175866493,3.42702857166391,4626.943,-1484919.022,785902.050,147.951,20.062
217,795.65482358653605,340.08915504638475,4626.943,-1484919.774,785906.630,147.951,20.062
218,800.00012306035057,328.75942314084892,4627.651,-1484921.979,785910.374,147.951,20.062
219,803.50436444318370,319.01182172462927,4627.651,-1484923.835,785913.347,147.951,20.062
220,806.35264584424181,310.00523868471680,4627.651,-1484926.017,785915.178,147.951,20.062
221,809.20092724547828,322.51003222126337,4628.836,-1484928.199,785917.009,147.951,20.951
222,812.40336983077589,335.01482575887553,4628.773,-1484929.551,785919.911,147.951,20.957
223,815.60581241596788,340.79205223268650,4628.773,-1484930.904,785922.814,147.951,20.957
224,819.63945998538020,346.56927870674531,4628.990,-1484931.841,785926.738,147.951,21.008
225,823.67310755467940,348.70837850222944,4628.990,-1484932.778,785930.661,147.951,21.008
226,826.55195401360572,350.84747829790564,4628.990,-1484933.236,785933.503,147.951,21.008
227,829.43080047253204,351.15128134169618,4629.562,-1484933.694,785936.345,147.951,21.001
228,834.16965941775061,3.69071514435691,4629.562,-1484934.398,785941.032,147.951,21.001
229,837.43921517264369,359.15571363660968,4630.122,-1484933.501,785944.176,147.951,20.319
230,840.33948791352157,337.73103143462868,4630.122,-1484934.378,785946.940,147.951,20.319
231,843.03077532520069,333.07698149705533,4631.508,-1484935.597,785949.339,147.951,22.275
232,845.72206273698509,332.54893289942942,4631.134,-1484936.815,785951.739,147.951,21.407
233,849.06957498089196,335.53183481428192,4631.134,-1484938.386,785954.695,147.951,21.407
234,853.07383452085617,330.24769428948997,4631.134,-1484939.818,785958.435,147.951,21.407
235,856.89686147725138,321.45260325442922,4630.938,-1484942.200,785961.425,147.951,20.950
236,860.71988843364659,320.08834580015156,4631.397,-1484944.583,785964.415,147.951,22.201
237,865.28458924324593,314.73281324364223,4631.210,-1484947.594,785967.845,147.951,21.741
238,868.24500764027653,310.74153814141062,4631.210,-1484949.837,785969.777,147.951,21.741
239,871.20542603730723,311.28040334968114,4632.404,-1484952.080,785971.709,147.951,22.026
240,874.52445854808900,315.05213589275905,4632.404,-1484954.554,785973.922,147.951,22.026
241,878.72508495517661,291.18904407617003,4632.077,-1484957.349,785977.058,147.951,22.026
242,882.47699530171701,272.82154756113562,4635.408,-1484961.081,785976.672,147.951,22.026
243,884.67348084644243,300.01901803666982,4635.408,-1484963.233,785977.112,147.951,22.026
244,887.00252300352940,309.84978661436838,4635.408,-1484964.776,785978.856,147.951,22.026
245,889.46357876490003,275.15663698123490,4635.408,-1484966.881,785980.131,147.951,22.026
246,891.56265982252114,245.66855414062863,4639.187,-1484968.842,785979.382,147.951,22.223
247,894.16745084670220,268.27987619612219,4639.187,-1484971.147,785978.169,147.951,22.223
248,895.95662393130112,319.91704752506024,4639.187,-1484972.778,785978.906,147.951,22.223
249,900.09699489017203,356.67189168613072,4639.187,-1484973.814,785982.915,147.951,22.223
250,903.11930258980146,7.83405904036652,4638.304,-1484973.402,785985.909,147.951,22.569
251,906.14161028951457,13.79541388492271,4638.304,-1484972.990,785988.903,147.951,22.569
252,909.98361854672100,19.75676873018177,4637.307,-1484971.691,785992.519,147.951,22.834
253,913.82562680384876,24.29993095389964,4637.307,-1484970.392,785996.134,147.951,22.834
254,917.31653517661107,28.84309317971227,4637.307,-1484968.708,785999.192,147.951,22.834
255,920.80744354927140,40.05225916354596,4634.324,-1484967.024,786002.250,147.951,21.312
256,923.41520929175283,51.26142514531820,4634.324,-1484964.990,786003.882,147.951,21.312
257,926.02297503405259,49.75141317994072,4634.324,-1484962.956,786005.514,147.951,21.312
258,930.64300254700947,48.24140121520228,4633.491,-1484959.510,786008.591,147.951,19.842
259,935.26303005979253,50.72704301906424,4633.491,-1484956.063,786011.668,147.951,19.842
260,937.87583767584545,53.21268482286550,4633.491,-1484953.971,786013.232,147.951,19.842
261,940.48864529196817,53.20456856753408,4633.491,-1484951.878,786014.797,147.951,19.842
262,945.07469022554528,42.44100607860711,4633.339,-1484948.206,786017.544,149.232,18.768
263,948.13332133190511,31.68555984341660,4633.339,-1484946.600,786020.147,149.232,18.768
264,951.19195243836396,29.47701078551605,4633.339,-1484944.993,786022.750,149.232,18.768
265,954.68812257450998,39.30631084395035,4633.476,-1484943.391,786025.857,149.232,18.326
266,959.58070233685169,37.38740013080573,4633.281,-1484939.571,786028.914,149.232,18.193
267,962.40523562082581,356.42636988281726,4633.281,-1484938.447,786031.505,149.232,18.193
268,965.87883035710286,326.54310992801516,4633.047,-1484940.215,786034.496,149.232,18.054
269,968.88413161191397,320.43488205423688,4633.047,-1484941.995,786036.917,149.232,18.054
270,973.67488261712913,320.88966315885449,4633.265,-1484945.250,786040.432,149.232,18.315
271,976.61652900833019,324.89911068739025,4632.765,-1484946.955,786042.829,149.232,18.315
272,980.24456034226364,326.37627918363995,4632.765,-1484949.024,786045.809,149.232,18.315
273,984.71015647631998,334.16190733652218,4632.935,-1484951.422,786049.577,149.232,18.215
274,987.95573346138110,340.79579507901474,4633.125,-1484952.489,786052.642,149.232,18.215
275,991.20131044644222,337.69862301771695,4633.125,-1484953.557,786055.707,149.232,18.215
276,995.16913081320411,331.82248391572796,4634.392,-1484955.259,786059.291,149.232,18.215
277,998.33892551084875,329.04351687377357,4634.392,-1484956.889,786062.009,149.232,18.215
278,1001.50872020871293,326.24812857435825,4634.392,-1484958.520,786064.727,149.232,18.215
279,1005.64371044076563,312.92996508028034,4635.903,-1484960.982,786068.049,149.232,20.300
280,1010.00646245773157,311.65775516410548,4635.903,-1484964.665,786070.387,149.232,20.300
281,1014.77481726334315,329.15826513716547,4635.903,-1484967.672,786074.088,149.232,20.300
282,1017.81413317668387,337.40820982886959,4637.009,-1484968.840,786076.894,149.232,22.912
283,1020.85344909022149,321.21786441646447,4637.009,-1484970.007,786079.701,149.232,22.912
284,1024.96627345694560,321.39247889153978,4637.009,-1484973.375,786082.061,149.232,22.912
285,1028.95203243975220,339.96436158549074,4637.222,-1484974.884,786085.750,129.171,22.912
286,1032.80207738948206,342.17128439383117,4637.222,-1484976.063,786089.416,129.171,22.912
287,1036.65212233932266,350.11444642175417,4637.853,-1484977.242,786093.081,129.171,25.055
288,1039.90664997554040,358.05760844944672,4637.853,-1484977.352,786096.333,129.171,25.055
289,1043.16117761187456,344.56959311788728,4637.820,-1484977.462,786099.586,129.171,25.055
290,1046.63482092386630,331.08157778507677,4637.820,-1484979.142,786102.626,129.171,25.055
291,1050.10846423607245,334.13152929835297,4637.820,-1484980.822,786105.667,129.171,25.055
292,1054.36584273390145,334.53006325098062,4637.771,-1484982.473,786109.591,129.171,25.055
293,1057.73269006012470,331.87864568958264,4637.771,-1484984.060,786112.561,129.171,25.055
294,1061.09953738645072,329.09578083504044,4639.166,-1484985.647,786115.530,129.171,27.077
295,1063.98337381688702,326.31291598003145,4638.938,-1484987.246,786117.930,129.171,27.077
296,1066.86721024732333,323.08126565268947,4638.938,-1484988.846,786120.329,129.171,27.077
297,1071.60956065823916,323.14667773517351,4638.938,-1484991.904,786123.954,129.171,27.077
298,1074.89127683186553,326.44374014669336,4640.217,-1484993.718,786126.689,129.171,27.978
299,1078.17299300536320,315.29657490042888,4640.217,-1484995.532,786129.424,129.171,27.978
300,1082.85478672651084,287.06952743647457,4640.217,-1484999.406,786132.052,129.171,27.978
301,1086.18590955670561,278.66196818695624,4641.933,-1485002.737,786132.051,129.171,27.803
302,1087.30239965627129,267.60156118637843,4641.933,-1485003.803,786132.384,129.171,27.803
303,1088.38823445015669,234.36706335716025,4641.933,-1485004.809,786131.975,129.171,27.803
304,1090.43160916447528,261.26132071493646,4641.933,-1485006.146,786130.429,129.171,27.803
305,1092.51766599394682,296.42469453480180,4641.933,-1485007.921,786131.524,129.171,27.803
306,1094.37321578755245,301.50005188256864,4643.973,-1485009.651,786132.195,129.171,28.544
307,1098.17037158456560,315.18223474626529,4643.512,-1485012.482,786134.726,129.171,29.229
308,1101.57563639307818,326.42925372506801,4643.512,-1485014.736,786137.279,129.171,29.229
309,1106.53572766801176,346.42543391557194,4642.977,-1485016.887,786141.748,129.171,29.663
310,1109.36011192161391,358.54876924312947,4642.977,-1485016.958,786144.572,129.171,29.663
311,1112.18449617521605,10.56456037309618,4642.977,-1485017.030,786147.395,129.171,29.663
312,1114.80828415995984,22.58035150022757,4642.539,-1485016.022,786149.818,129.171,29.774
313,1117.43207214472159,36.79125097485998,4642.539,-1485015.015,786152.241,129.171,29.774
314,1121.69408758564146,54.72929148861200,4642.539,-1485011.702,786154.923,129.171,29.774
315,1124.33575528928282,58.45643252621714,4642.539,-1485009.451,786156.305,129.171,29.774
316,1126.97742299312245,52.56156502326982,4641.216,-1485007.200,786157.687,129.171,27.803
317,1131.66120387296974,31.83756813576450,4641.216,-1485003.793,786160.901,129.171,27.803
318,1134.56358873363388,17.00843874999360,4641.216,-1485002.944,786163.676,129.171,27.803
319,1137.46597359434122,20.84683767294978,4641.178,-1485002.095,786166.452,132.154,27.803
320,1141.81688765703916,36.28855781957958,4640.124,-1485000.278,786170.405,132.154,27.978
321,1145.90810089805359,73.54194911833996,4640.124,-1484997.243,786173.148,132.154,27.978
322,1149.27436793570018,89.29526984271604,4640.124,-1484993.919,786172.611,132.154,27.978
