vertex_index,distance,angle,elev,x,y,relief,velocity
141,531.00417738904287,103.13498470828408,90.734,999226.130,-606607.443,15.227,32.159
142,533.99979396799426,118.76635899809766,90.758,999228.756,-606608.885,15.359,32.159
143,536.99541054688973,131.43918205742136,90.820,999231.382,-606610.327,15.344,32.159
144,541.72525318044529,144.11200511673636,91.109,999234.154,-606614.159,15.570,30.344
145,546.45509581397482,144.11200511673638,91.320,999236.927,-606617.991,15.938,30.344
146,551.18493844753039,144.50359742582063,91.438,999239.699,-606621.823,17.625,30.344
147,555.40889258474590,144.89518973411217,91.797,999242.129,-606625.278,17.883,30.344
148,559.63284672179918,135.59626970260888,91.781,999244.558,-606628.734,18.844,30.344
149,563.45035631230417,126.29734967039658,91.836,999247.634,-606630.994,19.070,30.344
150,567.26786590290294,114.39253188101164,92.031,999250.711,-606633.254,18.992,30.344
151,569.94735209340888,102.48771409241296,92.188,999253.327,-606633.833,18.469,30.344
152,572.62683828380113,123.26701194079838,92.164,999255.943,-606634.412,18.852,30.344
153,576.85090459582307,144.04630978891470,92.281,999258.423,-606637.832,18.117,30.344
154,581.07497090784500,136.35370708807346,92.156,999260.904,-606641.251,18.781,30.344
155,585.67199904612517,128.66110438768547,92.266,999264.493,-606644.123,18.742,30.344
156,590.26902718431438,132.18697235902891,92.555,999268.083,-606646.995,18.148,30.344
157,593.62983082721519,135.71284032922622,92.648,999270.429,-606649.400,18.477,30.344
158,596.99063447003266,135.71284032922622,92.734,999272.776,-606651.806,19.000,30.344
159,600.35143811293347,140.06747793779860,92.719,999275.123,-606654.212,20.594,30.344
160,603.72382733865709,144.42211554429835,92.828,999277.085,-606656.955,20.922,30.344
161,607.09621656435377,144.42211554429835,92.945,999279.047,-606659.698,21.055,30.344
162,610.46860579007739,134.04782416211310,93.070,999281.009,-606662.441,21.664,30.344
163,615.46213384962653,123.67353277817782,93.336,999285.165,-606665.209,21.008,30.344
164,620.45566190927264,126.46002337820956,93.555,999289.320,-606667.978,20.383,30.344
165,625.24361015009174,129.24651397905231,93.672,999293.028,-606671.007,20.586,30.344
166,630.03155839082069,145.52238149693525,93.797,999296.736,-606674.036,21.227,30.344
167,633.50024394163427,161.79824901529091,93.750,999297.820,-606677.331,21.852,30.344
168,636.96892949241146,161.79824901529091,93.852,999298.903,-606680.627,22.578,30.344
169,640.43761504322504,154.36862329615244,93.898,999299.987,-606683.922,22.844,30.344
170,644.10107082442437,146.93899757819361,94.180,999301.985,-606686.992,23.023,30.344
171,647.76452660546261,146.93899757819361,94.523,999303.984,-606690.062,23.000,30.344
172,651.42798238666194,132.85971657270079,94.750,999305.982,-606693.133,22.961,30.344
173,655.35800674607844,118.78043556821802,95.141,999309.427,-606695.025,22.789,30.344
174,659.28803110555100,118.78043556821802,95.555,999312.871,-606696.917,22.469,30.344
175,663.21805546496751,112.02235651485718,95.914,999316.316,-606698.809,22.250,30.344
176,666.95197995962621,105.26427746200493,96.109,999319.918,-606699.792,22.188,30.344
177,670.68590445439725,124.99439638986856,96.297,999323.520,-606700.775,21.938,30.344
178,674.65846866981769,144.72451531913757,96.094,999325.815,-606704.018,22.070,30.344
179,678.63103288526588,132.72871740254695,96.203,999328.109,-606707.261,21.953,30.344
180,681.60615993293015,120.73291948574968,96.211,999330.666,-606708.782,21.914,30.344
181,684.58128698065400,131.11812119674715,96.297,999333.223,-606710.302,21.844,30.344
182,689.53124564141513,139.09815054362426,96.625,999336.305,-606714.176,21.641,31.783
183,694.29842522013507,161.39575492751194,96.820,999339.574,-606717.645,21.703,31.783
184,696.81743434040754,186.09853167323996,96.664,999339.307,-606720.150,22.078,31.783
185,699.33644346066774,151.08976890461162,96.586,999339.039,-606722.655,22.148,31.783
186,702.32324584538867,116.08100613830270,96.758,999341.722,-606723.968,22.063,31.783
187,705.31004823016076,109.41495311973883,96.977,999344.405,-606725.281,21.898,31.783
188,709.63197294559939,102.74890010109497,97.172,999348.620,-606726.235,21.719,31.783
189,713.95389766095025,117.69548019293630,97.555,999352.835,-606727.189,21.445,29.721
190,717.69579179298171,132.64206028325091,97.531,999355.588,-606729.723,21.414,29.721
191,721.43768592509878,127.44561135103805,97.500,999358.340,-606732.258,21.500,29.721
192,725.71349787981364,122.24916241984521,97.469,999361.957,-606734.540,21.586,29.721
193,729.98930983442972,112.95362402578267,97.586,999365.573,-606736.821,21.563,29.721
194,733.23901547546609,103.65808563130392,97.953,999368.731,-606737.589,20.602,29.721
195,736.48872111650235,119.03137833082295,98.023,999371.888,-606738.356,20.547,29.721
196,741.15826836254917,134.40467103135194,98.375,999375.224,-606741.623,19.969,29.721
197,745.82781560859428,155.05352115399509,98.719,999378.560,-606744.891,19.898,29.721
198,749.83279671775972,175.70237127562825,98.727,999378.861,-606748.885,20.414,29.721
199,753.83777782692516,154.69801767129746,98.805,999379.161,-606752.878,21.125,29.721
200,757.38055936194189,133.69366406631639,98.852,999381.722,-606755.326,21.516,29.721
201,760.92334089704286,107.81069885844224,98.828,999384.284,-606757.773,21.648,29.721
202,765.47042540635630,81.92773365111540,98.914,999388.786,-606757.134,21.305,29.721
203,770.01750991555446,88.98712904456292,99.141,999393.288,-606756.496,21.117,29.721
204,774.74291741250192,85.20346575662732,99.438,999397.987,-606756.994,21.055,29.721
205,777.55102024594112,74.36040707482113,99.727,999400.691,-606756.237,20.484,29.721
206,780.35912307926822,94.08062800850603,100.094,999403.395,-606755.480,18.586,29.721
207,782.86587958953965,113.80084894197422,100.008,999405.689,-606756.491,18.938,29.721
208,785.37263609991771,124.40767436646462,100.180,999407.982,-606757.503,17.883,29.721
209,789.94627123716896,135.01449979097620,100.164,999411.216,-606760.738,18.078,29.721
210,794.51990637450240,150.59378806548580,100.523,999414.449,-606763.973,16.602,29.721
211,797.91003219389211,166.17307634027603,100.273,999415.259,-606767.265,19.125,29.721
212,801.30015801316881,166.17307634027603,100.469,999416.069,-606770.556,20.953,29.721
213,804.69028383255852,158.09704175914106,100.484,999416.879,-606773.848,22.031,29.721
214,808.52029410485659,150.02100717658158,100.813,999418.793,-606777.166,22.898,29.721
215,812.35030437711202,150.02100717658158,101.109,999420.707,-606780.483,23.289,29.721
216,816.18031464941009,145.87231967856616,101.328,999422.621,-606783.801,23.273,29.721
217,820.90033849996803,141.72363217947833,101.461,999425.545,-606787.506,23.539,29.721
218,825.62036235036260,141.72363217947833,101.797,999428.469,-606791.212,24.039,29.721
219,830.34038620092053,142.89663450563006,102.008,999431.392,-606794.917,24.547,29.721
220,834.97171335200971,144.06963683189878,102.539,999434.110,-606798.667,24.594,29.721
221,839.60304050309901,123.77388926556571,102.859,999436.828,-606802.417,24.547,29.721
222,843.74866732777343,103.47814170001500,103.188,999440.859,-606803.384,24.336,29.721
223,847.89429415247503,122.31346091763191,103.563,999444.891,-606804.350,23.555,29.721
224,850.81864127012034,141.14878013357836,103.734,999446.725,-606806.627,22.656,29.721
225,853.74298838783852,171.91564656534453,103.914,999448.559,-606808.905,21.430,29.721
226,856.98366533525132,179.88970434715017,103.703,999447.310,-606811.895,22.656,29.721
227,860.63748407928142,137.78370620586855,103.938,999448.732,-606815.261,21.430,29.721
228,864.06885535055790,118.47051671497240,104.133,999451.748,-606816.896,20.555,29.721
229,867.50022662193680,125.14920850150259,104.492,999454.765,-606818.532,20.867,29.721
230,871.53340988066066,131.82790028843135,104.688,999457.770,-606821.222,21.398,29.721
231,875.56659313922012,129.81585549237485,105.055,999460.775,-606823.911,21.797,29.721
232,879.83642739879178,127.80381069686186,105.352,999464.149,-606826.529,22.031,29.721
233,884.10626165827171,114.56672831984824,105.445,999467.523,-606829.146,21.945,29.721
234,887.68218625752661,101.32964594217265,105.813,999471.029,-606829.848,21.758,29.721
235,891.25811085689531,121.03259043365568,106.070,999474.535,-606830.551,21.555,25.961
236,894.51599485138991,140.73553492611450,106.086,999476.597,-606833.073,22.008,33.540
237,897.77387884581071,158.10591899634875,106.289,999478.659,-606835.596,23.414,33.540
238,901.33427112409709,175.47630306493056,106.188,999478.940,-606839.145,25.586,33.540
239,904.89466340250897,175.47630306493056,106.500,999479.220,-606842.694,26.227,33.540
240,908.45505568079557,164.24502855554925,106.938,999479.501,-606846.244,25.922,33.540
241,913.10950934966490,153.01375404498293,107.414,999481.613,-606850.391,25.953,33.540
242,917.76396301843067,125.09434793836080,107.758,999483.725,-606854.539,27.117,33.540
243,920.97447943398629,97.17494183322422,108.070,999486.911,-606854.940,27.117,33.540
244,924.18499584944084,85.09972470442658,108.414,999490.096,-606855.341,27.047,33.540
245,927.57306864700672,73.02450757323970,108.578,999493.337,-606854.352,26.914,33.540
246,930.96114144449518,101.39031995331641,109.156,999496.577,-606853.362,25.609,33.540
247,935.87295591591396,128.82165084479422,109.328,999500.353,-606856.504,27.500,33.540
248,939.12183596692239,127.88716935514618,109.461,999502.917,-606858.499,28.227,33.540
249,942.37071601809419,106.25102683068663,109.586,999505.481,-606860.494,28.656,33.540
250,945.96034266499100,84.61488430503506,109.898,999509.055,-606860.157,28.156,33.540
251,949.54996931178300,96.89052449797536,110.469,999512.629,-606859.820,27.016,33.540
252,954.51893566096112,133.33813687546413,110.641,999517.322,-606861.452,27.297,33.540
253,957.31297619508541,157.51010905835415,110.633,999518.391,-606864.033,28.039,33.540
254,960.10701672936170,175.23381002385554,110.711,999519.460,-606866.615,28.398,33.540
255,964.72868345906227,158.57294620146740,110.945,999518.424,-606871.119,29.094,33.540
256,969.09618044595436,124.18838141336076,111.633,999522.036,-606873.573,28.977,33.540
257,973.46367743275005,125.30495841950783,112.148,999525.649,-606876.027,29.109,33.540
258,978.18586255615867,126.42153542522583,112.664,999529.449,-606878.831,28.719,33.540
259,982.90804767956740,137.07356402047094,113.125,999533.249,-606881.634,28.344,33.540
260,986.80980414032979,147.72559261525961,113.383,999535.332,-606884.933,28.156,33.540
261,990.71156060099372,133.37985989446693,113.656,999537.416,-606888.232,28.383,33.540
262,995.52670771462044,119.03412717352511,113.930,999541.626,-606890.569,28.438,33.540
263,1000.34185482819078,127.14697011319193,114.156,999545.836,-606892.906,28.617,33.540
264,1004.02979405643612,135.25981305282198,114.492,999548.432,-606895.526,28.273,33.540
265,1007.71773328476331,135.25981305282198,114.828,999551.028,-606898.145,28.797,33.540
266,1011.40567251300865,138.35039348804170,115.133,999553.624,-606900.765,28.828,33.540
267,1015.97314977630981,141.44097392261912,115.703,999556.471,-606904.336,28.664,33.540
268,1020.54062703961108,141.44097392307430,115.984,999559.318,-606907.908,28.930,33.540
269,1025.10810430300307,141.44097392307424,116.508,999562.165,-606911.480,30.375,33.540
270,1029.67558156630412,131.24837381873624,116.820,999565.012,-606915.051,31.070,33.540
271,1034.21996833762432,121.05577371510341,117.219,999568.905,-606917.396,31.102,33.540
272,1038.76435510910437,128.66176077303345,117.648,999572.798,-606919.740,31.180,33.540
273,1043.25819078330051,136.26774783122639,117.914,999575.904,-606922.987,32.086,33.540
274,1047.75202645758077,136.26774783122639,118.375,999579.011,-606926.234,32.578,33.540
275,1052.24586213177690,124.45583234800318,118.961,999582.117,-606929.481,32.313,33.540
276,1055.28820589590464,112.64391686487095,119.266,999584.925,-606930.653,32.242,33.540
277,1058.33054966013970,111.53484738706118,119.539,999587.733,-606931.824,32.156,33.540
278,1062.18792204486522,110.42577790967349,120.086,999591.348,-606933.170,31.336,33.540
279,1066.04529442959074,119.79326401257096,120.547,999594.963,-606934.516,29.141,33.502
280,1070.83872250835975,129.16075011492899,120.938,999598.679,-606937.543,25.773,33.502
281,1075.63215058705532,114.91014596656672,121.328,999602.396,-606940.570,23.594,33.502
282,1080.48031674318713,100.65954181794064,121.617,999607.160,-606941.467,20.219,33.502
283,1085.32848289941194,105.84423986171721,121.969,999611.925,-606942.364,21.320,33.502
284,1089.38871635483565,111.02893790706374,122.359,999615.715,-606943.821,20.992,33.502
285,1093.44894981030120,124.90359416004976,122.703,999619.505,-606945.278,24.500,33.502
286,1097.99855714245064,138.77825041226910,122.891,999622.503,-606948.700,28.398,33.502
287,1102.54816447460007,123.33140745120404,122.867,999625.501,-606952.122,28.563,33.502
288,1105.83762775810078,107.88456449110387,123.188,999628.631,-606953.132,22.703,34.459
289,1109.12709104163719,118.14514405689042,123.297,999631.762,-606954.142,24.469,34.459
290,1112.50507205440022,128.40572362032509,123.891,999634.409,-606956.241,24.602,34.459
291,1115.88305306718212,146.37531329512834,124.102,999637.056,-606958.339,25.156,34.459
292,1120.11681640461848,152.27703138128592,124.414,999638.198,-606962.416,25.430,34.459
293,1124.44652369728988,118.46559869885260,124.695,999640.969,-606965.743,24.305,34.459
294,1127.85316703943749,96.72203760559422,125.000,999644.353,-606966.142,21.672,34.459
295,1131.25981038145574,96.72203760559422,125.047,999647.736,-606966.540,19.672,34.459
296,1134.66645372360335,96.37946139661368,125.180,999651.119,-606966.939,19.055,34.459
297,1138.00230032792820,96.03688518667035,125.391,999654.436,-606967.290,18.891,34.459
298,1141.33814693236877,96.03688518667032,125.617,999657.754,-606967.641,18.828,34.459
299,1144.67399353669362,102.73134886652464,126.203,999661.071,-606967.992,18.734,34.459
300,1148.01777617894845,109.42581254533317,126.938,999664.225,-606969.104,18.594,34.459
301,1151.36155882116464,109.42581254533322,127.289,999667.378,-606970.216,18.469,34.459
302,1154.70534146341947,152.49159116268586,128.289,999670.531,-606971.328,18.227,34.459
303,1157.54970165822169,195.55736977796832,127.672,999669.769,-606974.068,18.234,34.459
304,1160.39406185299276,185.02602312526085,127.781,999669.006,-606976.808,18.164,34.459
305,1164.26418212419912,174.49467647445806,128.008,999669.377,-606980.661,17.977,34.459
306,1168.13430239527838,150.53015285716111,128.242,999669.748,-606984.513,17.758,34.459
307,1171.51172878773014,126.56562923988218,128.555,999672.461,-606986.525,17.508,34.459
308,1174.88915518025124,126.56562923988218,128.727,999675.174,-606988.537,17.375,34.459
309,1178.26658157270299,126.29391181443232,128.883,999677.886,-606990.549,17.266,34.459
310,1182.77591607336740,126.02219439037373,129.297,999681.533,-606993.201,17.109,34.459
311,1187.28525057410025,135.42995443328167,129.773,999685.180,-606995.853,17.109,34.459
312,1191.75075600036917,144.83771447516136,129.844,999687.752,-606999.504,17.211,34.459
313,1196.21626142654281,144.83771447516136,130.148,999690.324,-607003.154,17.602,34.459
314,1200.68176685281173,145.73652491434115,130.172,999692.895,-607006.805,20.547,34.459
315,1205.26851202225521,146.63533535269096,130.313,999695.418,-607010.636,23.844,34.459
316,1209.85525719160137,159.19616600192566,130.633,999697.941,-607014.467,27.273,34.459
317,1214.70381771971915,171.75699665165888,131.211,999698.636,-607019.265,31.063,34.459
318,1219.55237824795222,164.47593223315513,131.992,999699.331,-607024.063,35.242,34.459
319,1223.99708500852671,157.19486781415191,132.539,999701.054,-607028.161,35.961,34.459
320,1228.44179176925377,148.35274600546595,132.898,999702.776,-607032.258,35.750,34.459
321,1232.44529272700311,139.51062419772180,133.102,999705.376,-607035.303,35.555,34.459
322,1236.44879368484112,139.51062419772180,133.375,999707.975,-607038.348,35.422,34.459
323,1240.45229464259046,129.04293784678663,133.773,999710.575,-607041.392,35.375,34.459
324,1244.05223211519501,118.57525149639235,134.000,999713.736,-607043.114,35.281,31.010
325,1247.65216958779956,128.21842289527055,134.391,999716.898,-607044.836,35.188,31.010
326,1251.60917783466152,137.86159429408929,134.594,999719.553,-607047.770,35.109,31.010
327,1255.56618608168810,164.67458122299087,135.039,999722.207,-607050.705,34.719,31.010
328,1259.72263212490293,191.48756815257852,134.836,999721.380,-607054.778,34.711,31.010
329,1263.87907816825509,190.81407736982524,134.938,999720.552,-607058.851,34.789,31.010
330,1268.82323386709595,169.17824092011915,134.859,999719.681,-607063.718,35.172,31.010
331,1273.80255525707844,148.21589525287069,135.391,999722.304,-607067.950,35.133,31.010
332,1278.78187664702318,138.29469908135755,135.758,999724.927,-607072.183,35.266,31.010
333,1281.30085650771139,128.37350291098261,135.914,999726.902,-607073.747,35.086,35.233
334,1283.81983636856307,119.63464289233418,136.164,999728.876,-607075.311,34.922,35.233
335,1288.44948811370909,110.89578287372660,136.563,999733.202,-607076.962,34.563,35.233
336,1293.07913985874620,123.00829774608374,136.992,999737.527,-607078.613,34.281,35.233
337,1295.93937743746415,135.12081261735770,137.273,999739.545,-607080.640,34.133,35.233
