vertex_index,distance,angle,elev,x,y,relief,velocity
84,219.60041436146204,302.37567368211427,380.695,-1023900.639,-1550901.998,35.258,1.480
85,221.54847628255084,303.34979886660307,381.008,-1023902.475,-1550901.347,35.000,1.480
86,224.63484310556021,287.82953789282124,381.484,-1023904.574,-1550899.083,34.883,1.480
87,226.79964867621760,242.75008853939147,381.797,-1023906.695,-1550899.515,35.094,1.480
88,228.34688744881967,239.96665247562223,381.977,-1023907.827,-1550900.570,35.094,1.480
89,231.06721533000305,272.94001632710757,383.258,-1023910.427,-1550901.369,35.078,1.480
90,232.44017624812457,318.66684988733999,383.258,-1023911.691,-1550900.834,35.078,1.480
91,234.73785879230715,324.77021503358031,383.039,-1023912.310,-1550898.621,35.141,1.480
92,236.19231946338579,302.49524022019529,382.844,-1023913.499,-1550897.783,35.141,1.480
93,238.06448380906059,277.06631664232356,383.109,-1023915.123,-1550896.852,35.250,1.480
94,239.93674931185160,230.35434648429833,383.328,-1023916.926,-1550897.359,35.242,1.480
95,240.99326994865632,252.04920828391653,383.484,-1023917.396,-1550898.305,35.242,1.480
96,243.22330649822467,300.13597478267019,383.828,-1023919.370,-1550897.268,35.320,1.480
97,245.78309099611104,300.46055406395794,384.273,-1023921.527,-1550895.890,35.430,1.480
98,247.24727643037761,325.23792533167148,384.781,-1023922.816,-1550895.195,35.125,1.480
99,248.59573243819972,343.88036879563344,384.820,-1023923.000,-1550893.859,35.125,1.480
100,250.54147828745715,313.18961957491581,384.820,-1023923.803,-1550892.087,35.125,1.480
101,252.40597090889591,290.27202075387191,385.336,-1023925.547,-1550891.426,34.547,1.480
102,255.90769833983083,308.51889607341917,386.484,-1023928.842,-1550890.240,34.609,1.480
103,258.22315158474788,345.03800203754741,386.867,-1023930.095,-1550888.293,34.594,1.480
104,260.49172561438849,354.40606735563642,386.477,-1023929.982,-1550886.027,34.609,1.480
105,263.25237507669840,320.32705877605309,387.086,-1023930.651,-1550883.349,34.594,1.480
106,266.45122479692930,289.27906239413073,386.984,-1023933.558,-1550882.013,34.547,1.480
107,270.13677216610870,289.28091109924583,387.438,-1023937.136,-1550881.129,35.063,1.480
108,273.33044342208063,301.02518788638383,387.688,-1023940.038,-1550879.796,35.055,1.480
109,276.35748428157501,311.41214588726160,388.031,-1023942.444,-1550877.958,34.945,1.480
110,279.61200321125403,307.99478364253804,388.984,-1023944.726,-1550875.639,34.875,1.480
111,281.77065256338682,302.85055182512150,389.313,-1023946.586,-1550874.542,34.828,1.480
112,284.73765937506363,295.32147489994787,390.430,-1023949.011,-1550872.833,34.898,1.480
113,288.18595172433635,287.51482657285652,390.727,-1023952.334,-1550871.913,35.070,1.442
114,290.77389703526848,293.97936852462720,390.711,-1023954.773,-1550871.047,34.961,1.442
115,294.22186740083680,300.39144810282943,391.125,-1023957.806,-1550869.407,35.117,1.442
116,298.98893715789097,316.77223217504945,391.828,-1023961.832,-1550866.854,35.352,1.442
117,302.27466825508969,345.16436258727538,393.047,-1023963.417,-1550863.976,35.445,1.442
118,305.14385162965112,340.67953842999503,393.680,-1023963.459,-1550861.107,35.445,1.442
119,306.53283877192922,291.94341018551404,393.727,-1023964.310,-1550860.009,35.297,1.442
120,309.31758004319551,267.55644469634433,393.852,-1023967.065,-1550860.412,35.258,1.442
121,311.74141474767140,295.67159920468652,394.320,-1023969.485,-1550860.267,35.117,2.537
122,313.57876063780145,353.22989115819354,395.063,-1023970.716,-1550858.903,35.398,2.537
123,314.86317726189549,33.30505196155689,395.445,-1023970.103,-1550857.775,35.398,2.537
124,316.78252381901797,21.12310935893411,394.992,-1023968.919,-1550856.264,35.117,2.537
125,318.75124629214059,353.45727268339260,395.164,-1023968.776,-1550854.301,35.117,2.537
126,321.14108430455008,340.97961618133502,395.375,-1023969.485,-1550852.018,35.117,2.537
127,322.60015027759471,341.05889590878348,395.672,-1023970.002,-1550850.654,35.398,2.537
128,325.65593883594545,317.83771322315533,396.648,-1023970.901,-1550847.733,35.398,2.537
129,328.65352926606243,291.13571364908313,396.531,-1023973.665,-1550846.573,35.688,2.537
130,330.60034453787927,277.97527521038967,396.906,-1023975.500,-1550845.923,35.625,2.537
131,332.18762460878679,277.42492397393693,396.734,-1023977.084,-1550846.021,35.555,2.537
132,334.81556048803765,301.21386466125153,396.891,-1023979.578,-1550845.192,35.594,2.537
133,337.46469533350285,313.40801646691222,397.328,-1023981.483,-1550843.351,35.508,2.537
134,340.10714689503334,304.71053005278230,398.039,-1023983.422,-1550841.556,35.352,2.537
135,342.46797444966705,295.51463117421514,398.523,-1023985.532,-1550840.497,35.555,2.537
136,344.96329159004028,287.05271657190320,399.734,-1023987.805,-1550839.467,35.609,2.537
137,347.81101168091300,273.17813249613971,399.563,-1023990.612,-1550838.986,35.617,2.537
138,349.67995995331421,276.90555269550248,399.258,-1023992.477,-1550839.096,35.328,2.537
139,352.31468525444495,298.54977672089319,399.133,-1023994.995,-1550838.318,35.109,2.537
140,354.41556619573925,312.27874302483849,399.695,-1023996.606,-1550836.970,34.797,2.537
141,355.83049481344312,300.69263062438779,400.688,-1023997.613,-1550835.976,34.797,2.537
142,357.67106920341371,279.47504665152098,400.813,-1023999.375,-1550835.445,34.789,2.537
143,360.44500741970006,284.82612844311882,401.242,-1024002.147,-1550835.339,34.617,2.537
144,363.90473766893967,299.45126317520072,402.227,-1024005.217,-1550833.744,34.656,2.537
145,366.58283536829759,295.34199821034383,402.406,-1024007.502,-1550832.347,34.727,2.537
146,368.27286665926999,285.74541484705168,403.594,-1024009.098,-1550831.790,34.680,2.537
147,369.90951225236643,269.10024710737468,403.805,-1024010.697,-1550831.442,34.961,2.537
148,372.73662191451803,257.39440944247690,403.000,-1024013.439,-1550832.129,35.391,2.537
149,376.40693839577750,258.50738384800707,403.227,-1024017.040,-1550832.839,35.938,2.537
150,380.02754390353402,244.48119084359936,403.617,-1024020.584,-1550833.581,35.109,2.537
151,382.11422227405734,238.85529864345844,403.664,-1024022.201,-1550834.900,34.617,2.537
152,383.37351588415282,254.57663330898399,403.664,-1024023.359,-1550835.394,34.617,2.537
153,385.78883204719750,251.50561819628143,404.359,-1024025.753,-1550835.720,34.398,2.537
154,388.26030747871408,231.96371804030272,405.008,-1024027.910,-1550836.927,34.664,2.537
155,390.03329590063623,233.59151336343331,405.289,-1024029.122,-1550838.220,34.992,2.537
156,391.50136263648398,264.61983671667247,405.844,-1024030.442,-1550838.863,34.961,2.537
157,392.86920883639078,275.33492984134745,405.844,-1024031.762,-1550838.504,34.961,2.537
158,394.69572691517538,259.54783383687908,406.703,-1024033.583,-1550838.649,35.203,2.537
159,397.52175934167491,246.94767425275424,408.180,-1024036.294,-1550839.445,34.773,2.537
160,401.94483880153479,241.80124755186847,409.109,-1024040.135,-1550841.639,33.930,2.537
161,405.16002726266447,244.32458744374551,409.469,-1024043.008,-1550843.082,33.719,2.537
162,407.36214354336994,223.70187346942035,409.633,-1024045.009,-1550844.002,33.414,2.537
163,409.13607362742704,208.69662172401436,409.633,-1024045.676,-1550845.645,33.414,2.537
164,411.03323730168927,214.05074040791757,410.570,-1024046.773,-1550847.194,32.633,2.537
165,412.35443662869193,198.61409410181616,410.523,-1024047.488,-1550848.304,32.633,2.537
166,414.15468536780088,193.49172262851732,410.617,-1024047.627,-1550850.099,32.633,2.537
167,415.38639083358203,247.47694426212036,411.398,-1024048.100,-1550851.237,32.289,2.537
168,417.24553774326102,289.53963832872546,411.398,-1024049.819,-1550850.528,32.289,2.537
169,419.28014806715998,273.99757707693044,412.867,-1024051.768,-1550849.944,32.273,2.537
170,421.22562221863200,244.77237893946040,413.117,-1024053.691,-1550850.238,32.406,2.537
171,424.58638164930744,241.26913098646713,413.898,-1024056.197,-1550852.477,32.188,2.537
172,426.61654433676870,285.39604524482667,414.438,-1024058.152,-1550853.026,32.047,2.537
173,427.80478761473040,337.61882981652349,414.438,-1024058.970,-1550852.164,32.047,2.537
174,429.18159145999056,342.12869554772874,414.414,-1024059.000,-1550850.788,32.047,2.537
175,430.86131862150381,304.12033313904976,414.961,-1024059.951,-1550849.403,32.047,2.537
176,431.93228620603770,259.77143717000990,415.547,-1024060.996,-1550849.167,31.992,2.537
177,433.81409623740774,221.63109392798671,415.594,-1024062.570,-1550850.197,31.867,2.537
178,436.16869133363741,221.43135950214824,415.375,-1024063.620,-1550852.305,31.867,2.537
179,437.60177221164855,255.14835602355359,415.836,-1024064.813,-1550853.098,31.906,2.537
180,439.50129161096919,302.76548555674725,416.602,-1024066.708,-1550852.969,31.969,2.537
181,441.32309546675077,317.23610487208697,416.930,-1024067.574,-1550851.366,31.969,2.537
182,444.17273510924355,307.25299527453058,417.750,-1024069.968,-1550849.821,32.227,2.537
183,446.22184595703374,295.11273873310739,418.273,-1024071.499,-1550848.459,32.406,2.537
184,447.12846513387677,241.48006706838811,418.672,-1024072.395,-1550848.324,32.164,2.537
185,448.42667057820114,204.16699152217743,418.672,-1024072.932,-1550849.506,32.164,2.537
186,449.66629535588686,217.49855678217625,417.906,-1024073.435,-1550850.639,32.164,2.537
187,451.10919050697265,225.76111416664725,418.383,-1024074.557,-1550851.546,31.750,2.537
188,452.84840099864795,275.44805382484685,418.094,-1024075.685,-1550852.869,31.750,2.537
189,454.19960711093665,303.85536931985928,418.648,-1024076.352,-1550851.694,31.453,2.537
190,455.30925469033406,285.57822216099800,418.648,-1024077.453,-1550851.554,31.453,2.537
191,456.78360315866712,289.17620802514546,418.977,-1024078.801,-1550850.956,31.242,2.537
192,459.06595277453431,294.13694485513236,419.156,-1024081.011,-1550850.386,30.992,2.537
193,461.49840422935330,303.19419348888704,419.477,-1024083.032,-1550849.033,31.180,2.537
194,464.04767922645453,302.29011844187420,419.813,-1024085.180,-1550847.660,31.305,2.537
195,465.09085784785930,317.38378777554163,419.711,-1024086.065,-1550847.107,31.352,2.537
196,466.21021955168578,316.49101115234248,419.711,-1024086.577,-1550846.112,31.352,2.537
197,467.54571059990690,296.34082817259656,420.352,-1024087.731,-1550845.440,31.352,3.192
198,469.37963539198159,311.65571183799926,420.398,-1024089.426,-1550844.739,31.578,3.192
199,471.90666206515249,314.95855139008586,420.969,-1024090.657,-1550842.532,31.930,3.192
200,473.53510402242392,286.53249427876364,422.008,-1024092.080,-1550841.741,32.133,3.192
201,475.17688817175218,260.51287356592917,422.008,-1024093.718,-1550841.627,32.133,3.192
202,477.03991205538642,252.60417330880267,421.539,-1024095.433,-1550842.354,32.102,3.192
203,478.72048131422656,264.83173077997242,421.664,-1024097.078,-1550842.698,31.820,3.192
204,480.72295786738766,276.96999389442124,421.516,-1024099.080,-1550842.646,31.625,3.192
205,482.38654232976160,293.81092298520036,421.430,-1024100.704,-1550842.287,31.266,3.192
206,484.01890554995737,293.96055672631013,422.008,-1024102.039,-1550841.347,31.125,3.192
207,485.54942400916747,295.87303383238037,422.008,-1024103.531,-1550841.009,31.125,3.192
208,487.29871806161606,292.79613128556599,422.914,-1024104.891,-1550839.909,31.039,3.192
209,489.25005016425007,290.88366318044649,423.141,-1024106.829,-1550839.684,30.641,3.192
210,490.82298156907223,308.26313035795459,423.430,-1024108.115,-1550838.778,30.359,3.192
211,492.98567085662631,317.29711176722469,424.141,-1024109.739,-1550837.349,30.359,3.192
212,495.05437399782170,313.17897969383387,425.203,-1024110.977,-1550835.692,30.047,3.192
213,496.68858550792095,290.97223609336737,425.234,-1024112.345,-1550834.799,29.625,3.192
214,497.60865944318726,272.63426024211026,425.234,-1024113.255,-1550834.658,29.625,3.192
215,499.65834020954281,266.56674942778125,425.031,-1024115.300,-1550834.785,29.719,3.192
216,501.62268404401078,274.95555887025478,424.734,-1024117.261,-1550834.899,29.539,3.192
217,503.64540244101102,283.09012028733986,424.570,-1024119.230,-1550834.436,28.891,3.192
218,504.72147122808099,310.56789665561257,424.914,-1024120.279,-1550834.195,27.680,3.192
219,505.68151783597432,1.67816416792063,425.445,-1024120.636,-1550833.303,27.680,3.192
220,507.51301065523319,7.92564542842822,425.945,-1024119.857,-1550831.646,28.953,3.192
221,508.57478559234050,323.38562202115878,425.984,-1024120.029,-1550830.598,27.680,3.192
222,510.05334445763759,295.91192197830577,426.469,-1024121.357,-1550829.948,27.680,3.192
223,511.82919936132038,306.63876033952585,426.367,-1024122.957,-1550829.177,26.906,3.192
224,513.73112760780771,325.99041331542321,426.539,-1024124.240,-1550827.774,26.570,3.192
225,516.11700152354206,313.76200929891075,427.000,-1024125.270,-1550825.621,26.570,3.192
226,517.79029628533078,297.44746092149200,426.906,-1024126.809,-1550824.965,26.734,3.192
227,520.76923817074942,309.84489491396533,427.336,-1024129.341,-1550823.395,26.531,3.192
228,523.15332258093690,300.84850067794787,427.867,-1024130.940,-1550821.627,26.344,3.192
229,526.35526842888589,282.74438382498306,427.930,-1024134.049,-1550820.862,25.445,3.192
230,528.83977657609341,291.51820012153354,428.242,-1024136.482,-1550820.359,25.305,3.192
231,531.46641236715720,294.54017616861790,428.789,-1024138.725,-1550818.993,25.242,3.192
232,534.76570869488410,296.44629503451944,429.266,-1024141.868,-1550817.988,25.352,3.192
233,537.90762374828398,300.44168605155858,429.203,-1024144.436,-1550816.178,25.125,3.192
234,540.03157028934231,286.93398193871479,429.578,-1024146.350,-1550815.257,25.117,3.192
235,543.10062012262529,272.60294472307294,429.469,-1024149.388,-1550814.822,24.797,3.192
236,545.16810428081317,296.54929972762852,429.531,-1024151.453,-1550814.928,24.242,3.192
237,547.28355229760075,337.06957632132259,429.609,-1024152.634,-1550813.173,24.086,3.192
238,549.67063318451972,334.71227150222319,429.781,-1024153.127,-1550810.837,24.352,3.192
239,551.54992128823699,309.45280927578324,430.242,-1024154.301,-1550809.370,24.234,3.192
240,554.18943217141498,296.82657417280302,430.289,-1024156.641,-1550808.148,24.078,3.192
241,555.66081997839751,292.18788863626969,430.914,-1024157.962,-1550807.502,24.313,3.192
242,557.66243276613693,282.17545650636407,430.734,-1024159.863,-1550806.873,24.000,3.192
243,560.04804958425984,303.60362109383641,430.711,-1024162.235,-1550806.622,23.180,3.192
244,563.36005815214514,316.37375140264936,431.305,-1024163.833,-1550803.720,23.492,3.192
245,564.29176902321865,277.96543601000388,431.078,-1024164.626,-1550803.232,23.305,3.192
246,566.83652506858414,262.42932221623215,431.063,-1024167.077,-1550803.919,23.094,3.192
247,567.95776612860482,296.22765542254893,431.094,-1024168.198,-1550803.909,22.867,3.192
248,569.96662744748653,322.71525440332056,431.094,-1024169.436,-1550802.328,22.867,3.192
249,571.99489707770078,327.21142403607138,431.859,-1024170.643,-1550800.697,22.742,3.192
250,574.39865896432343,308.13936608313099,432.531,-1024171.811,-1550798.596,22.875,3.192
251,576.79566285043654,280.57786704339708,433.055,-1024174.123,-1550797.962,22.250,3.192
252,579.04231128598042,309.12741467254307,433.039,-1024176.358,-1550797.735,22.000,3.192
253,580.66946548836052,346.04280702106706,433.039,-1024176.848,-1550796.183,22.000,3.192
254,582.16090932718305,317.92912151274328,433.594,-1024177.117,-1550794.716,22.359,3.192
255,583.87609551496269,273.56416112275986,433.688,-1024178.764,-1550794.237,21.992,3.192
256,586.39536203716705,263.50681377998205,433.859,-1024181.251,-1550794.635,21.648,3.192
257,589.08813179889978,241.43748949421683,434.008,-1024183.938,-1550794.818,21.570,3.192
258,590.25704630185851,236.58662144700057,434.023,-1024184.637,-1550795.754,21.547,3.192
259,591.80908075191246,283.24532675534209,434.148,-1024186.146,-1550796.119,21.148,3.192
260,593.85140259207469,323.65117103343141,434.141,-1024187.709,-1550794.804,21.273,3.192
261,595.61085702056096,335.75228762239897,434.703,-1024188.390,-1550793.182,21.422,3.192
262,597.65166181511142,313.92754236067640,435.070,-1024189.275,-1550791.343,21.641,3.192
263,599.68614040815157,278.82368258831877,435.281,-1024191.140,-1550790.529,21.352,3.192
264,603.23726103570937,264.11691076840953,436.000,-1024194.672,-1550790.896,20.773,3.192
265,606.69693222767876,280.61181241171130,435.766,-1024198.114,-1550791.248,21.008,3.192
266,609.58460205594531,306.11213317883846,435.688,-1024200.685,-1550789.934,20.703,3.192
267,613.94216191424619,321.77700270521160,435.953,-1024203.758,-1550786.844,20.625,3.192
268,617.77954511672908,331.86328289320659,436.164,-1024205.769,-1550783.576,20.625,3.192
269,619.98376152096910,322.85182657000075,436.219,-1024206.689,-1550781.573,20.813,3.192
270,622.55519943714853,309.40916804526285,436.313,-1024208.648,-1550779.907,20.781,4.147
271,624.59683269650452,299.80144522890765,436.289,-1024210.247,-1550778.638,20.977,4.147
272,627.00611618780829,301.09683029097266,436.570,-1024212.494,-1550777.768,20.828,4.147
273,629.28806849561283,316.03876597773098,436.656,-1024214.215,-1550776.270,21.156,4.147
274,632.91468160716306,315.87499626080853,436.820,-1024216.495,-1550773.450,21.148,4.147
275,634.72922171843027,317.87414622936450,436.820,-1024217.871,-1550772.267,21.148,4.147
276,636.27562121217591,319.42375276548893,436.766,-1024218.757,-1550770.999,21.117,4.147
277,638.22072277076268,318.73662835202629,436.836,-1024220.161,-1550769.653,20.984,4.147
278,640.24752696928783,320.74654991078626,436.836,-1024221.362,-1550768.020,20.984,4.147
279,644.25397854552693,317.82666619506603,437.078,-1024224.051,-1550765.051,21.156,4.147
280,648.26043012159357,333.12294154881397,437.336,-1024226.741,-1550762.082,21.305,4.147
281,652.11309363700718,331.22261569321995,437.711,-1024227.515,-1550758.307,21.305,4.147
282,655.54738174417480,309.59712304320749,438.000,-1024229.984,-1550755.921,21.516,4.147
283,659.40810450188144,306.12719144983413,438.094,-1024233.140,-1550753.697,21.563,4.147
284,662.92059366706962,309.14396112747073,438.523,-1024235.942,-1550751.579,21.531,3.421
285,665.15777298617297,300.15816951655631,438.031,-1024237.625,-1550750.105,21.750,3.421
286,666.85824788583795,284.26312284838025,438.188,-1024239.232,-1550749.548,21.891,3.421
287,669.83147899028995,289.10371616919122,438.516,-1024242.165,-1550749.062,21.438,3.421
288,671.94630325495712,305.44640489243511,438.719,-1024244.019,-1550748.043,21.422,3.421
289,673.89206893929429,321.18734769094527,438.539,-1024245.462,-1550746.739,21.422,3.421
290,677.07526787100119,317.72296000866720,439.250,-1024247.041,-1550743.975,21.188,3.421
291,678.47912781705065,298.66467586731062,439.250,-1024248.188,-1550743.166,21.172,3.421
292,681.35044826353374,294.08866623307961,439.398,-1024250.847,-1550742.083,21.156,3.421
293,684.30376610189364,309.25945134050306,439.734,-1024253.501,-1550740.788,21.289,3.421
294,686.27461458591597,328.79004613137153,440.203,-1024254.701,-1550739.224,21.477,3.421
295,689.41539819744423,345.14942971114937,440.922,-1024256.025,-1550736.376,21.813,3.421
296,692.13618182845210,339.69747433032012,440.883,-1024256.251,-1550733.664,21.813,3.421
297,694.45251811944388,320.87496313585092,440.969,-1024257.607,-1550731.786,21.813,3.421
298,698.77694112985330,321.71864479688179,440.859,-1024260.524,-1550728.594,21.781,3.421
299,702.23218734913291,325.24247981967335,441.109,-1024262.463,-1550725.734,21.547,3.421
300,705.72748039922112,317.90715205739974,441.344,-1024264.487,-1550722.884,21.438,3.421
301,707.94851650296619,304.47062665533252,441.711,-1024266.158,-1550721.422,21.563,3.421
302,710.65577394845729,305.14394993276932,441.984,-1024268.554,-1550720.161,21.563,3.421
303,712.47235525427345,318.83289202163604,442.031,-1024269.893,-1550718.933,21.563,3.421
304,714.69154029813569,336.74358200427417,442.289,-1024271.162,-1550717.112,21.531,3.421
305,718.95679804519750,341.64637454221696,442.461,-1024272.022,-1550712.935,21.484,3.421
306,722.96529237550021,330.74775448140139,442.688,-1024273.721,-1550709.304,21.484,3.421
307,727.46667733159916,323.65108666576936,442.563,-1024276.201,-1550705.547,21.352,3.421
308,731.40380796981117,305.35752782836352,442.453,-1024278.693,-1550702.499,21.188,3.421
309,734.31682075573963,302.99041464318714,443.016,-1024281.430,-1550701.504,21.203,3.421
310,736.81500741341347,330.52876232538273,443.820,-1024283.165,-1550699.707,20.891,3.421
311,739.93257528371919,339.22713764098654,444.148,-1024283.970,-1550696.694,20.891,3.421
312,744.91470906060670,324.20941966681289,445.055,-1024286.200,-1550692.240,21.063,3.421
313,747.50320365207710,315.01517519430064,445.375,-1024288.030,-1550690.409,21.141,3.421
314,750.09169824346532,308.91470658830951,445.781,-1024289.860,-1550688.578,21.352,3.421
315,752.96670014163419,302.61831004258585,445.992,-1024292.276,-1550687.020,20.984,3.421
