vertex_index,distance,angle,elev,x,y,Velocity,relief
519,1781.73730276717242,0.22480235869670,4635.898,-1484553.575,786084.049,154.851,22.921
520,1785.83927912003401,359.69811393684756,4635.898,-1484553.559,786088.151,154.851,22.921
521,1789.21689592064286,359.17142551501257,4637.309,-1484553.607,786091.528,154.851,22.921
522,1792.59451272136789,359.17142551501257,4637.309,-1484553.656,786094.906,154.851,22.921
523,1795.97212952197697,350.19161270663659,4637.309,-1484553.705,786098.283,154.851,22.921
524,1799.49450141698435,341.21179990006777,4636.001,-1484554.839,786101.618,154.851,22.921
525,1803.01687331191670,341.21179990006777,4636.001,-1484555.974,786104.952,154.851,22.921
526,1806.53924520692408,335.44673426450930,4637.880,-1484557.108,786108.287,154.851,22.921
527,1810.38144706187018,329.68166862880690,4637.880,-1484559.048,786111.604,154.851,22.921
528,1814.22364891683287,329.68166862880690,4637.880,-1484560.988,786114.920,154.851,22.921
529,1818.06585077177897,325.79241226490905,4635.412,-1484562.927,786118.237,154.851,22.921
530,1822.20088744329814,321.90315589857687,4635.412,-1484565.478,786121.491,154.851,22.921
531,1826.33592411472637,328.12182626448947,4637.487,-1484568.030,786124.745,154.851,22.921
532,1830.52329193856576,334.34049663233554,4637.487,-1484569.843,786128.520,154.851,22.921
533,1834.71065976230443,348.95992025625122,4631.190,-1484571.656,786132.294,154.851,22.921
534,1838.52034030282425,3.57934388053320,4633.516,-1484571.418,786136.097,154.851,22.921
535,1842.33002084324266,15.15809372239616,4633.516,-1484571.180,786139.899,154.851,22.921
536,1845.66349220218103,26.73684356021991,4639.498,-1484569.681,786142.876,154.851,21.984
537,1848.99696356111895,23.59826340149524,4639.498,-1484568.181,786145.853,154.851,21.984
538,1852.42334167536615,20.45968324717181,4639.967,-1484566.983,786149.063,154.851,21.896
539,1855.84971978958561,5.86051546148562,4639.967,-1484565.786,786152.273,154.851,21.896
540,1860.69319360594613,323.23172231343256,4639.967,-1484566.521,786157.061,154.851,21.896
541,1865.50528131601686,295.20209695326673,4637.375,-1484570.876,786159.110,154.851,21.381
542,1870.31736902634793,300.90372864796939,4637.375,-1484575.230,786161.159,154.851,21.381
543,1873.87724319213771,306.60536034188306,4637.375,-1484578.087,786163.282,154.851,21.381
544,1877.43711735785769,297.71452887436595,4633.480,-1484580.945,786165.404,154.851,21.381
545,1880.29535620118781,288.82369740760095,4634.052,-1484583.650,786166.327,154.851,20.936
546,1883.15359504451817,298.43318687828832,4634.052,-1484586.356,786167.249,154.851,20.936
547,1886.16534991722233,308.04267634897570,4629.261,-1484588.728,786169.105,154.851,20.936
548,1889.17710478992694,330.39105048409658,4629.261,-1484591.100,786170.961,154.851,20.936
549,1893.61083372020789,2.03236695539290,4630.311,-1484591.660,786175.359,154.851,20.936
550,1898.59882807726490,11.32530929156838,4630.311,-1484590.680,786180.250,154.851,20.936
551,1903.58682243432190,15.43235950768660,4630.935,-1484589.701,786185.141,154.851,20.936
552,1908.31950027362723,13.89057058011736,4630.935,-1484588.118,786189.601,154.851,20.936
553,1912.03329635028899,8.24173143655867,4631.372,-1484587.586,786193.276,151.557,20.936
554,1915.74709242683548,8.87049704980234,4631.372,-1484587.053,786196.952,151.557,20.936
555,1918.63823405752919,9.49926266538312,4635.148,-1484586.576,786199.803,151.557,20.936
556,1921.52937568814696,0.84338676970827,4635.148,-1484586.099,786202.655,151.557,20.936
557,1926.22115769197035,352.18751087006257,4636.256,-1484586.737,786207.303,151.557,20.936
558,1930.91293969571007,344.65877061777189,4633.657,-1484587.374,786211.951,151.557,20.936
559,1934.99486466646454,337.13003036548076,4635.111,-1484588.961,786215.712,151.557,20.500
560,1939.07678963730950,337.13003036548076,4635.111,-1484590.547,786219.473,151.557,20.500
561,1943.15871460806397,327.39731458798315,4635.111,-1484592.134,786223.234,151.557,20.500
562,1947.64563351729589,317.66459880738051,4636.333,-1484595.155,786226.551,151.557,19.872
563,1952.13255242659829,308.17693432140754,4633.854,-1484598.177,786229.868,151.557,19.872
564,1957.02309602084665,304.45412750808174,4635.115,-1484602.467,786232.216,151.557,19.584
565,1960.22832270230788,310.21898517912945,4632.561,-1484604.915,786234.285,154.210,19.584
566,1963.43354938376888,313.56017406373888,4632.561,-1484607.362,786236.355,154.210,19.584
567,1967.05213671158549,316.90136294771855,4632.561,-1484609.835,786238.997,154.210,19.584
568,1970.67072403931684,334.63649912870306,4631.015,-1484612.307,786241.639,154.210,19.209
569,1975.46747298527907,354.70962550372349,4631.015,-1484612.944,786246.394,154.210,19.209
570,1980.05443037995747,357.04761569858221,4632.897,-1484613.180,786250.974,154.210,18.924
571,1984.64138777462358,357.07074182525480,4632.897,-1484613.416,786255.555,154.210,18.924
572,1988.78810871091787,357.09386795043457,4634.768,-1484613.627,786259.697,154.210,19.095
573,1992.93482964709528,353.22509264842478,4634.768,-1484613.837,786263.838,154.210,19.095
574,1997.56949262371904,341.14963572959249,4636.475,-1484614.693,786268.393,154.210,19.212
575,2000.98670031898359,332.94295411272930,4636.475,-1484616.247,786271.436,154.210,19.212
576,2004.40390801424792,328.69139820391371,4637.601,-1484617.802,786274.479,154.210,19.239
577,2008.81440986822781,319.33939732570184,4635.919,-1484620.367,786278.067,154.210,19.239
578,2012.95192379481796,314.23895235572814,4635.919,-1484623.331,786280.954,154.210,19.239
579,2017.08943772132693,314.23895235572814,4637.214,-1484626.295,786283.841,154.210,19.672
580,2021.22695164791708,312.06410074332712,4634.729,-1484629.260,786286.727,154.210,19.672
581,2023.79967978869558,309.88924913201117,4634.729,-1484631.234,786288.377,154.210,19.672
582,2026.37240792929538,307.46266385091576,4636.221,-1484633.208,786290.027,154.210,20.137
583,2031.02192704619256,305.03607856898122,4632.926,-1484637.015,786292.696,154.210,20.137
584,2035.67144616289920,318.00424756217114,4632.926,-1484640.822,786295.365,154.210,20.137
585,2038.46407754767097,330.97241655453735,4632.926,-1484642.177,786297.807,154.210,20.137
586,2041.25670893244296,324.90244550420437,4634.754,-1484643.532,786300.249,154.210,20.708
587,2046.17880584476984,318.83247445489150,4631.188,-1484646.772,786303.954,154.210,20.708
588,2051.10090275694392,306.26817243705273,4632.997,-1484650.012,786307.660,154.210,20.754
589,2054.26180291286619,293.70387041915990,4632.997,-1484652.906,786308.930,154.210,20.754
590,2057.42270306883483,308.86947458344071,4629.581,-1484655.800,786310.201,154.210,20.754
591,2060.32938243845092,324.03507874928653,4629.581,-1484657.507,786312.554,154.210,20.754
592,2063.23606180802471,327.45465765845057,4631.854,-1484659.214,786314.906,154.210,21.229
593,2066.74556594082742,330.87423656462079,4631.854,-1484660.923,786317.972,154.210,21.229
594,2070.25507007352826,325.27394074994584,4628.536,-1484662.631,786321.038,154.210,21.292
595,2073.98063084974592,319.67364493436861,4631.059,-1484665.042,786323.878,149.879,21.256
596,2077.70619162611411,303.68593591898826,4631.059,-1484667.453,786326.718,149.879,21.256
597,2082.47712121450377,271.84462215286499,4627.527,-1484671.998,786328.169,149.879,21.789
598,2086.85300807172598,248.42188314652941,4627.527,-1484676.243,786327.109,149.879,21.789
599,2090.71830423574693,262.77045403391344,4625.021,-1484679.619,786325.227,149.879,22.431
600,2095.62403053748812,284.68815917452270,4625.021,-1484684.365,786326.471,149.879,22.431
601,2100.52975683942486,286.71164401360335,4624.210,-1484689.110,786327.715,149.879,22.841
602,2105.05176910285218,311.72220193340786,4624.210,-1484693.393,786329.167,149.879,22.841
603,2109.37406042401608,334.70927501312940,4624.661,-1484695.239,786333.075,149.879,22.853
604,2113.69635174517998,327.44164960655405,4624.661,-1484697.086,786336.983,149.879,22.853
605,2116.85488541169389,320.17402419930244,4624.661,-1484699.109,786339.409,149.879,22.853
606,2120.01341907811820,302.92048925845114,4624.838,-1484701.131,786341.834,149.879,22.494
607,2124.94477973312587,286.72561220873399,4625.342,-1484705.880,786343.166,149.879,22.877
608,2127.80672270233845,287.78427009990367,4625.342,-1484708.605,786344.040,149.879,22.877
609,2130.66866567132956,293.82303566394904,4626.887,-1484711.330,786344.914,149.879,23.150
610,2134.81527881844477,309.97479250268674,4626.887,-1484714.926,786346.979,149.879,23.150
611,2137.75283542402985,320.08778377809102,4626.095,-1484716.811,786349.232,149.879,23.048
612,2140.69039202961494,328.78277239936324,4626.095,-1484718.696,786351.485,149.879,23.048
613,2144.60746441623496,335.51444048330228,4628.026,-1484720.196,786355.104,149.879,23.509
614,2147.98456702000749,340.14105341955616,4627.135,-1484721.700,786358.127,149.879,23.171
615,2152.03953267838415,0.07813680828816,4627.135,-1484722.631,786362.074,149.879,23.171
616,2154.85381140534400,18.85295866502871,4626.804,-1484721.977,786364.811,149.879,23.171
617,2157.95562459059329,16.31736946447595,4626.804,-1484720.702,786367.639,149.879,23.171
618,2161.99635183286819,8.35410832057465,4626.804,-1484720.115,786371.637,149.879,23.171
619,2166.03707907522448,12.18744684349949,4627.323,-1484719.528,786375.635,149.879,22.710
620,2170.98344462422801,24.95465563887726,4627.323,-1484718.163,786380.389,149.879,22.710
621,2175.05750150931681,31.80345392818210,4628.839,-1484715.891,786383.771,149.879,22.710
622,2179.09182893952220,29.71838194863280,4628.839,-1484713.891,786387.275,149.879,22.710
623,2183.12615636974169,29.71838194863280,4630.133,-1484711.891,786390.778,149.879,22.710
624,2187.16048379994709,25.92864265472666,4632.442,-1484709.891,786394.282,149.879,22.667
625,2191.00492105705371,22.13890336266622,4634.224,-1484708.442,786397.843,149.879,22.736
626,2194.84935831416033,22.13890336266622,4634.224,-1484706.994,786401.404,149.879,22.736
627,2198.69379557126695,18.13278413734715,4634.224,-1484705.545,786404.965,149.879,22.736
628,2202.93491382064758,14.12666491050289,4636.034,-1484704.510,786409.078,149.879,22.628
629,2207.17603206997137,358.33914472679510,4636.034,-1484703.475,786413.191,149.879,22.628
630,2209.80869576918712,342.55162454461242,4637.562,-1484704.264,786415.702,149.879,22.880
631,2212.44135946840288,324.44305892278942,4637.562,-1484705.053,786418.214,149.879,22.880
632,2215.64624776240498,306.33449330096647,4637.562,-1484707.635,786420.113,149.879,22.880
633,2218.85113605640709,318.56542709439520,4637.562,-1484710.217,786422.011,149.879,22.880
634,2223.14405466535709,330.79636088782405,4635.304,-1484712.311,786425.759,149.879,22.776
635,2227.43697327430709,335.22668195759445,4635.304,-1484714.406,786429.506,149.879,22.776
636,2230.12420877998056,339.65700302779618,4636.671,-1484715.340,786432.026,149.879,22.768
637,2232.81144428576317,343.27680763513155,4636.671,-1484716.274,786434.545,149.879,22.768
638,2235.73643099638321,346.89661224203547,4636.671,-1484716.938,786437.394,149.879,22.768
639,2238.66141770700324,345.11481587086075,4638.358,-1484717.601,786440.243,149.879,22.375
640,2242.20690507365271,343.33301949995587,4638.358,-1484718.618,786443.639,149.879,22.375
641,2245.75239244041359,336.67194688339032,4634.134,-1484719.634,786447.036,155.584,22.375
642,2249.40004181237555,330.01087426451414,4636.926,-1484721.458,786450.195,155.584,22.343
643,2253.04769118435297,330.80872101559902,4636.926,-1484723.281,786453.355,155.584,22.343
644,2256.20816221649920,329.41876091467924,4639.533,-1484724.784,786456.135,160.861,22.594
645,2259.28151019173356,327.23095406004660,4639.533,-1484726.447,786458.719,160.861,22.594
646,2262.35485816687014,322.09435107789835,4635.487,-1484728.111,786461.303,160.861,22.594
647,2265.90451722706393,316.95774809569627,4637.992,-1484730.533,786463.898,160.861,23.063
648,2269.45417628717269,312.18479266158482,4637.992,-1484732.956,786466.492,160.861,23.063
649,2274.23771458225883,326.26844114601994,4633.888,-1484736.756,786469.398,160.861,23.063
650,2277.45498580057756,354.92096285572103,4636.449,-1484737.582,786472.508,160.861,23.465
651,2280.44216076294742,4.71688064760859,4636.449,-1484737.336,786475.485,160.861,23.465
652,2283.42933572520133,327.79685780353066,4636.449,-1484737.090,786478.462,160.861,23.465
653,2286.26998354592888,287.56244219466134,4636.449,-1484739.744,786479.474,160.861,23.465
654,2290.22116069824597,305.26070751699820,4638.216,-1484743.574,786480.446,160.861,23.595
655,2294.89972301040461,341.16626996442233,4634.705,-1484746.172,786484.338,160.861,23.595
656,2297.44909687581639,356.05917432490003,4634.705,-1484746.347,786486.881,160.861,23.595
657,2299.99847074134414,351.54053431304578,4636.371,-1484746.522,786489.424,160.861,23.875
658,2303.37939077517376,347.02189430110161,4636.371,-1484747.281,786492.719,160.861,23.875
659,2306.76031080900339,336.04191598480207,4636.371,-1484748.041,786496.013,160.861,23.875
660,2311.48314417993015,325.06193766966032,4636.237,-1484750.745,786499.885,160.861,23.937
661,2316.20597755072322,330.91549560305668,4633.480,-1484753.450,786503.757,160.861,23.937
662,2319.09605914437770,344.04343673101516,4636.293,-1484754.590,786506.412,160.861,24.123
663,2322.71771033393452,351.31781992673501,4636.293,-1484755.137,786509.993,160.861,24.123
664,2326.33936152349133,1.10530335622117,4639.711,-1484755.684,786513.573,160.861,23.738
665,2328.98268894228613,10.89278678842364,4639.711,-1484755.184,786516.168,160.861,23.738
666,2331.62601636101090,2.99699371214980,4639.711,-1484754.685,786518.764,160.861,23.738
667,2334.46490084737798,355.10120063326002,4639.711,-1484754.927,786521.593,160.861,23.738
668,2337.30378533386101,347.45391227023725,4641.349,-1484755.169,786524.421,160.861,23.791
669,2340.53758117169355,339.80662390517841,4641.349,-1484756.286,786527.456,160.861,23.791
670,2343.77137700960611,335.35621294982815,4642.348,-1484757.402,786530.491,160.861,23.639
671,2348.70707741051910,330.90580199608507,4642.348,-1484759.802,786534.804,160.861,23.639
672,2353.64277781133023,337.18626317406478,4640.579,-1484762.202,786539.117,160.861,23.908
673,2356.93173155465593,343.46672435042888,4640.579,-1484763.138,786542.270,160.861,23.908
674,2360.22068529804756,337.32365660230607,4640.579,-1484764.074,786545.423,160.861,23.908
675,2364.15987757234279,331.18058885653562,4641.728,-1484765.973,786548.874,160.861,22.310
676,2368.09906984673989,333.92182776388614,4641.728,-1484767.872,786552.326,160.861,22.310
677,2370.69407366407495,336.66306667031944,4641.728,-1484768.900,786554.708,160.861,22.310
678,2373.28907748130314,342.34688978825790,4639.525,-1484769.928,786557.091,160.861,22.245
679,2378.17604256793857,351.85605834005725,4639.525,-1484770.941,786561.872,160.861,22.245
680,2381.50367804398866,355.68140377548326,4640.552,-1484771.192,786565.190,160.861,22.330
681,2384.83131352013697,357.30809654793666,4640.552,-1484771.442,786568.508,160.861,22.330
682,2388.98412428742449,350.38819326019944,4642.070,-1484771.519,786572.660,160.861,22.238
683,2393.35748282834720,327.58967860926441,4642.070,-1484772.882,786576.816,160.861,22.238
684,2396.50471248680424,322.27532552646153,4642.070,-1484775.171,786578.976,160.861,22.238
685,2399.76328964576032,336.14836319311388,4643.826,-1484776.741,786581.832,160.861,21.907
686,2404.49948306648730,340.36521200544331,4640.933,-1484778.276,786586.312,160.861,21.907
687,2407.97509774453056,339.64658866260191,4642.849,-1484779.485,786589.571,160.861,22.072
688,2411.45071242238373,344.52681066913965,4642.849,-1484780.694,786592.829,160.861,22.072
689,2414.68737859759585,344.09604345158846,4642.849,-1484781.289,786596.011,160.861,22.072
690,2419.60138522950228,325.25303280172830,4644.544,-1484783.067,786600.592,160.861,21.650
691,2422.77921150492057,295.01440562305777,4644.544,-1484785.439,786602.707,160.861,21.650
692,2424.93274826742982,290.52888253841076,4641.726,-1484787.570,786603.018,160.861,21.650
693,2428.03152892182106,315.66680805283681,4643.100,-1484790.176,786604.694,152.552,21.455
694,2432.38819283072735,338.23709732783402,4643.100,-1484792.447,786608.412,152.552,21.455
695,2436.99522431447622,339.46671848461381,4644.336,-1484793.413,786612.917,152.552,21.491
696,2439.86258815962447,331.04289321459885,4640.619,-1484794.802,786615.425,152.552,21.491
697,2442.72995200487458,326.51612988074800,4640.619,-1484796.190,786617.934,152.552,21.491
698,2445.61322862732050,321.98936654562169,4640.619,-1484797.965,786620.206,152.552,21.491
699,2448.49650524967456,321.10172388041059,4642.588,-1484799.741,786622.478,152.552,21.477
700,2452.56127191312089,325.27110882712282,4642.588,-1484802.342,786625.601,152.552,21.477
701,2457.40885444339392,328.76091143808230,4640.910,-1484804.742,786629.813,152.552,21.761
702,2460.54405847750832,327.19368643725448,4640.910,-1484806.440,786632.448,152.552,21.761
703,2463.67926251152448,330.82517657094627,4640.910,-1484808.139,786635.084,152.552,21.761
704,2468.38206158112280,349.29985631691574,4642.528,-1484810.167,786639.327,152.552,21.929
705,2470.94139215373252,4.14304592592353,4642.528,-1484809.982,786641.879,152.552,21.929
706,2473.50072272644184,0.30453649651698,4642.528,-1484809.797,786644.432,152.552,21.929
707,2476.32452060325659,356.46602707208871,4642.686,-1484809.971,786647.250,152.552,21.759
708,2479.14831847994083,357.66617192937787,4642.686,-1484810.145,786650.069,152.552,21.759
709,2481.65524891225095,358.86631678174825,4642.686,-1484810.195,786652.575,152.552,21.759
710,2484.16217934468204,348.20278625941478,4642.709,-1484810.244,786655.082,152.552,22.164
711,2488.49869381230610,329.13975166475592,4639.319,-1484811.901,786659.089,152.552,22.164
712,2491.71810664297618,316.89806069530187,4639.319,-1484813.938,786661.582,152.552,22.164
713,2495.03596224460716,313.05587380080686,4640.175,-1484816.363,786663.847,152.552,22.419
714,2498.35381784623814,305.91375416761997,4640.175,-1484818.787,786666.112,152.552,22.419
715,2501.20847084150455,298.77163453555767,4636.436,-1484821.289,786667.486,152.552,22.419
716,2504.06312383656677,315.26823062950973,4636.436,-1484823.792,786668.860,152.552,22.419
717,2508.27787866092649,342.96818891031347,4636.724,-1484825.786,786672.574,152.552,22.733
718,2512.01456952000672,354.17155110015619,4636.724,-1484826.165,786676.291,152.552,22.733
719,2515.75126037917926,351.56243053173648,4639.197,-1484826.544,786680.008,152.552,23.102
720,2519.51867078174291,348.95330996161994,4635.041,-1484827.266,786683.706,152.552,23.102
721,2523.28608118442116,341.63001044923124,4638.251,-1484827.988,786687.404,152.552,23.301
722,2527.87379455206155,330.86219381382580,4638.251,-1484829.977,786691.538,152.552,23.301
723,2531.19700871571058,327.41767669266983,4638.251,-1484831.767,786694.338,152.552,23.301
724,2534.52022287923410,319.11752339728264,4642.662,-1484833.556,786697.138,152.552,23.786
725,2538.32244437089230,310.81737009972136,4636.156,-1484836.434,786699.623,152.552,23.786
726,2542.12466586280289,309.97408040746944,4636.156,-1484839.311,786702.109,152.552,23.786
727,2546.22838495903216,309.13079071507008,4640.988,-1484842.495,786704.699,152.552,23.549
728,2550.33210405518821,309.71046971351922,4637.147,-1484845.678,786707.288,158.092,23.549
729,2552.93479145266156,310.29014871357629,4637.147,-1484847.663,786708.971,158.092,23.549
730,2555.53747885021039,309.91162248321558,4637.147,-1484849.649,786710.654,158.092,23.549
731,2558.38673320314683,309.53309625097461,,-1484851.846,786712.468,158.092,23.597
732,2561.23598755600915,317.45931672749367,4636.045,-1484854.044,786714.282,158.092,23.597
733,2565.09130036913393,325.38553720398295,4636.045,-1484856.234,786717.455,158.092,23.597
734,2568.94661318248700,332.06696146432523,4637.858,-1484858.424,786720.627,158.092,24.140
735,2573.03919715137226,338.74838572589539,4637.858,-1484859.907,786724.442,158.092,24.140
736,2577.13178112036621,333.07997291252474,4636.797,-1484861.390,786728.256,158.092,24.140
737,2581.16203580989441,327.41156010025333,4638.004,-1484863.561,786731.652,158.092,24.496
738,2585.19229049929709,317.91469297095023,4638.004,-1484865.732,786735.047,158.092,24.496
739,2589.03817948613187,308.41782584065089,4637.180,-1484868.745,786737.437,115.109,25.071
740,2592.88406847271199,295.38489171386726,4637.180,-1484871.758,786739.827,115.109,25.071
741,2595.40188821769789,282.35195758797931,4637.180,-1484874.218,786740.366,115.109,25.071
742,2597.91970796270880,279.26767262181801,4637.180,-1484876.677,786740.904,115.109,25.071
743,2601.74398668333879,276.18338765368367,4638.208,-1484880.479,786741.316,115.109,25.071
744,2605.56826540372458,269.85885344558233,4638.208,-1484884.281,786741.728,115.109,25.071
745,2609.34867073977421,267.50254284739481,4639.893,-1484888.038,786741.302,115.109,25.071
746,2613.04160429585545,300.22282421054643,4639.893,-1484891.730,786741.397,115.109,25.071
747,2615.98507755487708,328.97488196582134,4639.893,-1484893.247,786743.920,115.109,25.071
748,2618.92855081367907,334.88199896913289,4642.057,-1484894.764,786746.442,115.109,25.599
749,2622.47261766764495,344.97836351799418,4642.057,-1484895.930,786749.789,115.109,25.599
750,2626.67232578829680,11.06644625104298,4641.713,-1484896.719,786753.914,115.109,25.989
751,2631.64851112410634,57.11652019154180,4641.713,-1484894.012,786758.089,115.109,25.989
752,2635.07879556581975,57.67814711843440,4639.470,-1484890.621,786758.609,115.109,25.989
753,2637.33875921851404,10.63785583687218,4639.470,-1484889.354,786760.481,115.109,25.989
754,2640.66837273144029,333.16681205082972,4638.962,-1484890.093,786763.728,115.109,26.402
755,2643.10457231025975,332.62600044411317,4638.962,-1484891.686,786765.570,115.109,26.402
756,2648.07182500623685,351.13286975048965,4638.781,-1484892.879,786770.392,115.109,26.004
757,2651.05093998125994,349.58974235116960,4638.781,-1484893.079,786773.365,115.109,26.004
758,2654.75575811462068,352.13900080019027,4641.070,-1484894.161,786776.908,115.109,26.004
759,2659.19736744183638,1.25870323118032,4640.759,-1484894.063,786781.349,115.109,25.466
760,2663.63897676905708,2.65739231434095,4640.759,-1484893.965,786785.789,115.109,25.466
761,2667.46317073987302,4.05608139432208,4640.215,-1484893.695,786789.604,115.109,24.241
762,2671.28736471055663,4.05608139432209,4639.070,-1484893.424,786793.418,115.109,24.241
763,2675.11155868137257,359.29079402376021,4638.902,-1484893.154,786797.233,115.109,23.917
764,2679.47770399428191,354.52550665152023,4639.686,-1484893.571,786801.579,115.109,23.917
765,2683.84384930719125,354.05297443732542,4639.362,-1484893.987,786805.925,115.109,23.917
766,2688.41778005303149,353.58044222321195,4639.362,-1484894.498,786810.471,115.109,23.917
767,2692.99171079898724,347.02092589384051,4639.503,-1484895.010,786815.016,115.109,23.917
768,2697.33380010360270,340.46140956438768,4639.503,-1484896.462,786819.108,115.109,23.917
769,2701.67588940821815,344.00517704004483,4640.250,-1484897.914,786823.200,115.109,23.654
770,2704.95497195616281,347.54894451790750,4640.250,-1484898.621,786826.402,115.109,23.654
771,2708.23405450417113,335.93619936861160,4640.587,-1484899.328,786829.604,115.109,23.654
772,2711.06065918408331,324.32345421779814,4640.587,-1484900.977,786831.900,115.109,23.654
773,2713.88726386409007,298.67065293617873,4640.922,-1484902.625,786834.196,115.109,23.654
774,2718.66732658703086,282.41709123183398,4640.922,-1484907.399,786834.448,115.109,23.654
775,2723.45008606384863,299.11760653702333,4642.721,-1484911.839,786836.225,115.109,23.654
776,2728.07334619589665,330.81782234407314,4642.750,-1484915.559,786838.970,115.109,23.654
777,2731.95821268301870,359.88357559595966,4642.750,-1484915.883,786842.841,115.109,23.654
778,2735.98546316660895,359.33834063238669,4642.414,-1484915.564,786846.856,115.109,22.445
779,2739.56282221750325,347.55922201603124,4642.414,-1484915.930,786850.415,115.109,22.445
780,2743.73954532074049,334.00748775245825,4641.964,-1484917.290,786854.364,115.109,22.136
781,2748.23121876114556,327.03841692241843,4643.786,-1484919.735,786858.132,115.109,22.301
782,2751.01827769217107,327.05400987523228,4643.786,-1484921.251,786860.470,115.109,22.301
783,2753.80533662319658,326.98312639828850,4643.012,-1484922.766,786862.809,115.109,22.301
784,2758.43049304921033,312.68713944258184,4643.012,-1484925.291,786866.684,115.109,22.301
785,2762.01036325954510,306.19434292317624,4644.688,-1484928.439,786868.390,115.109,23.098
786,2765.09283120391638,322.20437763173618,4643.704,-1484930.659,786870.529,115.109,22.986
787,2769.24718532026827,350.26990924887372,4643.704,-1484932.705,786874.144,115.109,22.986
788,2771.80868339512836,10.05771311937262,4643.704,-1484932.258,786876.666,115.109,22.986
789,2774.37018147002891,0.03967305534705,4642.566,-1484931.811,786879.188,137.512,22.497
790,2777.22159927020994,350.02163298855487,4642.566,-1484932.305,786881.997,137.512,22.497
791,2780.07301707027636,347.15628241371979,4642.566,-1484932.799,786884.805,137.512,22.497
792,2782.75378591868866,344.29093183908742,4641.686,-1484933.525,786887.385,137.512,21.750
793,2785.43455476710096,329.66538531825853,4641.686,-1484934.251,786889.966,137.512,21.750
794,2788.30241101489946,315.03983879660780,4643.288,-1484936.277,786891.995,137.512,21.750
795,2791.17026726261565,331.22994164166448,4643.288,-1484938.304,786894.025,137.512,21.750
796,2794.67601800910779,347.61861305146516,4642.287,-1484939.067,786897.446,137.512,21.413
797,2798.81912107246899,349.93733152077994,4642.287,-1484939.941,786901.496,137.512,21.413
798,2802.47464361289349,349.50647791778027,4641.952,-1484940.447,786905.117,137.512,21.383
799,2804.70088737271726,335.81960717566051,4641.952,-1484940.949,786907.285,137.512,21.383
800,2809.20021859275630,334.63160798461229,4642.616,-1484943.550,786910.957,137.512,22.356
801,2812.93921400504905,350.82597614131083,4642.616,-1484944.544,786914.561,137.512,22.356
802,2816.94554123176295,352.21056044302532,4642.616,-1484944.749,786918.562,137.512,22.356
803,2819.81015579964105,347.34864463324760,4642.579,-1484945.376,786921.357,137.512,22.356
804,2822.67477036758191,337.25437550173370,4642.579,-1484946.004,786924.152,137.512,22.356
805,2825.65448208101134,327.16010636957367,4642.579,-1484947.620,786926.656,137.512,22.356
806,2828.63419379431434,326.78936087092620,4643.258,-1484949.235,786929.159,137.512,22.356
807,2831.36751529193816,326.41861536836490,4643.258,-1484950.747,786931.436,137.512,22.356
808,2834.10083678969067,330.37789818293027,4642.916,-1484952.259,786933.714,137.512,23.138
809,2837.38902892462238,334.33718099952870,4642.964,-1484953.683,786936.677,137.512,23.138
810,2840.67722105955409,328.08393155645985,4642.964,-1484955.107,786939.641,137.512,23.138
811,2845.23488945703366,325.99211356545584,4642.964,-1484957.924,786943.224,137.512,23.138
812,2849.64495307080051,333.05033291440765,4643.308,-1484960.119,786947.050,137.512,23.256
813,2854.03080496814300,340.94736272652926,4643.308,-1484961.906,786951.055,137.512,23.256
814,2857.70700725983897,345.94760464176375,4643.517,-1484962.799,786954.621,137.512,23.256
815,2861.38320955153495,340.03197641042431,4643.517,-1484963.691,786958.187,137.512,23.256
816,2865.86475753639070,334.11634818042387,4644.507,-1484965.648,786962.219,137.512,22.883
817,2870.34630552114504,337.60244097192322,4644.507,-1484967.604,786966.251,137.512,22.883
818,2874.65714042117452,341.08853376379795,4644.664,-1484969.001,786970.329,159.521,22.575
819,2878.96797532123855,340.74120272193954,4644.664,-1484970.399,786974.407,159.521,22.575
820,2883.34139154689910,340.39387167980323,4645.361,-1484971.866,786978.527,159.521,22.094
821,2887.71480777248144,336.31536696886525,4645.361,-1484973.334,786982.647,159.521,22.094
822,2891.01734518366538,328.44514293723995,4645.834,-1484974.872,786985.569,159.521,21.948
823,2894.75684477696132,324.65342361798946,4647.213,-1484977.035,786988.619,159.521,21.948
824,2898.49634437025725,331.62759945428701,4647.213,-1484979.199,786991.670,159.521,21.948
825,2902.69934584582734,338.60177528881752,4647.407,-1484980.732,786995.583,159.521,21.610
826,2906.90234732137424,340.58516877141528,4647.407,-1484982.266,786999.496,159.521,21.610
827,2910.71187412360950,342.56856225604236,4647.424,-1484983.407,787003.131,159.521,21.562
828,2914.52140092595664,338.16406298246102,4649.634,-1484984.548,787006.765,159.521,21.562
829,2919.40260789769536,333.75956370861758,4649.216,-1484986.706,787011.143,159.521,21.219
830,2924.28381486943408,336.01220741354120,4649.216,-1484988.864,787015.522,159.521,21.219
831,2928.50708845275904,338.26485112022436,4648.413,-1484990.428,787019.445,151.848,21.009
832,2932.73036203610582,338.26485112022436,4648.413,-1484991.992,787023.368,151.848,21.009
833,2936.95363561943122,342.36469695083065,4649.414,-1484993.556,787027.291,151.848,20.298
834,2940.92087662845006,346.46454278319652,4649.414,-1484994.485,787031.148,151.848,20.298
835,2944.88811763746935,354.12390795562607,4649.414,-1484995.413,787035.005,151.848,20.298
