vertex_index,distance,angle,elev,x,y,relief,velocity
23,86.30576888171424,148.32891061522230,100.500,1000397.767,-606328.222,31.633,5.008
24,91.27408651261850,141.41703226008212,101.383,1000400.865,-606332.106,32.188,5.008
25,96.24240414352278,135.77431957952069,101.664,1000403.963,-606335.990,32.398,5.008
26,99.65057311337968,130.13160689758035,101.969,1000406.569,-606338.186,32.086,5.008
27,103.05874208325056,175.00908669360035,101.945,1000409.175,-606340.383,31.688,5.008
28,106.49378961630465,219.88656649162183,101.578,1000406.972,-606343.019,30.938,5.008
29,109.92883714926943,235.40872762416413,101.570,1000404.769,-606345.655,30.180,5.008
30,113.35968162355825,250.93088875608379,102.211,1000401.527,-606346.775,29.063,5.008
31,116.79052609784704,250.93088875608379,102.703,1000398.284,-606347.896,28.531,5.008
32,120.22137057213584,241.41515626550157,103.711,1000395.042,-606349.017,28.617,5.008
33,123.79636634487017,231.89942377476095,104.469,1000392.228,-606351.223,28.961,5.008
34,127.37136211776794,227.98731527822525,106.297,1000389.415,-606353.429,29.305,10.430
35,131.04105240583829,224.07520678250100,108.367,1000386.863,-606356.066,29.922,10.430
36,134.71074269398960,203.44497502188753,109.797,1000384.310,-606358.702,30.188,10.430
37,138.52653817396495,182.81474325979096,110.789,1000384.122,-606362.513,30.328,10.430
38,142.34233365381832,171.19229688361719,112.039,1000383.935,-606366.324,29.602,10.430
39,145.42026671677257,159.56985050827348,111.539,1000385.009,-606369.209,29.328,10.430
40,148.49819977972683,127.32707086414401,110.789,1000386.084,-606372.093,29.117,10.430
41,153.39549264715188,87.71877710714411,108.008,1000390.962,-606372.527,29.117,10.430
42,157.39116192588446,80.35326299495669,105.867,1000394.901,-606371.857,29.133,10.430
43,161.38683120448275,104.29687010703211,104.297,1000398.840,-606371.188,29.133,10.430
44,165.04318905116276,128.24047721898907,103.516,1000401.712,-606373.451,29.117,10.430
45,168.69954689775133,137.62881141097540,102.703,1000404.584,-606375.714,29.227,10.430
46,172.09936773638171,147.01714560210831,102.336,1000406.435,-606378.566,29.391,10.430
47,175.49918857517312,147.01714560210831,102.258,1000408.285,-606381.418,29.438,10.430
48,178.89900941380350,165.89629695744321,102.609,1000410.136,-606384.270,29.422,10.430
49,182.32368873056268,184.77544831354081,103.930,1000409.851,-606387.683,29.383,10.430
50,185.74836804721551,165.44639502326223,105.930,1000409.566,-606391.095,29.398,10.430
51,189.46485176557371,146.11734173243246,106.641,1000411.638,-606394.181,29.500,10.430
52,193.18133548402855,143.32709388688235,106.539,1000413.710,-606397.266,29.461,10.430
53,196.53115989082789,140.53684604069608,106.398,1000415.839,-606399.852,29.305,10.430
54,199.88098429779103,140.53684604069608,107.578,1000417.968,-606402.438,28.523,10.430
55,203.23080870459037,131.32801135241149,106.898,1000420.097,-606405.025,28.148,10.430
56,207.73431673284136,122.11917666501191,106.844,1000423.911,-606407.419,28.211,10.430
57,212.23782476105569,115.81273376625084,105.500,1000427.726,-606409.813,28.742,10.430
58,216.25927116594227,122.78471797073593,105.039,1000431.516,-606411.156,29.234,10.430
59,219.97280615426516,136.06314507500301,105.063,1000434.093,-606413.830,29.648,6.267
60,223.68634114258805,134.54833153522986,104.695,1000436.670,-606416.505,30.078,6.267
61,227.44723183442500,133.03351799485154,104.602,1000439.419,-606419.071,30.344,6.267
62,231.20812252634704,118.69909991339497,104.898,1000442.168,-606421.638,30.672,6.267
63,235.07336489254479,106.35526796620503,105.016,1000445.912,-606422.597,30.945,6.267
64,238.62113700766747,108.34585410075876,106.516,1000449.280,-606423.713,31.016,6.267
65,242.16890912282685,149.13265872166707,108.375,1000452.647,-606424.830,31.242,6.267
66,244.72734471125796,189.91946334319175,107.430,1000452.206,-606427.350,31.469,6.267
67,247.28578029959445,213.51319659466589,105.797,1000451.766,-606429.870,31.531,6.267
68,251.53351204911073,237.10692984397204,105.797,1000448.199,-606432.177,31.281,6.267
69,255.78124379869027,251.64598739617753,106.734,1000444.632,-606434.484,31.016,6.267
70,259.96713029730654,266.18504494898923,107.625,1000440.455,-606434.762,30.852,6.267
71,264.15301679580665,266.18504494898923,108.672,1000436.279,-606435.041,30.609,6.267
72,268.33890329442289,258.86065994415577,109.703,1000432.102,-606435.319,30.320,10.430
73,273.32262503003005,251.53627493990405,111.820,1000427.375,-606436.898,29.641,10.430
74,278.30634676560032,231.39098506632948,113.492,1000422.648,-606438.476,28.734,10.430
75,281.99962116403873,211.24569519134815,114.367,1000420.732,-606441.634,28.594,10.430
76,285.69289556241671,201.18788104050057,115.523,1000418.816,-606444.791,29.133,10.430
77,289.78858995266387,191.13006689138115,116.109,1000418.026,-606448.810,29.703,10.430
78,293.88428434281929,159.27132107856954,117.938,1000417.235,-606452.829,30.273,10.430
79,296.93682805265371,127.41257526413801,117.078,1000419.660,-606454.683,30.586,10.430
80,299.98937176258056,104.19987209420285,114.773,1000422.084,-606456.538,30.695,10.430
81,304.03225488299012,48.91615712857552,112.305,1000426.077,-606455.904,30.586,10.430
82,307.16271910519407,16.84514533323926,112.227,1000426.984,-606452.908,30.273,10.430
83,310.29318332743179,26.60581365640110,111.914,1000427.892,-606449.912,29.703,10.430
84,312.99975919689285,36.36648197781266,110.891,1000429.496,-606447.733,29.961,10.430
85,315.70633506644765,57.27581729097582,110.133,1000431.101,-606445.553,30.242,10.430
86,318.73582135088174,78.18515260486960,108.828,1000434.067,-606444.933,30.719,6.267
87,321.76530763531582,110.37802226938283,108.328,1000437.032,-606444.313,31.008,6.267
88,326.71273123269123,168.41781535682847,107.328,1000440.039,-606448.241,31.656,6.267
89,331.32610557326450,194.26473877976088,107.563,1000438.902,-606452.713,31.297,6.267
90,335.93947991383777,196.19276340313709,107.883,1000437.765,-606457.184,30.859,6.267
91,339.22650427242155,198.12078802651325,108.398,1000436.743,-606460.308,30.984,6.267
92,342.51352863100533,181.49292166231783,109.336,1000435.721,-606463.432,31.180,6.267
93,345.09536262703062,164.86505529845965,109.516,1000436.395,-606465.924,31.422,6.267
94,347.67719662316830,155.88894337692503,111.273,1000437.069,-606468.416,31.820,6.267
95,350.38041308951563,146.91283145505315,111.016,1000438.545,-606470.681,31.953,6.267
96,353.08362955586296,140.72945496322498,110.219,1000440.020,-606472.946,32.000,15.286
97,356.84366219016727,134.54607847201902,109.422,1000442.700,-606475.584,31.969,15.286
98,360.60369482438858,134.54607847201902,109.602,1000445.380,-606478.221,31.781,15.286
99,364.36372745869289,136.69662250057033,109.539,1000448.060,-606480.859,32.008,15.286
100,368.47359994399511,138.84716652913283,110.336,1000450.764,-606483.953,32.219,15.286
101,372.58347242937390,133.57274897946692,111.633,1000453.469,-606487.048,32.477,15.286
102,377.09549116922534,128.29833143041205,112.875,1000457.010,-606489.844,32.586,15.286
103,381.60750990907690,141.03980946379565,113.555,1000460.551,-606492.641,32.750,15.286
104,384.79542471818888,153.78128749717925,113.258,1000461.959,-606495.501,32.828,15.286
105,387.98333952730087,175.57035743299716,113.078,1000463.368,-606498.360,32.641,15.286
106,391.57376064933806,197.35942736970165,112.703,1000462.296,-606501.787,32.414,15.286
107,395.16418177141009,211.13351630465939,112.281,1000461.225,-606505.214,31.961,15.286
108,399.86299612812513,224.90760523873053,114.297,1000457.908,-606508.542,31.695,15.286
109,404.56181048484018,221.76725604734960,115.922,1000454.591,-606511.870,31.664,15.286
110,408.16968787522330,218.62690685654573,118.234,1000452.338,-606514.689,31.461,15.286
111,411.77756526551542,188.43732649780031,120.469,1000450.086,-606517.507,31.320,15.286
112,416.71287599451136,158.24774613810055,123.633,1000451.915,-606522.091,31.414,15.286
113,421.64818672365845,124.32450849164039,124.313,1000453.744,-606526.675,31.531,15.286
114,425.87748807266706,90.40127084634044,120.000,1000457.973,-606526.705,31.531,15.286
115,430.10678942179271,90.40127084634042,116.156,1000462.203,-606526.734,31.531,15.286
116,434.33609077080121,77.86161846791792,114.805,1000466.432,-606526.764,31.531,15.286
117,437.79151391425938,65.32196609068140,114.328,1000469.572,-606525.321,31.508,15.286
118,441.24693705782335,65.32196609068139,114.867,1000472.711,-606523.878,31.414,15.286
119,444.70236020128152,67.82099495621128,115.492,1000475.851,-606522.436,31.414,15.286
120,448.03874952656327,70.32002382153956,117.563,1000478.993,-606521.312,31.281,15.286
121,451.37513885199382,70.32002382153956,118.844,1000482.134,-606520.189,31.281,15.286
122,454.71152817727562,93.45912039449640,120.648,1000485.276,-606519.065,31.266,15.286
123,458.91670337444560,116.59821696684868,121.109,1000489.036,-606520.948,31.281,15.286
124,463.12187857161558,142.55612974310856,121.930,1000492.796,-606522.831,31.414,15.286
125,465.91942902395806,168.51404251913095,120.422,1000493.353,-606525.572,31.508,15.286
126,468.71697947618645,190.62893989505923,118.594,1000493.910,-606528.314,31.602,15.286
127,472.08290998603354,212.74383727259425,118.055,1000492.090,-606531.145,31.664,15.286
128,475.44884049584562,212.74383727259425,116.898,1000490.269,-606533.976,31.719,15.286
129,478.81477100569265,215.61893346864517,116.742,1000488.448,-606536.807,31.867,15.286
130,482.33112620377477,218.49402966621739,116.945,1000486.260,-606539.559,31.875,15.286
131,485.84748140202038,218.49402966621739,117.625,1000484.071,-606542.311,31.891,15.286
132,489.36383660010256,230.18562969161744,118.609,1000481.882,-606545.063,31.891,15.286
133,494.13178887049048,241.87722971778629,119.930,1000477.677,-606547.311,31.781,15.286
134,498.89974114082349,229.56967844007707,121.563,1000473.472,-606549.558,31.602,15.286
135,502.84254489736946,217.26212716242415,123.266,1000471.085,-606552.696,30.945,15.286
136,506.78534865398575,199.63976194249227,125.828,1000468.698,-606555.834,30.578,15.286
137,510.26805441893941,182.01739672284415,128.570,1000468.575,-606559.315,29.891,15.286
138,513.75076018389723,154.31367977078148,132.078,1000468.453,-606562.795,29.227,15.286
139,517.04321982344186,126.60996281797080,132.117,1000471.096,-606564.759,29.234,15.286
140,520.33567946314929,87.80523637964416,132.234,1000473.738,-606566.722,29.266,15.286
141,523.92348707022052,49.00050994120024,126.742,1000476.446,-606564.368,29.234,15.286
142,527.51129467712747,49.00050994120024,123.297,1000479.154,-606562.015,29.227,15.286
143,531.09910228419869,42.56522525624612,120.117,1000481.862,-606559.661,29.891,15.286
144,535.01847673161672,36.12994057156924,118.195,1000484.173,-606556.495,30.219,15.286
145,538.93785117919742,36.12994057156925,117.602,1000486.484,-606553.330,30.945,15.286
146,542.85722562661545,35.17789609952225,117.500,1000488.795,-606550.164,31.344,15.286
147,546.81113692485133,34.22585162718637,117.773,1000491.018,-606546.895,31.781,15.286
148,550.76504822318350,60.50358424404274,118.016,1000493.242,-606543.626,31.891,15.286
149,553.91043828883619,86.78131686243216,119.398,1000496.383,-606543.449,31.891,15.286
150,557.05582835448229,107.72192699489072,120.391,1000499.523,-606543.272,31.891,15.286
151,561.94771398110515,128.66253712629069,122.688,1000503.343,-606546.329,31.781,15.286
152,566.83959960772802,138.46686395628782,124.281,1000507.163,-606549.385,31.602,15.286
153,571.80244868777356,148.27119078720989,122.016,1000509.773,-606553.606,30.945,15.286
154,576.76529776785696,168.60315029189238,120.492,1000512.383,-606557.827,30.219,15.286
155,580.57554739549323,188.93510979564985,119.438,1000511.791,-606561.591,29.547,15.286
156,584.38579702312950,193.22934634042673,119.664,1000511.199,-606565.355,29.234,15.286
157,588.44188973474161,197.52358288545108,120.180,1000509.978,-606569.223,29.320,15.286
158,592.49798244624264,216.89068314856308,120.898,1000508.757,-606573.091,29.367,15.286
159,596.16449966563835,208.84846609240219,121.305,1000505.708,-606575.127,29.398,15.286
160,600.64022848466027,168.96246527593476,121.859,1000505.595,-606579.602,29.477,15.286
161,604.36375017016314,156.48578177884994,122.359,1000507.081,-606583.016,29.578,15.286
162,608.08727185577277,175.51986337229096,122.805,1000508.566,-606586.430,29.422,15.286
163,611.46645429006435,194.55394496632991,123.344,1000507.717,-606589.701,29.141,15.286
164,614.84563672438514,190.25711273915715,123.805,1000506.868,-606592.972,28.492,17.578
165,618.73787032224936,176.51729940862037,124.773,1000506.464,-606596.843,27.719,17.578
166,621.84999866358135,167.07431830540685,125.586,1000507.160,-606599.876,27.563,17.578
167,624.96212700505282,152.49632947161595,127.531,1000507.856,-606602.909,27.492,17.578
168,629.25891873308467,120.59513694558213,126.680,1000510.736,-606606.099,27.234,17.578
169,632.66281159294419,103.27193325253442,125.008,1000514.049,-606606.880,27.234,17.578
170,636.06670445280372,108.28992089689675,124.586,1000517.362,-606607.661,27.234,17.578
171,638.76397223124275,113.30790854125904,124.711,1000519.839,-606608.729,26.883,17.578
172,641.46124000968177,124.35546446977204,124.797,1000522.316,-606609.796,26.883,17.578
173,644.01929548366718,135.40302039921337,125.266,1000524.112,-606611.617,26.383,17.578
174,646.57735095757084,152.50876123148424,125.281,1000525.908,-606613.439,26.156,17.578
175,649.03579459204411,190.40096772718857,125.547,1000526.351,-606615.857,26.023,17.578
176,653.55806790829695,221.04369059042071,125.305,1000524.010,-606619.726,26.211,17.578
177,657.58553011688684,222.65552907490425,127.180,1000520.884,-606622.266,26.383,17.578
178,661.22840644328312,214.41111035976215,129.336,1000518.825,-606625.271,26.477,17.578
179,664.87128276961357,178.61989371014860,134.531,1000516.767,-606628.277,26.734,17.578
180,668.51738465560629,113.29556426723425,134.117,1000518.970,-606631.182,26.992,17.578
181,671.07439021491143,83.76245147188160,131.844,1000521.512,-606630.904,26.992,17.578
182,673.63139577422919,90.03320144141652,127.828,1000524.054,-606630.626,26.992,17.578
183,677.03997618294113,96.30395141214061,126.406,1000527.441,-606631.001,26.992,17.578
184,680.44855659176869,96.30395141214061,125.273,1000530.829,-606631.375,26.992,17.578
185,683.85713700048063,101.74449160511102,126.039,1000534.217,-606631.749,26.992,17.578
186,687.72665564076499,107.18503179715066,126.461,1000537.914,-606632.892,27.188,17.578
187,691.59617428101501,116.50478647897476,127.719,1000541.611,-606634.036,27.273,17.578
188,695.67910355809647,125.82454116210045,129.516,1000544.921,-606636.425,27.234,17.578
189,699.76203283508357,138.90262485719057,131.789,1000548.232,-606638.815,26.953,17.578
190,702.35603376314145,151.98070855180265,131.891,1000549.451,-606641.105,26.461,17.578
191,704.95003469119933,153.90194404751671,132.945,1000550.669,-606643.395,25.789,17.578
192,709.77270341772328,185.26444918353397,133.836,1000552.644,-606647.795,25.344,14.986
193,714.18768076260403,212.34699166170179,133.773,1000550.131,-606651.424,25.063,17.578
194,717.48530340454920,209.98826449993712,133.969,1000548.482,-606654.280,24.758,17.578
195,720.78292604665330,208.22041582741880,134.195,1000546.834,-606657.137,24.570,17.578
196,724.07913774600672,193.42391013965477,134.875,1000545.366,-606660.088,24.344,17.578
197,727.51397920870613,174.78378951696894,135.094,1000545.342,-606663.522,24.297,17.578
198,730.92179367035851,136.09429193040896,135.633,1000545.982,-606666.870,24.313,17.578
199,734.25127782018035,103.01625795143399,134.461,1000549.226,-606667.619,24.313,17.578
200,737.58076197011530,103.82238327356097,133.023,1000552.470,-606668.369,24.383,17.578
201,741.75400435253107,112.56703065876110,131.898,1000556.508,-606669.423,24.383,14.986
202,744.29999760883243,138.25775039425673,131.359,1000558.702,-606670.716,24.461,14.986
203,747.52081218602780,154.69711903671541,130.977,1000560.011,-606673.658,24.500,14.986
204,750.90336712242629,141.13145333763597,130.711,1000561.527,-606676.682,24.594,14.986
205,753.49612163652091,128.87861666955337,131.016,1000563.545,-606678.310,24.602,14.986
206,756.08887615052492,148.44108869943219,131.266,1000565.563,-606679.937,24.602,14.986
207,758.76918902835973,168.00356072972073,132.484,1000566.120,-606682.559,24.477,14.986
208,761.44950190617010,174.32836453803768,132.859,1000566.678,-606685.181,24.359,14.986
209,766.23285937887249,180.65316834512953,133.453,1000566.623,-606689.964,24.586,14.986
210,771.01621685169141,189.78778062048761,133.914,1000566.569,-606694.747,24.984,14.986
211,773.54867216949776,198.92239289503493,134.352,1000565.747,-606697.142,25.109,14.986
212,776.08112748715644,193.63506407896119,134.703,1000564.926,-606699.538,25.250,14.986
213,780.99224921504515,167.35379177105531,136.695,1000564.213,-606704.397,25.414,14.986
214,784.22357834267370,146.35984827926382,136.227,1000566.003,-606707.087,25.359,14.986
215,787.45490747023791,150.93664818194787,136.789,1000567.793,-606709.777,25.281,14.986
216,791.89921151224655,155.51344808377272,136.211,1000569.635,-606713.822,24.344,18.947
217,796.34351555425519,163.47041589498497,135.836,1000571.477,-606717.867,21.961,18.947
218,799.68722032068979,171.42738370619728,137.977,1000571.976,-606721.173,20.922,18.947
219,803.03092508712427,157.62867949909327,138.000,1000572.474,-606724.479,21.242,18.947
220,805.98996016537978,102.25339339695483,137.203,1000574.221,-606726.868,21.414,18.947
221,809.40404517218940,60.67681150239876,134.906,1000577.197,-606725.196,21.242,18.947
222,812.81813017910076,51.41670924047208,134.227,1000580.174,-606723.524,21.070,18.947
223,816.84805461815643,42.15660697806700,135.063,1000582.879,-606720.537,20.922,18.947
224,820.87797905721231,66.40587011565066,136.742,1000585.583,-606717.549,21.961,18.947
225,824.25001217200645,90.65513325322298,137.898,1000588.955,-606717.588,21.961,18.947
226,827.62204528691677,97.99470822914591,138.938,1000592.327,-606717.626,21.961,18.947
227,831.51140630293742,105.33428320568036,139.430,1000596.078,-606718.655,20.914,18.947
228,835.40076731910108,114.94354917525690,139.930,1000599.829,-606719.683,20.914,18.947
229,838.23292135916302,124.55281514490116,140.188,1000602.161,-606721.290,20.922,18.947
230,841.06507539912900,132.69642152012639,139.891,1000604.494,-606722.896,21.078,18.947
231,844.51028342420352,173.05694373388087,139.656,1000606.669,-606725.567,21.336,18.947
232,846.97356416331979,211.87762306700373,138.203,1000605.618,-606727.795,21.414,18.947
233,851.15543017287507,263.09798403596477,136.313,1000603.016,-606731.068,21.750,18.947
234,855.58955428317836,301.21859193780722,135.828,1000599.508,-606728.356,21.594,18.947
235,858.62565286911149,294.72260236461426,136.188,1000596.750,-606727.086,21.414,18.947
236,861.66175145504451,277.70485381181743,136.141,1000593.992,-606725.816,21.242,18.947
237,864.26056297575508,260.68710525922830,135.039,1000591.428,-606726.237,21.414,18.947
238,866.85937449658036,238.78754283540036,134.734,1000588.863,-606726.658,21.414,18.947
239,869.59019645216324,216.88798041136477,134.391,1000587.224,-606728.842,21.594,18.947
240,872.32101840774624,209.52329391580727,134.859,1000585.585,-606731.026,21.750,18.947
241,874.85411025184590,202.15860742097257,135.656,1000584.629,-606733.372,21.898,18.947
242,877.38720209609733,185.20546652276249,137.961,1000583.674,-606735.718,22.031,18.947
243,881.68897382492059,152.63214441891375,139.219,1000584.550,-606739.930,22.258,18.947
244,886.17026860009116,137.01196321504975,140.016,1000587.605,-606743.208,22.523,18.947
245,890.65156337526741,133.27917402942271,139.344,1000590.661,-606746.486,23.125,18.947
246,894.99506184514644,129.54638484225492,138.680,1000594.010,-606749.251,23.398,18.947
247,899.33856031511493,127.83854151446413,139.539,1000597.359,-606752.017,23.656,18.947
248,903.24764415347136,126.13069818647313,138.602,1000600.517,-606754.322,23.359,18.947
249,907.15672799175900,122.61693637500051,138.383,1000603.674,-606756.626,22.945,18.947
250,909.68579317244939,119.10317456485838,137.836,1000605.884,-606757.857,22.945,18.947
251,912.21485835303793,107.11726359627748,137.602,1000608.094,-606759.087,22.523,18.947
252,914.90119023637828,95.13135262705519,138.031,1000610.769,-606759.327,22.523,18.947
253,917.58752211971876,83.15697232807889,138.320,1000613.445,-606759.567,22.523,18.947
254,921.75048159591120,86.99732432754202,139.453,1000617.385,-606758.224,22.523,18.947
255,924.26613981302773,102.81205662598146,140.109,1000619.838,-606758.782,22.523,18.947
256,926.78179803014427,119.99363649722774,142.086,1000622.291,-606759.340,22.523,18.947
257,930.01859388894468,137.17521636993007,142.500,1000624.491,-606761.714,22.180,18.947
258,933.25538974775100,136.09083684278895,142.555,1000626.692,-606764.088,21.805,18.947
259,936.24260814446757,135.00645731261287,142.711,1000628.804,-606766.201,21.766,18.947
260,939.22982654118402,144.90141781138109,142.813,1000630.916,-606768.313,21.750,18.947
261,943.94464841998331,183.46119139593625,142.422,1000632.923,-606772.579,21.867,18.947
262,948.04667870023036,212.12600448083276,141.148,1000630.742,-606776.053,22.063,18.947
263,952.14870898053925,209.44157271658975,140.805,1000628.561,-606779.527,22.133,18.947
264,955.62170081571469,206.75714095080073,141.070,1000626.997,-606782.628,22.242,18.947
265,959.09469265083771,206.75714095080073,142.000,1000625.434,-606785.729,22.281,18.947
266,962.56768448601315,196.47369172825017,144.273,1000623.870,-606788.830,22.359,18.947
267,966.70171814316564,174.11485869174010,145.875,1000623.424,-606792.940,22.516,18.947
268,969.71258896227573,133.08106062591958,145.594,1000624.353,-606795.804,22.570,18.947
269,974.44973436070916,96.21633495107061,144.406,1000628.947,-606796.960,22.633,18.947
270,977.79572259500139,88.31002352896954,142.742,1000632.291,-606796.862,22.633,18.947
271,981.14171082940993,82.22471960007540,142.219,1000635.636,-606796.763,22.633,18.947
272,984.87310763387620,80.78115984061517,142.555,1000639.258,-606795.869,22.570,18.947
273,988.00820809672859,114.93685978655202,143.383,1000642.384,-606795.619,22.570,18.947
274,992.01093834609514,160.89003946536710,142.250,1000644.711,-606798.875,22.680,18.947
275,994.88920110600975,177.32926336770865,141.727,1000644.845,-606801.751,22.609,18.947
276,997.76746386592436,175.61298701501812,141.164,1000644.979,-606804.626,22.797,18.947
277,1001.40996327527989,150.65748823736840,142.508,1000645.366,-606808.248,22.859,18.947
278,1004.48466636596322,127.41826581175015,142.930,1000647.808,-606810.116,22.484,18.947
279,1007.55936945673909,124.56429686921346,142.195,1000650.250,-606811.984,22.484,18.947
280,1010.14347266167476,121.71032792843380,143.063,1000652.449,-606813.342,21.953,18.947
281,1012.72757586667137,127.21957725597818,144.109,1000654.647,-606814.701,21.297,18.947
282,1015.57941786606420,132.72882658077202,145.219,1000656.742,-606816.636,20.703,18.947
283,1018.43125986546340,137.44822680139220,146.219,1000658.837,-606818.571,20.508,18.947
284,1021.29408468753036,142.16762702366489,146.961,1000660.593,-606820.832,20.609,18.947
285,1024.15690950959743,142.51731030703033,147.469,1000662.349,-606823.093,20.844,18.947
286,1028.23225840285113,142.86699358924935,147.711,1000664.809,-606826.342,21.063,18.947
287,1032.30760729608232,142.63985171057311,147.750,1000667.269,-606829.591,21.266,18.947
288,1036.02031372370880,142.41270983287944,147.586,1000669.533,-606832.533,21.461,20.944
289,1039.73302015149852,139.93798624219352,147.578,1000671.798,-606835.475,21.641,20.944
290,1044.48045712911471,139.11626207610459,147.969,1000675.008,-606838.973,21.594,19.129
291,1049.39273117058133,153.32432867898493,148.648,1000678.114,-606842.778,20.414,19.129
292,1052.36051438765367,165.87939585606824,148.773,1000678.838,-606845.656,19.563,19.129
293,1055.32829760464142,160.24502227422181,148.977,1000679.562,-606848.535,18.984,19.129
294,1058.11314983877492,154.61064869373928,149.102,1000680.757,-606851.050,19.086,19.129
295,1060.89800207290841,150.40962694726849,149.156,1000681.951,-606853.566,19.016,19.129
296,1064.58350176366503,146.20860520130100,148.898,1000684.000,-606856.629,19.148,19.129
297,1068.26900145451827,154.31831507547633,148.742,1000686.050,-606859.692,19.383,19.129
298,1073.25730781517359,162.42802494851102,148.648,1000687.556,-606864.448,19.383,19.129
299,1078.24561417586415,158.41282329897939,148.703,1000689.062,-606869.203,19.633,19.129
300,1081.93994588437113,154.39762165047523,148.750,1000690.659,-606872.535,19.859,19.129
301,1085.63427759298293,154.39762165047523,148.461,1000692.255,-606875.866,20.063,19.129
302,1089.32860930148991,143.58214114197949,149.031,1000693.851,-606879.198,20.063,19.129
303,1093.64046200399002,132.76666063444165,148.594,1000697.017,-606882.126,19.758,19.129
304,1097.95231470656927,121.53602017192561,148.484,1000700.182,-606885.054,19.391,19.129
305,1101.18455186135657,110.30537970884183,148.750,1000703.214,-606886.175,18.820,19.129
306,1104.41678901614387,121.36204638075225,148.828,1000706.245,-606887.297,18.984,19.129
307,1107.01120680556869,132.41871305266270,148.844,1000708.160,-606889.047,18.328,19.129
308,1109.60562459499351,137.87361334856038,148.750,1000710.076,-606890.797,17.766,19.129
309,1112.87943103033399,143.32851364384967,148.641,1000712.031,-606893.423,17.109,19.129
310,1116.15323746558101,146.51938113422284,148.648,1000713.986,-606896.049,15.250,19.129
311,1121.06940151680169,141.25850207644859,148.500,1000716.466,-606900.294,14.703,19.129
312,1124.97023501958438,132.80675552648452,148.461,1000719.327,-606902.944,14.875,19.129
313,1128.87106852237343,132.80675552648452,148.539,1000722.189,-606905.595,15.156,19.129
314,1132.77190202515612,140.99977222132799,148.469,1000725.051,-606908.246,15.273,19.129
315,1136.31618850468431,149.19278891496330,148.500,1000726.866,-606911.290,15.367,19.129
316,1139.86047498421249,151.71175005151332,148.664,1000728.681,-606914.334,15.172,19.129
317,1143.98409585824425,154.23071118771176,149.070,1000730.474,-606918.048,15.227,19.129
318,1148.10771673217118,147.33543146283353,149.289,1000732.267,-606921.761,15.656,19.129
319,1151.68956385370188,140.44015173843181,150.172,1000734.548,-606924.523,16.453,19.129
320,1155.27141097506865,140.44015173843181,150.438,1000736.829,-606927.284,16.836,19.129
321,1158.85325809659935,134.46516646347865,151.469,1000739.111,-606930.046,17.633,19.129
322,1162.77955211486073,128.49018118798551,150.969,1000742.184,-606932.489,18.047,19.129
323,1166.70584613304982,128.49018118798551,151.172,1000745.257,-606934.933,18.445,19.129
324,1170.63214015131121,132.66662839098714,150.625,1000748.330,-606937.377,18.813,19.129
325,1174.43908624490246,136.84307559336375,150.297,1000750.934,-606940.154,19.414,19.129
326,1178.24603233832909,136.84307559336375,149.836,1000753.538,-606942.931,19.672,19.129
327,1182.05297843192034,142.00571942512838,149.703,1000756.142,-606945.708,19.891,19.129
328,1186.14318943827880,147.16836325693285,149.813,1000758.360,-606949.145,20.273,19.129
329,1190.23340044463725,148.51898831616458,150.648,1000760.577,-606952.582,20.609,20.277
