vertex_index,distance,angle,elev,x,y,relief,velocity
174,619.78403519902440,42.41535919545589,342.273,-1023963.757,-1551505.368,37.336,2.601
175,623.12627489122758,7.26073533549695,343.586,-1023961.502,-1551502.900,36.359,2.601
176,627.87220611119653,328.36521762444994,343.789,-1023963.723,-1551498.705,34.516,2.601
177,630.44311381945181,324.62432377127914,343.195,-1023965.211,-1551496.609,33.742,2.601
178,633.01402152770709,341.11712659947051,343.086,-1023966.699,-1551494.513,33.578,2.601
179,635.60806185555657,357.60992942755468,342.875,-1023966.808,-1551491.921,33.578,2.601
180,638.20210218317345,339.93586168775437,343.594,-1023966.916,-1551489.329,33.844,2.601
181,640.53914411185042,314.77497854566639,343.813,-1023968.346,-1551487.481,33.891,2.654
182,643.42688215490125,304.33574790307648,344.477,-1023970.644,-1551485.732,34.063,2.654
183,647.47218493030380,291.36713858299470,344.898,-1023974.097,-1551483.625,34.445,2.654
184,649.77377679015319,271.58110076939306,345.156,-1023976.354,-1551483.172,34.914,2.654
185,652.30987496747650,261.81125703567852,345.375,-1023978.864,-1551483.533,35.211,2.654
186,654.84597314479981,259.02844342585598,345.555,-1023981.374,-1551483.895,35.281,2.654
187,659.82720735338432,252.93658460902287,345.164,-1023986.213,-1551485.079,35.633,2.654
188,664.10679339313253,246.29574350257809,346.336,-1023990.224,-1551486.569,36.813,2.654
189,668.76806304738409,242.78315416874051,346.609,-1023994.376,-1551488.688,36.891,2.654
190,672.20886493540854,230.95853671391600,347.047,-1023997.431,-1551490.271,36.891,2.654
191,676.45729999692765,216.55548422975809,346.945,-1024000.123,-1551493.558,37.219,2.654
192,680.40588437159818,212.49684796116435,346.094,-1024002.319,-1551496.839,37.859,2.654
193,683.37806164007498,225.74401280711908,346.211,-1024003.859,-1551499.382,38.727,2.654
194,685.60410992464119,274.73387547598924,346.266,-1024005.792,-1551500.485,39.500,2.654
195,687.07966401281135,328.00034797142678,346.313,-1024006.936,-1551499.553,38.664,2.654
196,690.59923476638210,355.70261021943674,346.398,-1024007.738,-1551496.126,38.063,2.654
197,692.92938827294176,10.13215388376261,347.367,-1024007.552,-1551493.803,38.063,2.654
198,695.81609817918252,20.70952773211032,347.648,-1024006.772,-1551491.024,38.063,2.654
199,699.84079063947399,15.70577242376565,347.016,-1024005.024,-1551487.398,37.711,2.654
200,703.94957515505939,5.80851968466168,347.898,-1024004.618,-1551483.310,37.711,2.654
201,706.36140727256111,17.92363645477122,348.250,-1024004.368,-1551480.911,37.711,2.654
202,710.96653927543775,26.98648509697697,348.344,-1024002.072,-1551476.919,37.453,2.654
203,713.51257593228343,24.06762949189825,348.320,-1024001.034,-1551474.594,37.219,2.654
204,716.05861258934169,25.85565015529558,348.531,-1023999.996,-1551472.269,37.016,3.574
205,721.02015050568764,18.08156006396470,348.367,-1023997.694,-1551467.874,36.891,3.574
206,723.86247947918832,8.51944930851571,348.273,-1023997.273,-1551465.063,36.891,3.574
207,726.70480845245868,356.09437054831494,348.180,-1023996.852,-1551462.252,36.891,3.574
208,731.05364519946284,329.74127310392987,348.477,-1023998.074,-1551458.079,37.016,3.574
209,735.42788797616493,310.92891222737825,348.281,-1024001.123,-1551454.942,37.219,3.574
210,740.19883442302671,302.06570135390660,348.156,-1024004.981,-1551452.135,37.711,3.574
211,742.85505234325979,298.08683267477414,348.063,-1024007.324,-1551450.884,38.008,3.574
212,745.51127026370511,296.09445182550144,348.297,-1024009.668,-1551449.634,37.875,3.574
213,748.83685520108031,294.10207097419493,348.344,-1024012.703,-1551448.276,37.992,3.574
214,752.16244013856181,287.12238611845925,348.320,-1024015.739,-1551446.918,37.836,3.574
215,755.38789688064355,263.01959664248523,348.594,-1024018.914,-1551446.350,37.922,3.574
216,758.49142065983233,241.51297125287968,348.688,-1024021.747,-1551447.617,38.383,3.574
217,762.15661894616130,233.59578785399509,349.586,-1024024.825,-1551449.606,39.016,3.574
218,764.89361526807261,226.15017411665639,351.008,-1024026.924,-1551451.363,39.727,3.574
219,767.41741897821339,228.02351658825839,351.945,-1024028.620,-1551453.232,39.836,3.574
220,770.22344230336853,233.80881016535372,352.563,-1024030.885,-1551454.889,39.992,3.574
221,773.02946562866100,239.59055794149003,352.961,-1024033.150,-1551456.546,40.266,3.574
222,776.61041971887062,255.85370891808327,352.953,-1024036.405,-1551458.038,40.164,3.574
223,780.92676222422449,273.39956125266735,354.461,-1024040.712,-1551458.314,40.734,3.574
224,785.20091687818604,291.16215246595965,355.086,-1024044.915,-1551457.538,40.828,3.574
225,787.92516668259805,301.86029454256010,354.891,-1024047.229,-1551456.100,40.156,3.574
226,790.64941648710885,307.13408557410145,354.086,-1024049.543,-1551454.662,39.453,3.574
227,795.50150542884853,324.00345486285374,354.391,-1024053.126,-1551451.389,37.422,3.574
228,798.74982955993323,335.59903311941844,355.438,-1024054.468,-1551448.431,36.516,3.574
229,801.99815369101827,341.73604968502690,356.609,-1024055.810,-1551445.473,36.516,3.574
230,805.24270540616101,347.87306625020346,358.305,-1024056.491,-1551442.301,36.727,3.574
231,808.48725712107603,3.30179263049322,357.234,-1024057.173,-1551439.129,36.727,3.574
232,810.61100808228446,30.93157148103759,356.352,-1024056.491,-1551437.118,36.727,3.574
233,815.30127766190901,49.98523298212466,354.219,-1024053.284,-1551433.695,37.523,3.574
234,819.31442415192907,52.10724098939336,352.859,-1024049.925,-1551431.499,38.500,3.574
235,822.46731862809349,33.76702115954630,353.305,-1024047.605,-1551429.364,39.320,3.574
236,827.23136473746990,16.26492980732203,354.016,-1024045.963,-1551424.892,40.688,3.574
237,831.59414702334141,11.50005054262134,353.875,-1024045.028,-1551420.631,41.336,3.574
238,834.78076190706417,10.62764382532213,353.938,-1024044.440,-1551417.499,41.820,3.574
239,837.96737679080843,9.16069159570460,354.602,-1024043.853,-1551414.367,42.227,3.574
240,840.96722742125985,7.69373936425438,354.281,-1024043.451,-1551411.394,41.758,3.574
241,843.96707805146491,354.95414780788519,354.422,-1024043.050,-1551408.421,41.281,3.574
242,848.14665015985713,319.18285784088130,354.250,-1024044.326,-1551404.441,39.672,3.574
243,850.75772907769715,283.09703041326702,354.406,-1024046.670,-1551403.290,39.406,3.574
244,852.89700876947859,254.60974753293397,354.375,-1024048.809,-1551403.289,39.727,3.574
245,855.85496370211115,215.22201174042937,354.242,-1024051.349,-1551404.805,39.930,3.574
246,858.61556324095534,196.27824074287153,354.648,-1024051.889,-1551407.512,40.883,3.574
